customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
35818246,3201,03/24/2022,21:26,83116,jcb,Wordware,Pensacola,Florida,9968,FL
66007737,5764,10/19/2021,16:42,17436,jcb,Feednation,Cleveland,Ohio,4869,OH
75369956,5577,02/27/2022,6:12,16383,jcb,Skipstorm,Fresno,California,8093,CA
80268728,5738,09/20/2021,18:09,83548,bankcard,Yodo,Tampa,Florida,2143,FL
39662780,4636,01/06/2022,21:08,50394,jcb,Pixonyx,Memphis,Tennessee,7957,TN
76543060,5810,03/31/2022,15:51,94061,china-unionpay,Yakijo,Albuquerque,New Mexico,8400,NM
21619867,3827,09/27/2021,12:22,90841,jcb,Mita,Minneapolis,Minnesota,5383,MN
26831022,3259,07/14/2021,13:49,56282,jcb,Kayveo,Miami,Florida,6482,FL
32796091,7047,07/23/2021,18:01,18848,jcb,Photobug,Elmira,New York,4094,NY
43919770,1345,10/31/2021,3:11,54293,solo,Edgeclub,Lincoln,Nebraska,8781,NE
68282441,5116,06/07/2021,21:32,48867,maestro,Wikizz,Milwaukee,Wisconsin,1390,WI
13117076,6844,09/14/2021,21:16,93464,jcb,Thoughtbeat,Birmingham,Alabama,1949,AL
76439260,8838,10/02/2021,8:52,37275,jcb,Katz,Pinellas Park,Florida,3864,FL
27358739,6396,07/13/2021,23:27,38038,switch,Voomm,Houston,Texas,3920,TX
68856474,8387,05/05/2021,8:42,91664,jcb,Digitube,Las Vegas,Nevada,7367,NV
16210728,2415,05/21/2021,5:48,39722,maestro,Jaxbean,Grand Rapids,Michigan,1452,MI
99540220,2546,06/09/2021,8:07,29946,jcb,Riffpedia,Cincinnati,Ohio,6158,OH
35651452,6734,10/18/2021,6:32,92277,jcb,Blogtags,Detroit,Michigan,1121,MI
31595091,5921,09/15/2021,13:30,96295,jcb,Gigashots,Aurora,Colorado,9226,CO
11200168,5245,10/14/2021,3:07,48728,jcb,Fliptune,Monroe,Louisiana,9192,LA
82417767,5755,08/09/2021,23:37,17691,jcb,Oyoba,Atlanta,Georgia,8973,GA
75537997,6862,12/08/2021,4:35,46765,bankcard,Mybuzz,Spokane,Washington,1902,WA
48481779,8520,03/04/2022,11:13,18408,visa-electron,Flashset,Pittsburgh,Pennsylvania,4557,PA
90237725,7327,07/27/2021,17:37,93154,visa-electron,Avamba,Stockton,California,4252,CA
90997868,7085,01/12/2022,23:39,56934,jcb,Kaymbo,North Little Rock,Arkansas,4701,AR
87920630,9808,05/24/2021,0:08,49234,diners-club-enroute,Abatz,Scranton,Pennsylvania,3712,PA
23982557,5216,04/21/2021,13:03,21673,switch,Einti,South Lake Tahoe,California,9412,CA
49973146,1442,12/12/2021,23:19,39863,maestro,Youtags,Pittsburgh,Pennsylvania,3124,PA
79975289,3204,12/24/2021,21:43,59581,maestro,Thoughtbridge,San Antonio,Texas,4631,TX
39854986,2133,03/10/2022,20:50,40920,jcb,Twimm,Orlando,Florida,2971,FL
77518689,9723,11/26/2021,23:24,11052,maestro,Rhyloo,Richmond,Virginia,1424,VA
75240217,5934,12/05/2021,23:05,13654,jcb,Vimbo,Albany,New York,6531,NY
53686054,1768,10/02/2021,20:42,24942,mastercard,Skimia,Houston,Texas,7602,TX
41099600,7149,07/21/2021,14:54,67700,jcb,Meembee,Buffalo,New York,4058,NY
66258745,3127,09/14/2021,18:48,27702,maestro,Centimia,Sacramento,California,7552,CA
55286119,4615,05/14/2021,7:39,76314,mastercard,Zoozzy,Fort Lauderdale,Florida,8096,FL
25732539,5133,02/02/2022,15:05,42093,jcb,Aimbo,Albany,New York,2880,NY
77331413,4189,10/14/2021,18:58,27881,switch,Oyoba,San Luis Obispo,California,7507,CA
19897639,6603,07/12/2021,22:29,21790,diners-club-carte-blanche,Bubblemix,Tampa,Florida,5430,FL
50414305,9899,09/24/2021,19:00,83495,jcb,Devcast,Atlanta,Georgia,6249,GA
61869653,4505,12/17/2021,11:40,7382,jcb,Quaxo,Santa Fe,New Mexico,7012,NM
59332682,7118,02/11/2022,12:23,53827,maestro,Jaxspan,New Hyde Park,New York,4774,NY
93158028,4454,04/25/2021,12:37,49120,diners-club-enroute,Skilith,Gainesville,Florida,6039,FL
76373411,6457,03/15/2022,4:19,50616,visa-electron,Abatz,Wichita,Kansas,4310,KS
11550969,7476,06/06/2021,1:06,10130,jcb,Wikido,Buffalo,New York,1186,NY
83742705,9408,04/16/2021,0:31,60330,jcb,Zoomzone,Houston,Texas,4668,TX
62302889,7883,03/28/2022,20:32,86902,jcb,Centimia,Sacramento,California,4051,CA
77920675,6461,07/17/2021,22:47,82597,china-unionpay,Abata,Sacramento,California,2041,CA
56859629,1733,03/31/2022,22:13,89666,jcb,Twitterlist,Augusta,Georgia,2946,GA
15506754,2980,07/09/2021,2:15,24338,instapayment,Brightbean,Bakersfield,California,7691,CA
43053592,5118,07/23/2021,16:59,10204,jcb,Blogspan,Spring,Texas,2621,TX
95219748,7541,10/12/2021,21:04,89149,switch,Wikido,Kansas City,Missouri,7754,MO
82868150,6578,04/23/2021,3:14,44193,jcb,Realcube,Louisville,Kentucky,2463,KY
92690369,1918,04/07/2021,16:50,19268,diners-club-us-ca,Shuffledrive,Springfield,Massachusetts,2068,MA
77716390,5276,02/06/2022,2:45,20921,americanexpress,Plajo,Cincinnati,Ohio,5955,OH
19647150,9883,07/12/2021,1:41,54502,jcb,Jabberstorm,Sioux City,Iowa,6505,IA
51572124,5601,05/02/2021,1:25,98605,mastercard,Fivechat,Hartford,Connecticut,6569,CT
81071781,4307,12/15/2021,10:02,35555,americanexpress,Bubbletube,New Hyde Park,New York,2064,NY
62290995,2898,03/01/2022,17:59,83719,americanexpress,Innotype,Dallas,Texas,3124,TX
37862895,5021,09/29/2021,2:30,77131,jcb,Yamia,Chesapeake,Virginia,5804,VA
80658761,8274,09/24/2021,3:41,1844,jcb,Lajo,Crawfordsville,Indiana,7795,IN
27432736,7574,10/27/2021,6:24,20874,mastercard,Lazz,Chicago,Illinois,2952,IL
37567685,5231,06/18/2021,22:57,24427,diners-club-carte-blanche,Podcat,Atlanta,Georgia,6660,GA
45074203,6829,08/27/2021,1:56,36321,americanexpress,Myworks,Nashville,Tennessee,1975,TN
78658383,1125,06/20/2021,5:17,31023,switch,Yotz,Conroe,Texas,5514,TX
69110698,5821,11/27/2021,1:58,73913,visa,Dabjam,New York City,New York,7868,NY
43966553,1525,02/03/2022,9:12,12255,jcb,Skibox,Pittsburgh,Pennsylvania,4895,PA
89883403,6799,01/15/2022,15:26,24160,laser,Jaxbean,Sacramento,California,5417,CA
28446238,8251,03/23/2022,2:43,52324,laser,Vitz,Houston,Texas,3779,TX
88128485,7145,03/17/2022,12:00,3264,solo,Linkbridge,Atlanta,Georgia,7042,GA
60796598,1677,01/07/2022,10:14,38698,bankcard,Gigashots,Madison,Wisconsin,6159,WI
27669582,3691,04/09/2021,14:35,97276,americanexpress,Yakitri,Yonkers,New York,9920,NY
40178577,9801,09/21/2021,4:25,23760,mastercard,Wikido,Cincinnati,Ohio,1433,OH
65060653,9733,01/14/2022,21:34,62763,visa-electron,Mybuzz,Reno,Nevada,2383,NV
15813365,2774,10/19/2021,16:12,60566,jcb,Quatz,Corpus Christi,Texas,5570,TX
28729872,5549,09/22/2021,18:49,32433,maestro,Oyondu,Northridge,California,9952,CA
43046053,4897,05/10/2021,5:16,44121,bankcard,Tagchat,Birmingham,Alabama,8184,AL
95859566,8276,04/24/2021,5:43,68273,jcb,Tambee,Lansing,Michigan,6981,MI
87587740,3622,03/05/2022,18:05,2338,bankcard,Devpulse,Irving,Texas,6735,TX
22276975,5326,06/12/2021,13:37,43570,maestro,Skyba,Silver Spring,Maryland,7563,MD
59264610,1584,02/08/2022,1:39,54227,mastercard,Katz,Reno,Nevada,7152,NV
27538842,3041,11/23/2021,10:49,20545,instapayment,Topicware,Arvada,Colorado,6424,CO
78337654,5848,12/15/2021,2:07,29243,jcb,Ntags,West Palm Beach,Florida,8969,FL
61032131,6830,12/01/2021,8:37,73981,china-unionpay,Oba,Pasadena,California,8290,CA
54525037,3775,02/24/2022,15:24,5232,jcb,Edgeify,Birmingham,Alabama,5233,AL
79626197,6530,04/06/2022,12:39,26170,jcb,Yakijo,Las Vegas,Nevada,3140,NV
99440499,9156,08/17/2021,11:30,38571,jcb,Jaxworks,New Haven,Connecticut,2241,CT
46909633,5566,12/31/2021,5:44,31204,jcb,Feedfish,Waterbury,Connecticut,1158,CT
80363925,8778,07/02/2021,22:42,63751,visa-electron,LiveZ,El Paso,Texas,4099,TX
68704706,5466,11/30/2021,14:20,16511,jcb,Devshare,San Francisco,California,8193,CA
51191885,4611,03/04/2022,23:23,31126,maestro,Pixonyx,Las Vegas,Nevada,1443,NV
19265610,9018,12/19/2021,10:54,37129,jcb,Youspan,Delray Beach,Florida,1251,FL
23485144,5820,07/09/2021,23:50,12639,americanexpress,Thoughtstorm,Brooklyn,New York,6825,NY
93283047,1536,01/28/2022,12:29,88013,maestro,LiveZ,Green Bay,Wisconsin,5795,WI
66762053,8905,05/04/2021,22:29,83658,jcb,Aibox,Durham,North Carolina,9491,NC
37803214,8812,03/17/2022,21:02,94657,jcb,Meembee,Phoenix,Arizona,3965,AZ
27646971,2849,09/08/2021,16:11,41457,jcb,Centimia,Peoria,Illinois,3605,IL
95251802,9252,01/18/2022,0:44,99435,mastercard,Trudeo,Jamaica,New York,1423,NY
20788727,1615,05/18/2021,19:20,9707,jcb,Youspan,Birmingham,Alabama,3646,AL
85310431,5214,03/29/2022,20:34,14460,jcb,Skiptube,Atlanta,Georgia,3169,GA
40481138,6403,01/06/2022,19:24,82783,jcb,Mynte,Port Washington,New York,8730,NY
38437186,2946,08/14/2021,5:42,69025,china-unionpay,Trilith,Shawnee Mission,Kansas,3249,KS
74932881,8262,01/08/2022,3:24,6392,jcb,Plambee,Athens,Georgia,5912,GA
56593507,7546,08/24/2021,13:38,21621,jcb,Dynabox,New York City,New York,9800,NY
65098113,4605,01/28/2022,14:16,39067,jcb,Skinte,Saint Paul,Minnesota,2780,MN
49791730,6339,09/05/2021,10:05,35021,jcb,Feedspan,Denton,Texas,2357,TX
85737327,6250,11/19/2021,23:10,49307,jcb,Babbleset,Albuquerque,New Mexico,5876,NM
55769788,9140,06/12/2021,2:46,74837,china-unionpay,Omba,Salt Lake City,Utah,2992,UT
35591453,5902,09/06/2021,3:39,84680,jcb,Edgepulse,Saint Petersburg,Florida,1147,FL
72386840,3563,02/23/2022,21:56,58446,diners-club-international,Thoughtstorm,Greensboro,North Carolina,3585,NC
40956727,4533,05/02/2021,10:21,44651,jcb,Rhynoodle,Santa Ana,California,4858,CA
75793167,3077,01/23/2022,7:17,39981,diners-club-enroute,Snaptags,Henderson,Nevada,8561,NV
92992053,4032,05/06/2021,7:11,19786,mastercard,Demivee,Lincoln,Nebraska,9745,NE
78390252,4767,03/30/2022,17:38,99547,jcb,Livetube,Montgomery,Alabama,2142,AL
87590542,4286,10/02/2021,6:26,52144,jcb,Snaptags,Corpus Christi,Texas,1244,TX
74806678,2933,04/13/2021,3:03,23255,visa,Eadel,Toledo,Ohio,4067,OH
87229650,6391,08/07/2021,16:04,34442,jcb,Yacero,Glendale,Arizona,2155,AZ
54823463,3621,11/21/2021,3:04,69751,jcb,Jaloo,Birmingham,Alabama,4585,AL
50155464,9277,10/13/2021,1:48,70285,americanexpress,Kwideo,Birmingham,Alabama,8146,AL
36962719,7808,08/07/2021,17:31,73577,jcb,Twinte,Moreno Valley,California,1657,CA
57649514,1327,12/15/2021,20:25,41122,jcb,Muxo,Des Moines,Iowa,1321,IA
82327503,3198,02/03/2022,15:12,3293,jcb,Flipstorm,Cleveland,Ohio,9278,OH
21582556,9588,06/08/2021,15:11,17415,visa-electron,Mymm,Columbia,South Carolina,9487,SC
24125288,1812,10/30/2021,21:40,8670,jcb,Blogpad,Pittsburgh,Pennsylvania,9061,PA
43817809,1461,03/27/2022,6:01,80140,americanexpress,Flashdog,Sacramento,California,7001,CA
21019935,9734,03/29/2022,17:22,28354,mastercard,Tekfly,Austin,Texas,2881,TX
33621396,5236,01/19/2022,17:01,67523,americanexpress,Dabshots,Gatesville,Texas,2585,TX
24002032,2429,10/01/2021,6:31,84490,americanexpress,Janyx,Tuscaloosa,Alabama,9290,AL
24223077,1840,10/20/2021,19:18,19235,jcb,Quaxo,Rockford,Illinois,7797,IL
70421183,2361,06/09/2021,20:21,74812,laser,Kimia,Salt Lake City,Utah,2430,UT
22666516,2253,07/21/2021,20:12,27137,switch,Meejo,Las Vegas,Nevada,4561,NV
42182829,1506,11/05/2021,12:37,88641,jcb,Browseblab,West Palm Beach,Florida,4890,FL
56390571,5110,02/18/2022,1:42,2937,jcb,Tagfeed,Baltimore,Maryland,3629,MD
34739726,8084,08/13/2021,17:02,7935,mastercard,Twinte,Baton Rouge,Louisiana,6316,LA
73346817,2837,01/08/2022,6:02,22128,mastercard,Skajo,Alexandria,Virginia,1216,VA
74635910,6994,05/13/2021,15:49,5418,mastercard,Devbug,Bowie,Maryland,8838,MD
29088814,9958,02/08/2022,15:47,96882,bankcard,Fadeo,Brooklyn,New York,6796,NY
34019479,6900,05/26/2021,21:33,42062,china-unionpay,Topicware,Glendale,Arizona,9051,AZ
49163949,8916,07/28/2021,5:13,64476,maestro,Eamia,Daytona Beach,Florida,5620,FL
70119206,5886,09/13/2021,7:26,70058,jcb,Flashset,Roanoke,Virginia,6162,VA
52319858,9416,11/09/2021,5:01,74447,jcb,Brainlounge,Winston Salem,North Carolina,2291,NC
79436492,4292,12/04/2021,12:54,14775,jcb,Topicware,Hartford,Connecticut,9900,CT
32208742,1706,02/07/2022,2:07,69935,maestro,Avamba,Tulsa,Oklahoma,5391,OK
24876268,5448,12/07/2021,10:25,99873,bankcard,Ozu,San Jose,California,9134,CA
91663387,3430,06/29/2021,5:21,11992,jcb,Rhycero,Pittsburgh,Pennsylvania,3834,PA
46764428,9084,04/21/2021,22:03,25505,jcb,Oyoyo,Gadsden,Alabama,6002,AL
70176416,9382,04/19/2021,5:47,25626,china-unionpay,Eamia,Wilmington,Delaware,8393,DE
81246018,9599,10/24/2021,2:32,12047,jcb,Chatterpoint,Suffolk,Virginia,5100,VA
45602163,8949,10/08/2021,3:06,78269,jcb,Shufflester,Lexington,Kentucky,5687,KY
79419658,5925,11/17/2021,0:16,28671,americanexpress,Npath,Atlanta,Georgia,6640,GA
81373360,2263,02/18/2022,3:08,40085,jcb,Centizu,Des Moines,Iowa,2558,IA
54719469,7860,12/26/2021,4:40,73062,laser,Flipopia,Greensboro,North Carolina,6070,NC
80289885,2906,10/08/2021,5:35,66179,china-unionpay,Vinder,Oakland,California,1401,CA
64544807,9165,08/27/2021,23:04,82615,switch,Gevee,Huntington,West Virginia,1562,WV
34711721,2569,02/03/2022,6:03,98846,jcb,Eayo,Richmond,Virginia,6666,VA
18685878,2720,07/30/2021,15:06,70098,visa,Bubblemix,Salem,Oregon,5252,OR
65324359,5651,05/27/2021,23:36,35787,jcb,Rhyloo,Springfield,Illinois,5598,IL
32995463,2011,05/26/2021,5:07,24169,mastercard,Shuffledrive,Port Saint Lucie,Florida,7175,FL
18089727,4786,03/14/2022,0:21,15685,americanexpress,Skipstorm,Memphis,Tennessee,3160,TN
43144222,5089,11/30/2021,15:00,89767,americanexpress,Thoughtbeat,White Plains,New York,8088,NY
46847542,7287,04/14/2021,21:47,53998,visa-electron,Oyoloo,Lincoln,Nebraska,6771,NE
11199890,8016,08/01/2021,16:51,65935,bankcard,Edgewire,Littleton,Colorado,2888,CO
65776869,3821,03/12/2022,12:10,44316,mastercard,Jabbercube,Omaha,Nebraska,1618,NE
93142849,5751,05/04/2021,2:09,25814,jcb,Youbridge,San Jose,California,9677,CA
57128408,8400,11/24/2021,1:25,6897,bankcard,Jayo,Laurel,Maryland,2908,MD
85407076,9146,11/13/2021,23:44,59194,jcb,Avamm,Pompano Beach,Florida,7509,FL
88822954,2271,03/16/2022,17:58,49783,mastercard,Tagfeed,Austin,Texas,6028,TX
38402560,2604,08/31/2021,7:49,48474,jcb,Flashdog,Chicago,Illinois,4141,IL
40558933,8222,01/20/2022,15:28,38004,jcb,Thoughtbridge,Clearwater,Florida,4183,FL
62378027,8656,08/16/2021,6:40,92959,jcb,Skaboo,Troy,Michigan,6207,MI
83525007,5958,09/13/2021,22:20,45396,diners-club-carte-blanche,Skalith,Columbia,South Carolina,4679,SC
79567473,9001,06/15/2021,1:01,2492,jcb,Topdrive,Palatine,Illinois,9055,IL
30044196,9789,01/29/2022,3:44,52125,instapayment,Realcube,Saint Paul,Minnesota,2453,MN
85393889,9571,03/20/2022,0:13,98625,china-unionpay,Avamm,New Orleans,Louisiana,3375,LA
33538096,6986,05/17/2021,0:42,11002,visa-electron,Shuffletag,Augusta,Georgia,2297,GA
79266825,8673,02/21/2022,2:19,72159,jcb,Lajo,Lansing,Michigan,5778,MI
18592132,1775,08/25/2021,20:38,52256,diners-club-enroute,Skinix,Florence,South Carolina,3798,SC
52526003,1941,10/14/2021,18:36,35896,americanexpress,Photolist,Washington,District of Columbia,8133,DC
34971282,3200,12/14/2021,9:34,4275,jcb,Skipfire,Metairie,Louisiana,5056,LA
66615964,5782,05/25/2021,13:27,4464,jcb,Zoombeat,Saint Louis,Missouri,6677,MO
35824280,2040,01/29/2022,22:28,31192,switch,Yakijo,Cincinnati,Ohio,4093,OH
20809077,5662,05/22/2021,13:56,4125,switch,Rhyzio,West Hartford,Connecticut,9153,CT
64750843,1442,01/08/2022,19:06,91490,americanexpress,Tavu,El Paso,Texas,1960,TX
62284960,5280,04/28/2021,18:36,62288,maestro,Skimia,Charlotte,North Carolina,2772,NC
75503009,1208,12/23/2021,17:51,74870,solo,Midel,Anchorage,Alaska,6209,AK
61478311,8109,06/28/2021,11:11,61918,laser,Jaloo,Murfreesboro,Tennessee,5935,TN
99111740,4103,08/30/2021,9:44,12637,jcb,Buzzster,Philadelphia,Pennsylvania,7694,PA
60560965,6931,04/07/2021,0:01,78382,jcb,Wikizz,Roanoke,Virginia,5349,VA
49863397,8841,08/15/2021,14:41,69023,jcb,Npath,Houston,Texas,6041,TX
63345196,6226,04/13/2021,7:31,21177,jcb,Innotype,Boston,Massachusetts,4925,MA
67419739,7397,02/19/2022,13:17,24874,jcb,Meevee,Juneau,Alaska,5788,AK
65898924,2484,03/09/2022,5:56,86377,jcb,Ailane,Long Beach,California,8309,CA
88496896,6586,06/02/2021,20:19,8150,jcb,Zoombox,Los Angeles,California,5502,CA
56012177,5979,02/05/2022,12:01,4695,china-unionpay,Tazz,Fort Smith,Arkansas,3335,AR
99908959,3982,04/14/2021,9:22,65881,switch,Devify,El Paso,Texas,2481,TX
49860670,9649,12/20/2021,13:39,90289,jcb,Edgeclub,Minneapolis,Minnesota,9733,MN
92354908,7285,07/31/2021,20:05,57373,switch,Abata,Pensacola,Florida,1722,FL
63803689,3012,11/13/2021,4:11,4012,visa-electron,Meembee,New Orleans,Louisiana,1138,LA
45590627,5372,02/12/2022,6:03,39740,jcb,Jayo,Schenectady,New York,7623,NY
83164853,4105,10/31/2021,1:04,27423,mastercard,Blogtags,Charlotte,North Carolina,9659,NC
75267970,5113,07/25/2021,17:40,58299,jcb,Voomm,Staten Island,New York,3920,NY
54551236,2902,05/12/2021,16:43,86306,switch,Demizz,Shawnee Mission,Kansas,7964,KS
90206042,2484,09/11/2021,16:20,67674,jcb,Leenti,Detroit,Michigan,6880,MI
90933811,2737,07/28/2021,12:59,67826,visa,Yadel,Louisville,Kentucky,7100,KY
89045497,6040,05/19/2021,3:55,80980,diners-club-enroute,Blogpad,Santa Clara,California,3874,CA
45430668,6500,08/24/2021,13:45,42001,diners-club-enroute,Jamia,Corpus Christi,Texas,9995,TX
41239805,7823,05/02/2021,15:37,19026,maestro,Edgeify,Jackson,Mississippi,3680,MS
22583135,8394,09/03/2021,10:44,43070,jcb,Devshare,Baltimore,Maryland,7068,MD
47666765,7825,04/16/2021,3:11,4322,americanexpress,Yabox,Birmingham,Alabama,8681,AL
92696125,5376,04/16/2021,7:27,95472,diners-club-enroute,Realmix,Columbus,Ohio,7666,OH
18279224,5099,02/26/2022,9:42,36632,mastercard,Kwinu,Chattanooga,Tennessee,9910,TN
69452479,7882,01/17/2022,6:11,96775,instapayment,Kanoodle,Amarillo,Texas,3875,TX
43782923,3582,08/29/2021,11:45,39242,laser,Pixonyx,Augusta,Georgia,1706,GA
85960413,2488,08/06/2021,3:27,720,jcb,Voonix,Pasadena,California,7353,CA
20889652,6685,04/23/2021,20:57,90733,jcb,Thoughtmix,Oklahoma City,Oklahoma,3315,OK
52175221,8619,12/06/2021,8:59,3888,jcb,Oloo,Evansville,Indiana,8572,IN
24831226,2666,02/07/2022,22:12,7453,jcb,Dabfeed,Sacramento,California,3047,CA
93442654,7903,10/25/2021,2:11,55804,instapayment,Eayo,Jacksonville,Florida,9468,FL
19300732,3697,03/21/2022,17:34,41264,jcb,Trilith,Dayton,Ohio,9478,OH
32880482,3427,05/15/2021,23:50,25773,jcb,Twitternation,Phoenix,Arizona,5760,AZ
74075285,3968,08/02/2021,16:49,78276,jcb,Cogibox,Washington,District of Columbia,7781,DC
80439875,8815,02/08/2022,21:32,39982,maestro,Topicware,San Jose,California,1979,CA
81718994,2357,02/06/2022,21:12,1943,jcb,Gabcube,Reading,Pennsylvania,9542,PA
30415019,6739,05/24/2021,21:12,52273,jcb,Browsecat,Columbia,South Carolina,1793,SC
96653659,6013,07/28/2021,4:39,42022,americanexpress,Kwinu,Fort Smith,Arkansas,7881,AR
84968198,3440,05/15/2021,4:58,71178,mastercard,Eadel,San Antonio,Texas,6416,TX
59587103,7590,04/29/2021,17:15,44775,switch,Twitterwire,Columbia,Missouri,2609,MO
92159313,2143,12/18/2021,21:23,31882,jcb,LiveZ,Indianapolis,Indiana,7009,IN
67427061,1167,10/15/2021,21:46,24714,jcb,Avavee,Atlanta,Georgia,8007,GA
15780814,8668,06/02/2021,11:40,23973,switch,Oba,Long Beach,California,4242,CA
59630942,3379,04/15/2021,1:37,23405,jcb,Tagtune,Austin,Texas,9667,TX
11344376,3466,01/25/2022,8:12,47002,mastercard,Feednation,San Jose,California,7656,CA
28641213,4839,05/02/2021,9:54,79658,bankcard,Photospace,Kansas City,Missouri,1481,MO
62894977,4500,10/06/2021,16:13,57807,americanexpress,LiveZ,Lincoln,Nebraska,5587,NE
46252415,3433,12/17/2021,5:06,54343,visa,Youspan,Salt Lake City,Utah,7853,UT
31757467,8556,02/22/2022,7:09,44555,jcb,Jabberbean,Austin,Texas,5275,TX
65214346,2334,10/06/2021,14:23,39623,jcb,Kayveo,New York City,New York,7766,NY
96045727,8234,02/16/2022,5:46,85404,solo,Demimbu,Jackson,Mississippi,5759,MS
84248848,3374,12/04/2021,9:43,74857,jcb,Jaxnation,Young America,Minnesota,4866,MN
35185415,8257,01/03/2022,0:52,58908,jcb,Snaptags,Worcester,Massachusetts,3128,MA
66422310,5108,03/18/2022,6:08,61975,jcb,Avamm,Schenectady,New York,9424,NY
78998371,2305,02/13/2022,0:10,99350,diners-club-enroute,Yabox,Burbank,California,6510,CA
93344424,7506,10/06/2021,9:17,55136,jcb,Quinu,Birmingham,Alabama,4199,AL
87622092,1175,03/07/2022,20:59,37238,mastercard,Jaxworks,Shawnee Mission,Kansas,4043,KS
18705778,6525,10/09/2021,18:04,33797,jcb,Jatri,Vancouver,Washington,4078,WA
14189250,6534,01/03/2022,21:17,4113,maestro,Dazzlesphere,Shreveport,Louisiana,7512,LA
81418254,7237,03/04/2022,2:51,13155,jcb,Meedoo,Dallas,Texas,7804,TX
94308288,4870,12/08/2021,2:08,32695,americanexpress,Buzzdog,Spokane,Washington,4307,WA
50466900,3431,10/03/2021,2:43,78294,jcb,Talane,Virginia Beach,Virginia,5918,VA
13358712,8035,05/10/2021,13:59,79582,mastercard,Livefish,Naples,Florida,8647,FL
25939307,8807,07/02/2021,22:11,19631,maestro,Leexo,San Antonio,Texas,1358,TX
56995580,8681,06/30/2021,10:33,56160,mastercard,Trilia,Louisville,Kentucky,7465,KY
24625057,8203,04/26/2021,14:56,6137,jcb,Thoughtbridge,Great Neck,New York,1151,NY
70120431,6495,02/06/2022,15:08,22323,jcb,Shuffledrive,Punta Gorda,Florida,1243,FL
89766967,7013,08/27/2021,4:47,69174,mastercard,Devpulse,Panama City,Florida,2655,FL
55216683,5000,01/03/2022,5:54,53673,jcb,Aibox,Delray Beach,Florida,3745,FL
11157060,9410,01/23/2022,12:54,45009,china-unionpay,Quimba,Baltimore,Maryland,8768,MD
42824161,4942,11/03/2021,8:56,76666,diners-club-enroute,Linklinks,Fort Collins,Colorado,2667,CO
65965580,4764,04/03/2022,3:41,77815,maestro,Realcube,Montgomery,Alabama,9503,AL
84982221,1708,03/09/2022,20:26,90050,laser,Katz,Oklahoma City,Oklahoma,2600,OK
28132292,4486,06/09/2021,5:47,22087,mastercard,Brainverse,Chicago,Illinois,6536,IL
