customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
44019139,4904,04/25/2021,11:32,35506,china-unionpay,Zoomzone,Peoria,Illinois,2152,IL
96590753,4857,05/11/2021,8:24,89378,china-unionpay,Yacero,Washington,District of Columbia,1864,DC
25160616,7533,09/08/2021,17:09,71369,visa,Linktype,Little Rock,Arkansas,7763,AR
72223274,9401,10/10/2021,9:14,89282,jcb,Kaymbo,Fort Pierce,Florida,2939,FL
62938162,2483,06/12/2021,17:58,61496,visa-electron,Twitterworks,Pittsburgh,Pennsylvania,1729,PA
76158896,9827,04/25/2021,12:37,2019,mastercard,Lajo,Washington,District of Columbia,4305,DC
30312974,9341,12/19/2021,4:15,20860,jcb,Edgewire,Austin,Texas,3222,TX
11693708,9484,05/02/2021,0:26,97412,jcb,Eare,Cincinnati,Ohio,3306,OH
82622861,3274,06/03/2021,11:18,28303,americanexpress,Feedfish,Washington,District of Columbia,6374,DC
42911168,7413,10/04/2021,9:18,72338,switch,Roomm,Orlando,Florida,8614,FL
26354168,5606,05/27/2021,16:14,66784,jcb,Brainbox,San Bernardino,California,6209,CA
22467346,1284,10/30/2021,12:29,83141,jcb,Centizu,Las Vegas,Nevada,5785,NV
40620599,1721,01/22/2022,12:49,206,jcb,Photobug,Pittsburgh,Pennsylvania,7799,PA
86534749,3057,07/26/2021,19:02,38941,jcb,Thoughtstorm,Kansas City,Missouri,3274,MO
69174227,2859,07/17/2021,23:17,10539,mastercard,Oyoba,Crawfordsville,Indiana,4854,IN
38240735,7425,07/26/2021,4:04,37855,mastercard,Fivechat,Tulsa,Oklahoma,7955,OK
47480417,5142,03/26/2022,18:32,19826,jcb,Twinder,Syracuse,New York,3036,NY
62305337,3707,05/28/2021,18:53,78449,china-unionpay,Thoughtblab,Ann Arbor,Michigan,6706,MI
81244825,4554,10/31/2021,10:42,54449,jcb,Dynabox,Simi Valley,California,3453,CA
51436298,3381,10/07/2021,23:19,24325,visa-electron,Gigazoom,Dallas,Texas,6356,TX
25803306,6791,06/13/2021,10:41,74392,bankcard,Vipe,New Orleans,Louisiana,2409,LA
57140686,9797,07/17/2021,11:38,1945,americanexpress,Feedspan,Akron,Ohio,4487,OH
53115520,7782,07/15/2021,19:39,42884,jcb,Shuffletag,Bakersfield,California,4381,CA
82052941,4792,10/30/2021,17:46,93219,jcb,Yodo,Mesa,Arizona,4810,AZ
19413570,1929,10/14/2021,20:14,49075,bankcard,Layo,Houston,Texas,3076,TX
35213490,9294,10/27/2021,22:50,49445,visa-electron,Trilith,Dallas,Texas,3177,TX
11180613,4591,10/25/2021,18:52,17497,jcb,Tanoodle,Fresno,California,3385,CA
34436407,6530,12/16/2021,5:14,61472,jcb,Edgeblab,Washington,District of Columbia,3493,DC
52442536,7721,09/20/2021,3:34,23167,jcb,Twitternation,Seminole,Florida,3088,FL
59403626,6205,07/18/2021,19:04,28057,jcb,Zooxo,Chico,California,4308,CA
32829150,8793,04/05/2022,14:35,97795,maestro,Vimbo,Lexington,Kentucky,6044,KY
19249056,1167,03/11/2022,23:21,15434,maestro,Abata,Santa Fe,New Mexico,1638,NM
31987707,8030,10/14/2021,17:24,51773,visa-electron,Plajo,Peoria,Illinois,1929,IL
98368481,1806,08/24/2021,15:52,39282,mastercard,InnoZ,Glendale,Arizona,2682,AZ
31264962,3694,08/17/2021,1:16,85843,visa-electron,Brightdog,Fort Worth,Texas,5451,TX
35679769,4598,04/29/2021,21:41,16579,diners-club-enroute,Meetz,El Paso,Texas,4409,TX
85377274,7409,01/29/2022,20:54,19633,diners-club-carte-blanche,Fivebridge,Columbia,South Carolina,3297,SC
58632768,4608,07/02/2021,0:25,79390,jcb,Fadeo,Evansville,Indiana,2767,IN
55959449,4230,10/07/2021,8:44,28260,visa-electron,Trunyx,Johnstown,Pennsylvania,7414,PA
22297610,8740,08/14/2021,1:21,43879,jcb,Oyope,Durham,North Carolina,3186,NC
18919188,8265,11/07/2021,20:32,90598,instapayment,Edgepulse,Detroit,Michigan,5153,MI
77282666,6841,06/29/2021,0:34,4078,bankcard,Meevee,Kansas City,Kansas,9187,KS
38722653,4931,11/18/2021,21:16,20619,jcb,Katz,Bethesda,Maryland,4038,MD
81179003,3291,10/28/2021,22:27,4628,jcb,Realmix,Jacksonville,Florida,7893,FL
16917540,2565,08/15/2021,2:07,66402,jcb,Edgeblab,Las Vegas,Nevada,2795,NV
86127113,1529,08/29/2021,22:10,90354,jcb,Wordify,Des Moines,Iowa,1824,IA
82881684,5433,04/26/2021,15:28,33299,diners-club-us-ca,Skynoodle,Mobile,Alabama,8320,AL
92726028,6680,10/08/2021,7:48,94601,switch,Flashspan,Longview,Texas,9414,TX
15851994,1311,03/05/2022,21:10,34801,china-unionpay,Kaymbo,Erie,Pennsylvania,4588,PA
66055598,2552,07/19/2021,13:07,99352,diners-club-enroute,Skippad,Amarillo,Texas,2639,TX
60177634,9935,02/17/2022,3:31,20480,jcb,Voonix,Las Vegas,Nevada,5071,NV
91528910,9431,07/06/2021,23:35,56145,diners-club-international,Aimbo,Chicago,Illinois,4530,IL
18113932,3847,11/05/2021,9:20,46176,laser,Bluezoom,Young America,Minnesota,1878,MN
40125197,7392,03/10/2022,9:59,10776,jcb,Digitube,El Paso,Texas,3429,TX
22100186,1176,08/12/2021,6:08,93182,diners-club-enroute,Cogidoo,Washington,District of Columbia,5870,DC
48246964,3316,01/19/2022,7:08,60115,bankcard,Bubblemix,San Jose,California,2916,CA
57768257,2171,07/21/2021,18:01,24627,mastercard,Quinu,Fort Worth,Texas,2309,TX
98653368,7778,12/25/2021,6:15,97696,mastercard,Twitterlist,Brooklyn,New York,7006,NY
41098632,9757,10/16/2021,12:35,63219,jcb,Jetpulse,Dallas,Texas,9267,TX
90688051,4794,07/06/2021,3:48,79702,jcb,Myworks,Minneapolis,Minnesota,7301,MN
30576368,6073,05/02/2021,4:37,56633,jcb,Photobean,Wilmington,Delaware,9039,DE
39018407,1351,03/25/2022,22:23,38576,bankcard,Dabshots,Dallas,Texas,7481,TX
51981928,1975,06/19/2021,21:24,7585,jcb,Tagpad,Tampa,Florida,4566,FL
46836218,6006,12/07/2021,5:07,80683,jcb,Aimbo,Detroit,Michigan,2021,MI
58688135,4597,09/12/2021,19:16,81801,jcb,Trilith,Detroit,Michigan,7617,MI
25601366,2297,01/27/2022,22:05,35108,solo,Vinder,Austin,Texas,3828,TX
33686610,4683,01/29/2022,13:09,73028,mastercard,Oba,Englewood,Colorado,4800,CO
77763645,9464,05/20/2021,19:44,64871,jcb,Oyoyo,Longview,Texas,5429,TX
56646199,9152,03/22/2022,6:47,56439,americanexpress,Flashset,Indianapolis,Indiana,9501,IN
59472012,2767,08/03/2021,18:02,39574,jcb,Dabvine,Sioux Falls,South Dakota,2253,SD
88831160,1748,05/27/2021,19:04,35171,jcb,Topiczoom,Washington,District of Columbia,3110,DC
47890072,5486,07/13/2021,6:00,75296,visa-electron,Voomm,Washington,District of Columbia,8835,DC
40808972,6814,03/30/2022,17:39,84818,jcb,Mudo,Fort Wayne,Indiana,2127,IN
52963255,8135,06/11/2021,16:31,28593,maestro,Minyx,Salt Lake City,Utah,3260,UT
99829537,1434,09/02/2021,7:19,67800,jcb,Youspan,Myrtle Beach,South Carolina,8824,SC
29742323,5907,11/28/2021,7:51,69893,mastercard,Ailane,Minneapolis,Minnesota,7622,MN
20343774,7019,03/19/2022,1:51,93247,diners-club-international,Edgewire,San Francisco,California,9202,CA
16047661,8750,10/28/2021,13:59,77569,instapayment,Dynabox,Kansas City,Missouri,3398,MO
29936995,6456,01/17/2022,1:25,85989,jcb,Gigabox,New Orleans,Louisiana,3244,LA
63592681,8892,06/12/2021,6:13,63617,mastercard,Livetube,Lynn,Massachusetts,1415,MA
56176165,3510,04/30/2021,8:40,59054,bankcard,Yacero,Fort Worth,Texas,6708,TX
22599577,3074,10/16/2021,15:14,60154,switch,Skalith,Oklahoma City,Oklahoma,1601,OK
17050716,6366,09/06/2021,6:15,37686,jcb,Skimia,Macon,Georgia,5221,GA
40702161,2446,01/13/2022,3:05,5009,china-unionpay,Skippad,Odessa,Texas,2573,TX
73048513,9657,07/30/2021,17:16,65526,bankcard,Bubbletube,El Paso,Texas,8647,TX
31819348,6576,12/09/2021,15:09,63724,china-unionpay,Talane,Washington,District of Columbia,3953,DC
11313300,1232,05/16/2021,13:26,74790,jcb,Jaxworks,Oklahoma City,Oklahoma,4423,OK
74421979,2439,04/19/2021,4:30,6733,switch,Wikibox,San Antonio,Texas,1750,TX
84588459,1397,06/22/2021,20:00,11973,jcb,Teklist,Garland,Texas,6833,TX
59609867,7318,03/30/2022,16:55,86739,switch,Midel,Houston,Texas,7032,TX
51599569,9758,01/06/2022,19:10,41704,diners-club-us-ca,Tazz,El Paso,Texas,2280,TX
81716906,3708,02/10/2022,5:38,69517,jcb,Yombu,San Antonio,Texas,6929,TX
93157728,9284,06/21/2021,15:33,56130,jcb,Meeveo,Montgomery,Alabama,3088,AL
95746511,1392,03/06/2022,9:26,35896,maestro,Meezzy,Memphis,Tennessee,6747,TN
24373382,3929,03/07/2022,22:04,6518,visa-electron,Blogspan,Jamaica,New York,6526,NY
48495542,3382,05/19/2021,23:33,27011,americanexpress,Realbridge,Washington,District of Columbia,1538,DC
21648081,9060,03/17/2022,21:53,58280,jcb,Buzzdog,San Francisco,California,1432,CA
20086922,5333,05/28/2021,23:25,5129,switch,Realbridge,New York City,New York,8793,NY
95066154,1170,12/28/2021,14:53,3475,maestro,Skyndu,Temple,Texas,4017,TX
66368973,2509,04/07/2021,8:22,23210,mastercard,Digitube,Duluth,Georgia,9802,GA
79142974,2868,03/12/2022,11:58,68592,jcb,Wordware,Roanoke,Virginia,9871,VA
85785101,1176,06/14/2021,22:27,33850,maestro,Dynabox,Des Moines,Iowa,5229,IA
44580529,2184,08/07/2021,4:16,20755,diners-club-carte-blanche,Pixonyx,Juneau,Alaska,4116,AK
15190791,3379,11/28/2021,0:41,44478,jcb,Zoonoodle,Kansas City,Missouri,4736,MO
18838013,5440,05/28/2021,7:15,68199,solo,Bubbletube,New Orleans,Louisiana,3986,LA
89142334,9157,05/24/2021,13:33,91410,jcb,Meeveo,Tacoma,Washington,3535,WA
83770458,7625,03/14/2022,22:25,30522,china-unionpay,Kwilith,Naples,Florida,7872,FL
11325301,1385,07/28/2021,0:24,28985,maestro,Teklist,New Haven,Connecticut,7213,CT
67840518,2749,04/12/2021,8:59,71750,americanexpress,Realfire,Buffalo,New York,8137,NY
93914985,7583,02/19/2022,8:43,62003,visa,Quatz,Appleton,Wisconsin,6223,WI
62000113,9530,05/09/2021,5:25,61207,jcb,Kanoodle,Jacksonville,Florida,6314,FL
43095249,8847,07/14/2021,3:44,91794,mastercard,Yozio,Columbus,Ohio,5234,OH
15322366,5073,09/08/2021,13:37,72011,jcb,Cogidoo,Dallas,Texas,8174,TX
22362716,6843,10/19/2021,1:30,64494,maestro,JumpXS,Erie,Pennsylvania,1415,PA
16439801,5465,04/26/2021,16:52,21648,americanexpress,Yadel,Wilmington,Delaware,7900,DE
83556609,9320,06/23/2021,10:55,8326,diners-club-international,Aimbu,Reno,Nevada,6247,NV
48041039,1638,11/03/2021,9:47,62633,instapayment,Buzzbean,Saint Paul,Minnesota,2871,MN
47503399,3204,02/05/2022,22:58,97447,jcb,Youbridge,Clearwater,Florida,5787,FL
37835883,4524,10/13/2021,15:14,76747,bankcard,Latz,Laurel,Maryland,5671,MD
98360782,8780,09/28/2021,6:11,38496,solo,Skinte,Denver,Colorado,9916,CO
86628460,5404,09/20/2021,21:57,51402,switch,Zoovu,Muncie,Indiana,2333,IN
86511705,2600,02/07/2022,14:08,54865,visa,Agimba,Bloomington,Indiana,8901,IN
25872318,7608,12/03/2021,20:45,99690,jcb,Tagtune,Oklahoma City,Oklahoma,7357,OK
48071263,7121,05/08/2021,10:01,21518,bankcard,BlogXS,Des Moines,Iowa,5669,IA
12722647,1113,01/21/2022,20:07,41989,diners-club-enroute,Mycat,Tucson,Arizona,4274,AZ
57520744,7705,06/22/2021,23:53,93457,visa-electron,Thoughtworks,Danbury,Connecticut,4653,CT
96068720,9222,05/04/2021,5:21,79940,jcb,Npath,Denver,Colorado,7565,CO
25321686,6824,08/12/2021,10:23,94371,jcb,Oyoyo,Washington,District of Columbia,1801,DC
46522667,7318,08/19/2021,7:28,41640,jcb,Thoughtstorm,Tucson,Arizona,1805,AZ
79222249,8036,11/15/2021,8:36,57696,jcb,Twimbo,Boise,Idaho,8318,ID
30514051,6981,10/14/2021,20:06,30552,jcb,Skaboo,Hayward,California,8695,CA
91041773,7030,06/19/2021,16:21,59603,diners-club-us-ca,Cogilith,San Francisco,California,5576,CA
31229160,9676,11/24/2021,2:14,34678,solo,Realmix,Pasadena,Texas,1540,TX
30664807,5183,10/03/2021,20:32,35645,laser,Jabbersphere,Birmingham,Alabama,5895,AL
25432239,3111,02/13/2022,3:44,44118,switch,Babbleset,Montgomery,Alabama,4847,AL
96979004,7671,12/25/2021,16:31,50346,jcb,Photobean,Littleton,Colorado,8574,CO
67784220,7696,12/03/2021,8:27,90406,solo,Realcube,Baltimore,Maryland,8981,MD
16126070,5271,03/23/2022,8:33,76593,maestro,Skinte,El Paso,Texas,2249,TX
48883902,2344,09/01/2021,5:33,17728,bankcard,Rhyzio,Brooklyn,New York,5147,NY
60974275,6526,02/21/2022,17:09,17767,jcb,Buzzbean,Humble,Texas,6193,TX
65379669,2256,06/02/2021,6:11,70267,switch,Einti,Billings,Montana,2505,MT
36670039,9425,11/17/2021,0:51,79120,diners-club-carte-blanche,Skyndu,Midland,Texas,3573,TX
84194010,8614,03/27/2022,19:50,23792,instapayment,Oyondu,Newport News,Virginia,1231,VA
95384461,8752,01/01/2022,5:50,67820,americanexpress,Snaptags,Tulsa,Oklahoma,6198,OK
14019154,3599,08/02/2021,12:58,94732,diners-club-carte-blanche,Yakidoo,Daytona Beach,Florida,3521,FL
24201106,5131,06/02/2021,13:51,2650,bankcard,Zoozzy,New Orleans,Louisiana,5559,LA
33126160,4454,04/17/2021,20:48,47647,china-unionpay,Jabberstorm,East Saint Louis,Illinois,5367,IL
30932998,2798,08/23/2021,2:59,87473,switch,Avavee,Corpus Christi,Texas,3793,TX
65130171,6344,02/03/2022,2:47,77661,jcb,Skidoo,Louisville,Kentucky,2985,KY
68400417,6008,11/23/2021,22:50,70733,china-unionpay,Plambee,Kansas City,Kansas,8434,KS
29084198,6316,10/19/2021,23:22,26559,jcb,Trilia,Pasadena,Texas,8125,TX
77828010,9444,12/16/2021,5:19,21539,maestro,Tazz,New York City,New York,4083,NY
21068588,9793,08/10/2021,14:48,87338,jcb,Jetwire,Tampa,Florida,2489,FL
19820961,4256,10/26/2021,6:02,58145,visa-electron,Jaxbean,Lansing,Michigan,6913,MI
61329419,6095,02/01/2022,14:35,54526,maestro,Zoomcast,Omaha,Nebraska,4156,NE
78739448,3760,02/06/2022,5:35,91995,diners-club-us-ca,Babbleopia,Houston,Texas,6694,TX
54500306,1912,10/18/2021,1:43,89721,mastercard,Katz,Richmond,Virginia,5872,VA
44282376,7453,01/18/2022,10:08,39964,visa-electron,Tanoodle,Englewood,Colorado,1770,CO
57352468,9393,06/11/2021,11:17,87262,jcb,Wikizz,Detroit,Michigan,6984,MI
34592219,4609,10/20/2021,0:20,41452,mastercard,Skibox,New York City,New York,8794,NY
49089370,6284,07/05/2021,9:44,58635,jcb,Kwideo,Portland,Oregon,4082,OR
94356394,4444,09/04/2021,1:22,85310,jcb,Mybuzz,Cambridge,Massachusetts,2159,MA
19720022,9923,09/26/2021,7:46,49008,diners-club-enroute,Browsebug,El Paso,Texas,3719,TX
93405335,9325,04/30/2021,0:26,62047,diners-club-us-ca,Trunyx,Los Angeles,California,9685,CA
25945315,9639,04/12/2021,2:50,15601,switch,Eabox,Houston,Texas,3282,TX
79663434,5079,09/01/2021,20:02,3735,mastercard,Meezzy,Fort Wayne,Indiana,6737,IN
79528724,2410,08/30/2021,14:33,68477,diners-club-enroute,Lajo,Saint Louis,Missouri,7751,MO
38368574,7356,06/15/2021,20:01,14160,jcb,Skynoodle,Colorado Springs,Colorado,8212,CO
86469895,9049,06/12/2021,22:28,78745,instapayment,Rhyzio,Winston Salem,North Carolina,9594,NC
32272628,5575,02/24/2022,0:11,47292,jcb,Meemm,Crawfordsville,Indiana,1937,IN
75262972,5398,05/11/2021,16:27,53391,jcb,Feedbug,Atlanta,Georgia,5089,GA
54997134,1413,03/14/2022,16:14,61803,maestro,Blogpad,Albany,New York,3187,NY
28865481,6829,12/06/2021,19:12,92187,diners-club-carte-blanche,Mita,Roanoke,Virginia,6385,VA
74966243,8190,11/01/2021,6:36,8691,diners-club-enroute,Flipbug,Carson City,Nevada,6223,NV
49185240,2035,11/20/2021,20:12,17153,diners-club-enroute,Dynabox,Pasadena,California,8756,CA
85363331,4937,03/18/2022,6:25,67758,jcb,Chatterpoint,Portland,Oregon,7056,OR
63004407,1664,01/31/2022,6:13,41980,jcb,Reallinks,Birmingham,Alabama,9119,AL
58465211,4750,09/29/2021,9:04,67381,diners-club-enroute,Voomm,Fort Worth,Texas,8415,TX
39111516,3408,02/10/2022,8:34,22894,instapayment,Thoughtbeat,San Jose,California,4913,CA
57870811,8113,01/28/2022,20:58,14729,laser,Oodoo,Washington,District of Columbia,7721,DC
66767175,7850,02/04/2022,8:21,1944,laser,Devshare,Brooklyn,New York,2415,NY
94151922,6334,03/04/2022,14:43,58344,jcb,Vidoo,Springfield,Missouri,9533,MO
65382654,4404,07/05/2021,8:06,15162,switch,Twiyo,Lancaster,Pennsylvania,2697,PA
29542389,4382,03/10/2022,11:05,89541,jcb,Gabtype,San Diego,California,7395,CA
95466357,7907,01/24/2022,10:54,28728,maestro,Edgeclub,Washington,District of Columbia,4036,DC
50904830,6915,09/10/2021,15:55,90043,switch,Flashpoint,Beaverton,Oregon,1537,OR
50432016,4387,08/25/2021,16:37,90257,bankcard,Kwimbee,Cleveland,Ohio,1778,OH
89423957,8735,07/18/2021,7:15,39427,visa,Blogspan,Des Moines,Iowa,6004,IA
69919064,6335,02/15/2022,18:46,30029,jcb,Fivechat,Nashville,Tennessee,5286,TN
86707771,6305,10/30/2021,15:04,17899,jcb,Devify,Reading,Pennsylvania,4852,PA
78163386,2309,12/06/2021,1:50,59339,jcb,Realmix,New York City,New York,2094,NY
51179627,8843,07/17/2021,0:07,97828,mastercard,Babbleset,Memphis,Tennessee,3128,TN
84986072,7836,10/13/2021,9:09,20531,switch,Wordpedia,Peoria,Illinois,9050,IL
74188496,6645,06/17/2021,13:32,49756,jcb,Gigazoom,Suffolk,Virginia,5521,VA
28129184,7241,08/15/2021,14:50,46055,diners-club-enroute,Miboo,High Point,North Carolina,4150,NC
77235466,3762,02/21/2022,17:27,82179,diners-club-carte-blanche,Blogspan,Raleigh,North Carolina,5037,NC
78939057,4118,09/27/2021,20:04,52828,americanexpress,Wordpedia,Portland,Oregon,2798,OR
43031810,6643,01/15/2022,19:21,62924,jcb,Podcat,Washington,District of Columbia,8890,DC
67519102,2093,12/14/2021,7:41,94512,switch,Quatz,Cincinnati,Ohio,2516,OH
72649805,1829,08/26/2021,1:53,58032,jcb,Livepath,Roanoke,Virginia,1495,VA
91341051,1145,07/30/2021,18:13,37525,mastercard,Jaxspan,Jacksonville,Florida,5551,FL
89686482,5535,07/08/2021,23:02,35672,switch,Gabtype,Huntington,West Virginia,3510,WV
12685805,5557,10/12/2021,19:12,12887,jcb,Thoughtsphere,Watertown,Massachusetts,6346,MA
11554760,3386,12/24/2021,4:31,77097,jcb,Pixonyx,New Orleans,Louisiana,6396,LA
37818671,3615,10/11/2021,7:02,77936,jcb,Skinix,Washington,District of Columbia,6016,DC
41575350,1323,02/07/2022,11:31,20165,bankcard,Oyope,Charlotte,North Carolina,9829,NC
62627471,3669,10/07/2021,18:28,82720,diners-club-carte-blanche,Twiyo,Cambridge,Massachusetts,3772,MA
99635850,3093,10/23/2021,9:07,15965,china-unionpay,Skinix,Fort Worth,Texas,3900,TX
95332377,7510,08/30/2021,2:23,97521,jcb,Mynte,Miami,Florida,6699,FL
13799617,3474,07/25/2021,4:06,99891,mastercard,Rooxo,Los Angeles,California,1699,CA
12701376,8475,03/04/2022,5:13,75633,jcb,Brainlounge,Minneapolis,Minnesota,6869,MN
92400811,4818,09/18/2021,8:30,77535,jcb,Jamia,Edmond,Oklahoma,7478,OK
98730958,5121,02/18/2022,2:53,46138,diners-club-carte-blanche,Yodoo,Oklahoma City,Oklahoma,5424,OK
48412627,1511,12/09/2021,13:32,2060,switch,Quire,Oklahoma City,Oklahoma,5576,OK
54214499,6643,12/25/2021,1:41,42082,instapayment,Bubbletube,New York City,New York,8301,NY
23020253,4672,08/19/2021,1:59,34603,visa,Twitternation,Atlanta,Georgia,2714,GA
65919314,4896,09/14/2021,8:00,7935,jcb,Meejo,Chandler,Arizona,9757,AZ
71506321,6700,12/09/2021,16:33,26552,jcb,Jayo,Cincinnati,Ohio,5153,OH
47667500,1359,12/20/2021,9:31,23504,solo,Meevee,San Jose,California,9285,CA
89892332,7979,08/03/2021,2:57,69075,mastercard,Feednation,Cincinnati,Ohio,5039,OH
31094276,9944,12/11/2021,17:21,91970,china-unionpay,Rhyloo,Punta Gorda,Florida,9042,FL
66339922,8545,04/09/2021,21:07,39594,jcb,Feedmix,Raleigh,North Carolina,8382,NC
64344688,4686,04/07/2021,14:44,96018,jcb,Leexo,Flint,Michigan,3818,MI
94567350,9089,11/22/2021,13:03,73242,jcb,Mymm,Saint Louis,Missouri,3986,MO
79716444,2888,10/13/2021,18:35,93434,maestro,Voonix,Lincoln,Nebraska,3091,NE
50734554,3648,01/18/2022,12:51,92978,jcb,Kwimbee,Philadelphia,Pennsylvania,9480,PA
84465199,6802,09/08/2021,22:21,35678,jcb,Wikibox,Montgomery,Alabama,2935,AL
78154423,7436,05/22/2021,12:08,37945,diners-club-us-ca,Photolist,Sacramento,California,6817,CA
54357821,3810,07/03/2021,5:38,14010,china-unionpay,Youtags,Shawnee Mission,Kansas,2087,KS
64887004,5383,06/16/2021,0:40,20921,diners-club-enroute,Mynte,Cleveland,Ohio,5363,OH
13730963,8195,06/30/2021,8:53,60288,china-unionpay,Camido,Tulsa,Oklahoma,8067,OK
76825298,8047,05/31/2021,10:45,24581,jcb,Jabbertype,Saint Paul,Minnesota,2725,MN
14333049,6540,06/07/2021,21:02,41567,mastercard,Yodel,Brooklyn,New York,5029,NY
55357128,2257,06/02/2021,8:59,38723,visa-electron,Skyble,Melbourne,Florida,9149,FL
99288383,3311,04/16/2021,9:11,7061,jcb,Vitz,San Jose,California,8570,CA
26407002,8954,05/14/2021,19:48,6338,jcb,Riffpedia,Spokane,Washington,6311,WA
12774744,3189,10/20/2021,19:43,40744,diners-club-carte-blanche,Gigashots,Oklahoma City,Oklahoma,2992,OK
40870750,9378,12/26/2021,10:18,55282,diners-club-us-ca,Dazzlesphere,San Francisco,California,7069,CA
57855926,4596,12/26/2021,13:39,72282,visa-electron,Janyx,Houston,Texas,2602,TX
51443514,2040,07/18/2021,3:39,97868,maestro,Aivee,Kansas City,Missouri,9413,MO
88475568,8095,05/19/2021,21:17,72656,jcb,Youbridge,Sioux City,Iowa,5179,IA
96416700,6282,01/14/2022,14:26,74381,jcb,Jabberbean,Oklahoma City,Oklahoma,7561,OK
