customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
57414306,2696,01/02/2022,21:36,52206,laser,Skyndu,Nashville,Tennessee,4586,TN
36319277,4440,05/22/2021,9:45,99563,diners-club-enroute,Thoughtbeat,Decatur,Georgia,5603,GA
27237755,5135,01/21/2022,3:33,85048,instapayment,Camido,Corpus Christi,Texas,7887,TX
31346708,2975,08/16/2021,3:00,25647,visa-electron,Bluejam,Pueblo,Colorado,1487,CO
81424952,1394,03/21/2022,10:39,18949,diners-club-carte-blanche,Avamm,Garden Grove,California,7506,CA
53844376,6488,03/15/2022,13:48,37410,mastercard,Jamia,Orlando,Florida,8983,FL
68791041,7305,12/07/2021,19:00,2477,diners-club-enroute,Roombo,Houston,Texas,2317,TX
44420852,9820,09/03/2021,2:42,70062,maestro,Pixope,Monroe,Louisiana,8046,LA
86445986,3021,09/30/2021,3:04,88926,jcb,Jabbercube,Gainesville,Georgia,4495,GA
99570510,6744,05/20/2021,14:06,3238,china-unionpay,Quire,Boston,Massachusetts,3043,MA
86246577,3027,01/02/2022,8:19,76401,jcb,Wikizz,Inglewood,California,3680,CA
77457614,7794,08/27/2021,1:58,7917,visa,Skaboo,Kissimmee,Florida,2649,FL
41119492,8871,01/20/2022,16:39,75170,jcb,Yacero,Charlotte,North Carolina,5904,NC
68642792,6532,05/13/2021,9:48,62046,maestro,Zoomlounge,Phoenix,Arizona,2649,AZ
61973651,1474,07/17/2021,0:50,26855,china-unionpay,Reallinks,Shawnee Mission,Kansas,4060,KS
35087214,2330,10/30/2021,1:28,17831,switch,Browsetype,Austin,Texas,1404,TX
20347456,9579,06/15/2021,20:52,50756,americanexpress,Zoomzone,Topeka,Kansas,8334,KS
90077745,4816,05/09/2021,21:29,53544,jcb,Livetube,New York City,New York,4037,NY
19905649,7544,08/31/2021,20:03,24667,jcb,Avamba,Boston,Massachusetts,2711,MA
97153593,6539,05/06/2021,20:39,37601,jcb,Oloo,Lakewood,Washington,9925,WA
42561582,4577,07/23/2021,5:46,67765,maestro,Abata,New Orleans,Louisiana,1812,LA
13008789,4094,12/30/2021,18:10,6993,china-unionpay,Leexo,Denton,Texas,5444,TX
70909458,8209,11/25/2021,16:23,60186,jcb,Centidel,Waco,Texas,8525,TX
74932813,6129,05/24/2021,7:18,43602,diners-club-carte-blanche,Jabbersphere,Albuquerque,New Mexico,8223,NM
74099985,4938,12/31/2021,20:58,58403,jcb,Lajo,New Orleans,Louisiana,9787,LA
45118087,2045,06/24/2021,9:42,69749,jcb,Youspan,Pensacola,Florida,3533,FL
25520629,8438,09/07/2021,22:43,47110,diners-club-carte-blanche,Quatz,Santa Clara,California,1714,CA
30400618,6755,04/11/2021,2:01,98775,jcb,Gabcube,New Haven,Connecticut,1956,CT
77621133,8922,02/19/2022,18:44,61831,laser,Shuffletag,Oklahoma City,Oklahoma,1846,OK
35655008,8316,10/15/2021,7:01,45149,laser,Fivespan,South Bend,Indiana,7015,IN
32139634,4269,12/17/2021,4:02,28104,diners-club-carte-blanche,Yambee,Washington,District of Columbia,1969,DC
92503208,9907,12/22/2021,23:33,26113,visa-electron,Tagpad,Akron,Ohio,8733,OH
13974993,4926,03/19/2022,10:10,76391,jcb,Yoveo,Fort Wayne,Indiana,6036,IN
40818172,5917,02/22/2022,10:21,83815,jcb,Nlounge,Birmingham,Alabama,4041,AL
30401842,9017,05/26/2021,23:27,93977,jcb,Realcube,Paterson,New Jersey,2024,NJ
93076126,4904,05/15/2021,10:06,35704,mastercard,Jetwire,Fresno,California,6450,CA
54522370,6661,11/07/2021,14:02,61674,jcb,Edgeify,Bronx,New York,8713,NY
24312355,7503,03/19/2022,0:36,38791,switch,Voolith,Des Moines,Iowa,5432,IA
34896872,7419,11/01/2021,18:08,34078,china-unionpay,Livetube,Tacoma,Washington,2230,WA
87583994,6257,04/02/2022,8:50,64320,diners-club-carte-blanche,DabZ,Omaha,Nebraska,7002,NE
76736936,9543,06/05/2021,21:13,68187,jcb,Meeveo,Orlando,Florida,5500,FL
66779973,9026,11/11/2021,4:18,56410,jcb,Cogilith,San Jose,California,8094,CA
28079426,4780,12/20/2021,5:45,79247,diners-club-carte-blanche,Tagopia,Garden Grove,California,6046,CA
51110813,2507,06/01/2021,2:35,89098,diners-club-carte-blanche,Geba,Baton Rouge,Louisiana,1615,LA
73895096,9185,07/31/2021,0:29,26392,diners-club-enroute,Talane,San Luis Obispo,California,3504,CA
43948807,5735,07/31/2021,20:03,81221,mastercard,Tekfly,Midland,Texas,6600,TX
75133638,4023,04/26/2021,11:32,20885,visa-electron,Twitterwire,Washington,District of Columbia,1841,DC
57066433,3238,06/16/2021,17:49,36236,diners-club-carte-blanche,Livefish,Indianapolis,Indiana,3954,IN
56943372,9259,10/03/2021,5:19,93950,maestro,Gabtune,San Antonio,Texas,3670,TX
41424748,8090,04/26/2021,14:47,71155,jcb,Skaboo,New York City,New York,7622,NY
98336397,6788,07/27/2021,13:54,26063,jcb,Dynabox,Tulsa,Oklahoma,3905,OK
11471577,3046,07/03/2021,21:58,36297,diners-club-carte-blanche,Blognation,Fayetteville,North Carolina,4458,NC
88481304,8541,06/07/2021,3:56,74432,mastercard,Yodel,Topeka,Kansas,5817,KS
31073261,4982,10/08/2021,18:53,40097,instapayment,Tagpad,East Saint Louis,Illinois,2251,IL
93136391,4046,10/19/2021,9:56,31798,jcb,Viva,Austin,Texas,1148,TX
35116836,1273,10/21/2021,12:25,93846,diners-club-carte-blanche,Buzzdog,Baton Rouge,Louisiana,1517,LA
94024819,1688,09/25/2021,2:51,55819,jcb,Quire,Baton Rouge,Louisiana,2867,LA
81771580,6015,11/19/2021,11:45,48456,jcb,Oozz,Monticello,Minnesota,8394,MN
41005878,6312,04/12/2021,4:31,72607,mastercard,Oyoyo,Marietta,Georgia,7100,GA
52885774,7835,09/18/2021,3:03,17741,jcb,Zoonder,Pittsburgh,Pennsylvania,9991,PA
62922730,2843,07/26/2021,0:10,81823,laser,Thoughtbridge,Rochester,New York,8487,NY
25947870,6549,06/30/2021,15:10,64337,diners-club-enroute,Kare,Lubbock,Texas,6828,TX
53367141,5058,08/17/2021,16:57,89423,diners-club-enroute,Ntag,El Paso,Texas,6670,TX
79489377,9333,05/18/2021,2:01,90476,jcb,Rhyloo,Pinellas Park,Florida,7977,FL
37714330,7093,08/06/2021,8:19,46178,diners-club-international,Jabbercube,Bridgeport,Connecticut,3386,CT
49281376,9397,01/06/2022,22:45,39060,mastercard,Bluezoom,Tampa,Florida,9613,FL
28639148,5374,05/16/2021,23:48,84607,jcb,Photolist,Waco,Texas,6219,TX
71515818,9076,06/01/2021,8:11,31332,jcb,Tagpad,Charleston,West Virginia,4960,WV
66530706,3903,04/02/2022,13:55,49708,maestro,Rhycero,Orlando,Florida,8808,FL
49759824,6405,08/01/2021,3:07,25175,jcb,Thoughtsphere,Wichita Falls,Texas,3074,TX
63194289,6754,01/07/2022,9:43,15641,jcb,Skyba,Washington,District of Columbia,2814,DC
41524119,3190,11/05/2021,0:31,23330,diners-club-enroute,Yadel,Colorado Springs,Colorado,9296,CO
24887280,2533,03/28/2022,1:23,35978,maestro,Kare,Trenton,New Jersey,1364,NJ
79757508,8757,01/18/2022,21:27,93561,jcb,Twitterworks,Detroit,Michigan,7800,MI
34169793,2242,01/05/2022,3:48,99211,visa-electron,Roodel,Richmond,Virginia,4491,VA
56019861,9414,03/04/2022,3:05,31504,mastercard,Yakidoo,Chicago,Illinois,7543,IL
77565429,5305,08/30/2021,14:28,28938,mastercard,Divape,San Bernardino,California,1439,CA
49367719,8911,02/03/2022,2:22,51938,china-unionpay,Yodoo,Jackson,Mississippi,2984,MS
54751304,6959,07/12/2021,16:38,43062,jcb,Brainverse,Miami,Florida,9664,FL
11252576,5061,06/19/2021,8:56,84811,diners-club-enroute,Quinu,Phoenix,Arizona,8633,AZ
73840510,6319,08/27/2021,1:43,59078,jcb,Leexo,Raleigh,North Carolina,3243,NC
82725620,1792,03/05/2022,23:08,98407,jcb,Jabbertype,Albany,New York,7707,NY
49556891,3806,06/20/2021,20:03,19086,china-unionpay,Yodel,Gulfport,Mississippi,5503,MS
74878679,5312,03/11/2022,22:05,15801,switch,Topdrive,Albany,New York,4353,NY
38793777,1853,04/16/2021,19:41,58004,americanexpress,Centizu,Boston,Massachusetts,4823,MA
28063217,5938,08/31/2021,15:02,28426,jcb,Kanoodle,Memphis,Tennessee,5524,TN
97037261,5277,03/09/2022,9:10,22859,maestro,Riffpedia,Portland,Oregon,9715,OR
86608243,5078,09/29/2021,1:02,30616,americanexpress,Browsebug,Sacramento,California,9551,CA
81998937,4601,11/18/2021,14:04,10998,switch,Voonte,Flushing,New York,8918,NY
49739249,2468,09/13/2021,0:25,25940,jcb,Trilia,Little Rock,Arkansas,4086,AR
65316999,3123,07/08/2021,15:48,8194,jcb,Fadeo,San Francisco,California,3735,CA
83860086,3379,03/26/2022,18:45,28142,visa-electron,Kayveo,San Antonio,Texas,9329,TX
48884920,2995,10/11/2021,22:11,82436,diners-club-enroute,Bubbletube,Knoxville,Tennessee,7595,TN
28150861,5204,08/08/2021,17:50,4802,diners-club-enroute,Devshare,Great Neck,New York,4390,NY
83341134,7333,01/18/2022,16:57,50498,jcb,Gigabox,Anderson,Indiana,7273,IN
52218670,5842,10/31/2021,16:56,12697,maestro,Browseblab,San Antonio,Texas,8779,TX
16517085,6027,09/19/2021,4:17,25410,jcb,Skyvu,Stamford,Connecticut,5736,CT
55311380,1652,01/17/2022,19:17,20570,jcb,Quimm,Tucson,Arizona,7930,AZ
56606234,5054,12/17/2021,8:37,87424,jcb,Jatri,New York City,New York,1626,NY
45546874,9356,08/04/2021,10:58,78474,mastercard,Quatz,Pittsburgh,Pennsylvania,1889,PA
67957777,8754,09/22/2021,4:13,14227,maestro,Wikibox,Philadelphia,Pennsylvania,9808,PA
35751959,6581,03/29/2022,11:29,75109,jcb,Browsezoom,Young America,Minnesota,8040,MN
85578700,9733,03/15/2022,13:33,1483,jcb,Bubblebox,Tacoma,Washington,6447,WA
95662974,4608,04/14/2021,17:47,38357,visa-electron,Zava,Racine,Wisconsin,1884,WI
99221618,1892,04/02/2022,9:56,72020,maestro,Linkbuzz,New York City,New York,1516,NY
58948474,8143,01/11/2022,20:26,89701,jcb,Abatz,Muncie,Indiana,8850,IN
77176572,2634,07/10/2021,21:02,16761,jcb,Babbleopia,Farmington,Michigan,9760,MI
37430814,2575,12/22/2021,13:06,19431,jcb,Jatri,Santa Barbara,California,5029,CA
49669202,4090,09/30/2021,5:10,61723,jcb,Skippad,Canton,Ohio,7334,OH
36960368,9853,12/16/2021,14:32,1086,mastercard,Thoughtworks,Detroit,Michigan,5468,MI
66829658,1907,09/01/2021,12:34,26159,mastercard,Mydeo,Chattanooga,Tennessee,6413,TN
91797284,8894,02/19/2022,8:45,55494,china-unionpay,Jayo,San Antonio,Texas,5747,TX
54342908,5703,09/21/2021,19:04,23868,jcb,Thoughtbridge,Tucson,Arizona,7635,AZ
37490097,2255,08/24/2021,17:10,32928,maestro,Devcast,Las Vegas,Nevada,7518,NV
24319703,9061,05/01/2021,12:27,33420,jcb,Twinte,Norwalk,Connecticut,3253,CT
18743718,1549,10/11/2021,23:11,12448,jcb,Oozz,San Francisco,California,6465,CA
81576587,9723,03/14/2022,17:31,55582,jcb,Yamia,Erie,Pennsylvania,7780,PA
56159183,9679,09/11/2021,20:41,77196,jcb,Omba,Minneapolis,Minnesota,3268,MN
55481874,9123,07/27/2021,4:28,91939,jcb,Flashspan,Akron,Ohio,2901,OH
45724371,3371,07/08/2021,11:13,46592,china-unionpay,Feedfire,Cincinnati,Ohio,5667,OH
27443557,3845,12/01/2021,11:32,64997,jcb,Fiveclub,Sacramento,California,4257,CA
22898387,2671,11/13/2021,12:26,70449,jcb,Reallinks,Tallahassee,Florida,7768,FL
40502050,8321,12/14/2021,14:51,24621,visa,Gabtune,Wichita,Kansas,5552,KS
43690250,6690,09/16/2021,9:37,13899,americanexpress,Brainbox,Denver,Colorado,6051,CO
46238273,6565,01/17/2022,8:20,80101,laser,Zooxo,Tacoma,Washington,3839,WA
22641295,7439,05/19/2021,11:12,71298,jcb,Kwinu,Little Rock,Arkansas,4779,AR
91249056,1340,01/04/2022,10:08,38211,jcb,Plajo,Provo,Utah,8695,UT
16372827,5244,09/05/2021,1:28,74064,jcb,Zoomlounge,Trenton,New Jersey,1372,NJ
11592134,2633,12/16/2021,4:07,35828,diners-club-enroute,Tagtune,Omaha,Nebraska,2167,NE
22071850,2205,04/22/2021,21:37,85231,jcb,Voonyx,Reno,Nevada,5281,NV
83073927,8240,02/25/2022,20:12,61991,jcb,Trilith,Fort Worth,Texas,4951,TX
47841694,2712,04/02/2022,6:07,84306,switch,Flashset,Houston,Texas,1611,TX
64304878,1746,01/23/2022,20:21,29663,jcb,Browsetype,Hampton,Virginia,9944,VA
62332414,3240,03/25/2022,5:44,12950,maestro,Centidel,Philadelphia,Pennsylvania,4415,PA
95645422,7950,03/17/2022,19:17,48652,mastercard,Avamm,San Diego,California,1924,CA
87369759,5958,07/03/2021,4:58,87750,switch,Brainverse,Decatur,Illinois,6151,IL
77945002,6789,09/02/2021,15:28,83801,switch,Zoonoodle,Santa Barbara,California,3998,CA
72037981,1560,03/10/2022,5:27,89741,china-unionpay,Layo,New Orleans,Louisiana,4967,LA
33358282,4233,12/07/2021,3:34,73602,china-unionpay,Jazzy,New York City,New York,9718,NY
91087787,4262,02/23/2022,18:00,44204,jcb,Meevee,Cincinnati,Ohio,4747,OH
74010016,4395,01/05/2022,21:37,65734,jcb,Divape,Washington,District of Columbia,8041,DC
48921164,8040,01/04/2022,12:45,32035,diners-club-enroute,Pixonyx,Oklahoma City,Oklahoma,1810,OK
23138822,9579,06/29/2021,2:08,79319,jcb,Demizz,Fort Worth,Texas,7975,TX
75010293,3444,10/29/2021,23:17,56337,mastercard,Camimbo,Honolulu,Hawaii,7086,HI
76024879,6950,12/24/2021,5:44,45519,americanexpress,Eire,Independence,Missouri,7174,MO
13117711,2351,01/02/2022,17:58,29971,jcb,Dabshots,Philadelphia,Pennsylvania,5881,PA
37071883,3903,07/21/2021,10:22,37920,diners-club-enroute,Kazio,Carson City,Nevada,8277,NV
97577625,9076,11/13/2021,16:21,90437,jcb,Twinder,Washington,District of Columbia,8622,DC
44717065,7143,06/24/2021,4:42,76794,diners-club-enroute,Wikivu,Santa Monica,California,6546,CA
36181065,6675,09/25/2021,6:25,50535,mastercard,Topicstorm,Baton Rouge,Louisiana,8671,LA
50307075,3258,09/27/2021,7:43,77361,china-unionpay,Dazzlesphere,Virginia Beach,Virginia,7371,VA
81938659,8913,03/15/2022,1:56,38767,mastercard,Leenti,Spring,Texas,5052,TX
62933390,3444,08/14/2021,19:46,72656,visa-electron,Skinix,Pocatello,Idaho,8364,ID
39891085,4241,10/10/2021,21:03,99858,jcb,Wordify,Sacramento,California,8040,CA
77674640,9408,06/22/2021,16:48,6046,china-unionpay,Riffpath,Baltimore,Maryland,8004,MD
20604229,7342,12/22/2021,22:37,57278,mastercard,Jabbersphere,Chicago,Illinois,3906,IL
37185833,6915,11/27/2021,11:56,80207,jcb,Realbuzz,Cleveland,Ohio,2813,OH
24772387,1764,12/19/2021,6:35,28042,jcb,Rhybox,Huntington,West Virginia,8447,WV
30905519,1849,01/11/2022,6:56,34025,diners-club-carte-blanche,Ainyx,Raleigh,North Carolina,4654,NC
69530955,2844,11/13/2021,1:50,38913,mastercard,Oba,Greeley,Colorado,6373,CO
63023471,3778,04/21/2021,17:26,6682,maestro,Riffpath,New York City,New York,4400,NY
26985641,7818,01/10/2022,4:55,84081,maestro,Centimia,Austin,Texas,6990,TX
37146784,5035,06/03/2021,6:56,52747,diners-club-carte-blanche,Blogtag,Lincoln,Nebraska,5348,NE
22190306,8226,09/29/2021,3:49,26251,jcb,Youspan,Phoenix,Arizona,6003,AZ
77349912,5163,12/10/2021,0:33,13190,mastercard,Einti,Miami,Florida,8174,FL
97996403,6042,06/24/2021,7:36,9653,jcb,DabZ,Dearborn,Michigan,8154,MI
88596368,8242,05/02/2021,9:53,25199,visa-electron,Meeveo,Washington,District of Columbia,8338,DC
70207876,9466,05/30/2021,4:57,68563,jcb,Youtags,New Orleans,Louisiana,8753,LA
72825060,2774,12/15/2021,17:26,62351,jcb,Skibox,Phoenix,Arizona,6577,AZ
73392752,2640,10/07/2021,9:09,56071,jcb,Avavee,Colorado Springs,Colorado,4475,CO
63681865,1787,04/23/2021,19:05,43330,diners-club-enroute,Trudeo,Washington,District of Columbia,9215,DC
47263131,7973,09/14/2021,17:32,18429,jcb,Thoughtstorm,Salt Lake City,Utah,5611,UT
94977645,2752,02/02/2022,0:29,87364,mastercard,Wikibox,Evansville,Indiana,4797,IN
30327367,8456,11/21/2021,17:25,1415,jcb,Edgepulse,Cleveland,Ohio,7880,OH
79745323,6595,05/20/2021,19:21,43467,mastercard,Edgetag,Oceanside,California,2956,CA
89939394,6244,11/12/2021,21:47,89558,jcb,Meembee,El Paso,Texas,8079,TX
22706396,9602,08/08/2021,22:37,15245,jcb,Tagfeed,Toledo,Ohio,7175,OH
73160729,3338,09/18/2021,21:08,2449,visa,Meejo,Reading,Pennsylvania,7895,PA
96958466,5346,04/20/2021,23:56,31101,diners-club-carte-blanche,Tagtune,Birmingham,Alabama,4100,AL
20088728,2782,05/09/2021,5:15,73480,jcb,Shuffledrive,Harrisburg,Pennsylvania,1155,PA
28548943,2222,09/16/2021,20:26,82341,bankcard,Demizz,Louisville,Kentucky,5672,KY
80209693,7613,07/18/2021,16:59,83779,switch,Yakitri,Salt Lake City,Utah,3977,UT
38014912,7577,01/31/2022,18:24,14956,diners-club-us-ca,Meevee,Duluth,Georgia,2202,GA
35660299,5747,01/23/2022,21:42,29816,diners-club-us-ca,Linkbuzz,Des Moines,Iowa,5249,IA
64009986,8918,04/25/2021,14:46,46960,jcb,Minyx,Savannah,Georgia,9184,GA
67020610,1683,07/22/2021,18:22,86775,instapayment,Skipstorm,Cincinnati,Ohio,3932,OH
32082217,1713,01/14/2022,21:06,63292,jcb,Viva,Jacksonville,Florida,8805,FL
48712238,6897,11/18/2021,9:59,13469,bankcard,Realpoint,Round Rock,Texas,5915,TX
44318250,7893,02/18/2022,8:51,81418,laser,Riffwire,Tacoma,Washington,6138,WA
32143904,1319,08/18/2021,19:29,43351,diners-club-enroute,Quinu,New York City,New York,7459,NY
19585420,8376,03/27/2022,12:13,85953,switch,Zoombeat,Des Moines,Iowa,9455,IA
53937492,2662,07/17/2021,8:11,51637,americanexpress,Thoughtstorm,Ashburn,Virginia,2270,VA
45905840,5070,09/11/2021,0:19,56990,jcb,Cogilith,Salem,Oregon,4113,OR
46830065,6168,07/14/2021,11:58,13900,maestro,Skajo,Santa Barbara,California,7914,CA
55748521,6489,11/02/2021,1:40,38662,diners-club-enroute,Topdrive,Chicago,Illinois,2756,IL
20336307,1743,03/02/2022,14:29,16900,jcb,Fivebridge,Knoxville,Tennessee,6252,TN
89700674,7822,05/08/2021,22:07,91637,switch,Centizu,Lafayette,Louisiana,9933,LA
22032081,3415,07/17/2021,22:00,52651,visa-electron,Twitterworks,Worcester,Massachusetts,8587,MA
86397019,9341,07/18/2021,16:01,33739,china-unionpay,Livetube,Fort Worth,Texas,2403,TX
61463087,7639,03/14/2022,10:23,58337,mastercard,Shufflebeat,Naples,Florida,4814,FL
22927333,8071,01/09/2022,1:41,19915,laser,Realbuzz,Cincinnati,Ohio,5172,OH
97704738,8447,04/05/2022,6:12,56873,mastercard,Skippad,Cleveland,Ohio,2572,OH
51771257,3461,05/07/2021,22:41,91558,americanexpress,Twiyo,Sarasota,Florida,8468,FL
58990874,9117,05/23/2021,8:50,81433,jcb,Photobug,Arlington,Virginia,3616,VA
53049617,9701,05/06/2021,12:47,93972,jcb,Thoughtstorm,Greensboro,North Carolina,7358,NC
51145804,8736,12/19/2021,20:28,26006,mastercard,Fatz,Springfield,Illinois,6265,IL
40617788,1894,08/10/2021,17:03,53758,switch,Topiczoom,Raleigh,North Carolina,6898,NC
25300693,6341,05/07/2021,21:39,13775,jcb,Flashset,Greenville,South Carolina,5783,SC
33443232,7527,04/13/2021,15:48,86735,jcb,Zoomzone,Saint Louis,Missouri,1565,MO
86308247,1274,08/15/2021,8:04,37494,maestro,Zoomcast,Duluth,Minnesota,5976,MN
48633895,5757,11/07/2021,17:02,17572,jcb,Agivu,Jamaica,New York,2274,NY
81955150,4857,08/26/2021,12:58,98191,jcb,Tagopia,Albuquerque,New Mexico,8554,NM
59156157,9780,07/02/2021,23:32,47596,jcb,Nlounge,Little Rock,Arkansas,3330,AR
39571603,3136,04/24/2021,11:59,25611,switch,Zoozzy,Tulsa,Oklahoma,8628,OK
28403270,3587,11/17/2021,21:13,24816,jcb,Tanoodle,El Paso,Texas,5279,TX
29090289,3759,06/09/2021,9:58,6777,jcb,Minyx,Houston,Texas,3098,TX
12145142,8481,10/26/2021,8:14,96786,bankcard,Skipfire,Tulsa,Oklahoma,9288,OK
28716269,9444,03/31/2022,23:05,41707,china-unionpay,Quatz,New York City,New York,9587,NY
33329293,7829,10/16/2021,20:03,48262,diners-club-enroute,Skyble,Lynchburg,Virginia,7212,VA
20573204,2342,09/18/2021,13:05,5635,jcb,Brainverse,Tyler,Texas,4705,TX
65750107,9032,11/09/2021,13:00,2449,jcb,Muxo,Odessa,Texas,6168,TX
52047398,6170,10/08/2021,4:59,24233,mastercard,Trilia,Fresno,California,9443,CA
66586270,7839,08/30/2021,15:50,80956,jcb,Realcube,Newark,Delaware,6388,DE
54193322,4884,09/17/2021,7:00,15450,jcb,Oba,Jamaica,New York,1549,NY
55696791,6822,01/09/2022,15:42,54521,china-unionpay,Buzzdog,Petaluma,California,1555,CA
77542432,3733,12/03/2021,11:13,22127,jcb,Minyx,Independence,Missouri,7173,MO
51287343,7244,10/26/2021,18:57,50440,maestro,Dabtype,Austin,Texas,8951,TX
30973736,4423,07/18/2021,15:03,27921,jcb,Meetz,Dallas,Texas,2682,TX
91932598,1638,11/03/2021,7:04,73094,visa-electron,Fliptune,Evansville,Indiana,8777,IN
12772663,4001,06/12/2021,18:04,33852,maestro,Meezzy,Albuquerque,New Mexico,8237,NM
40604936,2263,06/04/2021,17:09,22509,jcb,Wordify,Charlotte,North Carolina,8090,NC
61856158,8528,06/04/2021,21:10,2534,visa-electron,Teklist,Phoenix,Arizona,9748,AZ
79105314,2983,12/31/2021,19:22,34951,switch,Thoughtbridge,Naperville,Illinois,7001,IL
63749503,4880,09/30/2021,0:44,90060,jcb,Oyondu,El Paso,Texas,7769,TX
85074074,2535,09/05/2021,13:31,51440,jcb,Rooxo,Las Vegas,Nevada,2023,NV
85614200,7006,04/30/2021,22:27,5073,jcb,Latz,Los Angeles,California,2708,CA
33919306,2734,12/24/2021,20:24,87763,visa-electron,Aimbu,Los Angeles,California,5046,CA
43342356,2537,02/18/2022,15:12,6301,americanexpress,Trunyx,Salt Lake City,Utah,7207,UT
55703375,8484,08/30/2021,11:43,52169,mastercard,Zoovu,Evansville,Indiana,6564,IN
23735770,6636,05/15/2021,5:02,51967,jcb,Cogibox,Tampa,Florida,9255,FL
80283495,2124,10/23/2021,6:05,43876,diners-club-carte-blanche,Jamia,Abilene,Texas,4954,TX
95999012,9461,02/28/2022,13:56,90131,jcb,Brainlounge,Dayton,Ohio,5187,OH
43815102,5935,07/19/2021,11:46,40608,visa-electron,Tavu,Honolulu,Hawaii,1979,HI
97518757,3125,08/28/2021,12:14,35961,jcb,Linklinks,Boston,Massachusetts,7609,MA
31898582,5451,11/23/2021,2:55,47057,china-unionpay,Voonyx,Spokane,Washington,8576,WA
79414935,5351,01/07/2022,12:07,61261,jcb,Thoughtblab,Bradenton,Florida,4736,FL
89653923,4849,09/21/2021,23:20,11447,visa,Edgeclub,Miami,Florida,4025,FL
71431536,1350,08/08/2021,15:23,79369,americanexpress,Jetwire,Wilmington,Delaware,6999,DE
95616194,6474,12/25/2021,5:57,99782,jcb,Thoughtworks,Seattle,Washington,2956,WA
72252358,7209,07/10/2021,19:51,42098,laser,Riffpedia,Rochester,New York,2673,NY
