customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
99233673,8242,12/26/2021,8:09,65829,jcb,Katz,Durham,North Carolina,5334,NC
47467921,1859,08/22/2021,15:52,42641,maestro,Lazz,Santa Barbara,California,6193,CA
76032962,9271,05/05/2021,20:40,79490,maestro,Bubbletube,Lexington,Kentucky,6460,KY
86818084,9720,07/25/2021,5:46,27651,switch,Myworks,New York City,New York,9901,NY
44904955,4740,08/01/2021,13:33,37807,jcb,Blogspan,Houston,Texas,3151,TX
21712357,7496,07/30/2021,2:00,44685,jcb,Tagcat,Sioux City,Iowa,4786,IA
41714192,8679,09/14/2021,21:47,33402,jcb,Kwinu,Houston,Texas,8143,TX
79123610,7822,08/25/2021,22:57,9163,china-unionpay,Miboo,Chicago,Illinois,3462,IL
52458010,7200,06/30/2021,12:31,68109,americanexpress,Avaveo,Seattle,Washington,2432,WA
68716420,9297,06/01/2021,16:08,9442,americanexpress,Babbleset,Denver,Colorado,6682,CO
38028673,4464,08/23/2021,23:37,81681,diners-club-enroute,Zooveo,Stockton,California,6747,CA
81979891,3672,08/01/2021,23:26,21872,mastercard,Skynoodle,Los Angeles,California,5322,CA
44194575,9034,08/06/2021,20:34,80091,maestro,Mynte,Duluth,Minnesota,1162,MN
14853005,7392,09/18/2021,10:24,77383,switch,Quinu,Alexandria,Virginia,4825,VA
24878961,8497,01/12/2022,9:12,60395,jcb,Meetz,Scottsdale,Arizona,9559,AZ
36994039,3086,03/27/2022,21:21,87936,visa-electron,Plambee,Raleigh,North Carolina,7054,NC
62985538,8369,07/15/2021,3:33,97336,switch,Rhynoodle,Austin,Texas,8076,TX
34498148,3229,10/08/2021,23:41,41021,laser,Wordware,Montgomery,Alabama,1669,AL
32057172,8839,01/26/2022,5:33,63557,mastercard,Roodel,Lynn,Massachusetts,3156,MA
33425361,9958,12/03/2021,17:25,15479,jcb,Cogibox,Amarillo,Texas,6655,TX
65436702,8509,08/27/2021,14:01,768,jcb,Skyba,Macon,Georgia,9663,GA
17637154,8729,07/06/2021,9:15,12467,diners-club-carte-blanche,Skinder,Detroit,Michigan,2360,MI
77753338,2040,06/16/2021,5:51,97999,jcb,Eayo,Midland,Michigan,9410,MI
52116525,1182,11/03/2021,5:34,81406,jcb,Topicblab,Washington,District of Columbia,5982,DC
99007648,2633,03/16/2022,5:54,46166,mastercard,Flashspan,Tampa,Florida,5588,FL
93568857,8976,01/16/2022,5:18,14139,instapayment,Edgeclub,Peoria,Illinois,3668,IL
78761970,5035,12/08/2021,14:57,31194,jcb,Twimm,Warren,Michigan,4680,MI
84167189,3439,04/14/2021,2:47,59013,diners-club-enroute,Plajo,Los Angeles,California,8390,CA
14196644,4940,02/12/2022,7:41,42448,solo,Devpoint,El Paso,Texas,3733,TX
48450152,6147,05/20/2021,15:17,57928,jcb,Photojam,Dallas,Texas,3915,TX
62089376,4141,04/26/2021,17:00,7403,jcb,Meevee,Chicago,Illinois,4053,IL
73011443,7440,09/11/2021,12:46,85486,jcb,Yotz,New York City,New York,1217,NY
64089547,7605,09/16/2021,10:28,89093,mastercard,Fivebridge,Tuscaloosa,Alabama,7313,AL
44741438,8535,06/17/2021,16:27,1058,mastercard,Agivu,El Paso,Texas,6692,TX
81565335,8559,08/01/2021,12:45,29761,diners-club-enroute,Kazu,Hialeah,Florida,2097,FL
59641465,1764,04/22/2021,21:01,22675,laser,Tanoodle,Little Rock,Arkansas,3174,AR
43486631,9179,07/15/2021,6:31,57085,diners-club-enroute,Divape,Minneapolis,Minnesota,7912,MN
64095771,1123,01/13/2022,3:50,7688,americanexpress,Cogidoo,Birmingham,Alabama,5080,AL
30508317,6563,11/24/2021,22:49,30970,mastercard,Realcube,Arlington,Texas,9832,TX
75669033,1437,09/20/2021,15:51,46120,instapayment,Yamia,Richmond,Virginia,1537,VA
56746542,9028,03/26/2022,11:45,37345,jcb,Yodel,Sacramento,California,2787,CA
48985626,9413,02/04/2022,3:06,10642,visa,Dablist,San Antonio,Texas,8254,TX
42634027,2026,01/30/2022,11:37,44649,diners-club-enroute,Skajo,Dallas,Texas,5913,TX
48413220,6687,05/24/2021,8:39,17918,jcb,Wikido,Fayetteville,North Carolina,2868,NC
76431525,2210,08/05/2021,20:11,34652,mastercard,Quinu,Saginaw,Michigan,1371,MI
19398027,7842,09/07/2021,11:14,10011,americanexpress,Skaboo,North Las Vegas,Nevada,7157,NV
98087015,3045,12/06/2021,4:44,8860,bankcard,Twiyo,San Diego,California,1673,CA
15525554,7884,04/23/2021,16:26,83188,bankcard,Kazio,Herndon,Virginia,9174,VA
31560804,3028,11/06/2021,3:35,75897,jcb,Lazzy,Miami,Florida,6843,FL
57265669,7829,03/19/2022,8:56,42102,bankcard,Yakijo,Independence,Missouri,3802,MO
19686942,2521,09/10/2021,0:08,78536,maestro,Meeveo,Shreveport,Louisiana,8442,LA
31704872,9357,12/09/2021,3:30,50166,mastercard,Linkbuzz,Portland,Oregon,2316,OR
22754413,4654,05/09/2021,21:25,39008,jcb,Topicshots,Washington,District of Columbia,3270,DC
53888216,7715,09/10/2021,16:46,13116,diners-club-enroute,Buzzdog,Washington,District of Columbia,7144,DC
92471986,9564,12/10/2021,12:36,67157,visa-electron,Lazz,Saint Louis,Missouri,4604,MO
24130508,2173,11/14/2021,4:39,3048,china-unionpay,Quire,Tulsa,Oklahoma,7368,OK
36932806,3296,03/12/2022,12:22,99913,diners-club-carte-blanche,Abatz,Hot Springs National Park,Arkansas,8452,AR
82838390,4973,03/10/2022,16:57,84589,jcb,Wikibox,New Orleans,Louisiana,1917,LA
33060166,7388,06/14/2021,14:11,46082,maestro,BlogXS,Mc Keesport,Pennsylvania,7271,PA
82534499,2079,10/02/2021,3:23,59523,jcb,Photofeed,Dallas,Texas,5380,TX
63437222,4108,11/04/2021,12:04,61122,visa-electron,Fadeo,Baton Rouge,Louisiana,4269,LA
87994751,2137,02/25/2022,10:01,26039,maestro,Fivespan,Huntsville,Alabama,5007,AL
43453798,4313,01/30/2022,9:35,74063,jcb,Skinder,Los Angeles,California,2992,CA
86539014,9076,09/01/2021,10:53,74590,jcb,Ailane,Louisville,Kentucky,7037,KY
63039209,4998,12/15/2021,4:41,26765,switch,Dablist,Colorado Springs,Colorado,2377,CO
53424575,7786,11/21/2021,21:02,86877,visa,Mynte,Raleigh,North Carolina,9546,NC
53872605,4704,12/05/2021,10:41,90449,jcb,Kwilith,Migrate,Kentucky,2499,KY
62090803,1230,04/09/2021,13:24,73375,jcb,Quinu,Atlanta,Georgia,8247,GA
32645748,4819,11/02/2021,19:47,24294,jcb,Gigashots,Saint Petersburg,Florida,3110,FL
22476351,9506,01/01/2022,23:30,45009,diners-club-us-ca,Photobug,Sioux Falls,South Dakota,4408,SD
69244873,4257,07/28/2021,18:33,55860,instapayment,Izio,Albany,New York,7912,NY
15058890,5867,03/28/2022,10:03,30057,jcb,Quaxo,Kansas City,Missouri,6704,MO
66088075,7667,05/11/2021,17:45,49614,bankcard,Kwideo,Houston,Texas,3856,TX
32186034,4341,03/28/2022,1:23,19046,jcb,Oyonder,Modesto,California,1207,CA
14972377,4382,01/22/2022,14:24,22751,switch,Pixoboo,Washington,District of Columbia,8874,DC
30199256,3176,06/18/2021,5:49,29016,diners-club-carte-blanche,Dynabox,Riverside,California,1436,CA
81466909,9836,04/24/2021,23:55,76595,jcb,Centimia,El Paso,Texas,2969,TX
81158392,8174,08/25/2021,3:03,43061,jcb,Oyondu,Scottsdale,Arizona,9914,AZ
78460838,6710,05/10/2021,22:03,49639,jcb,Kazio,Des Moines,Iowa,5014,IA
15221767,3881,03/19/2022,7:07,33534,visa,Browsecat,Topeka,Kansas,4183,KS
24115253,5809,06/10/2021,3:38,34700,bankcard,Cogibox,Baltimore,Maryland,3299,MD
27436949,2695,01/28/2022,0:33,88702,china-unionpay,Thoughtstorm,Macon,Georgia,5966,GA
33166564,3820,10/16/2021,17:57,82656,diners-club-carte-blanche,Browsedrive,Lehigh Acres,Florida,4554,FL
84557791,1579,01/14/2022,9:01,75342,diners-club-carte-blanche,Wordware,Atlanta,Georgia,1881,GA
34294197,5388,04/23/2021,11:55,71829,diners-club-enroute,Twitterlist,Syracuse,New York,1776,NY
37424615,9721,07/09/2021,0:15,71350,jcb,Thoughtbridge,Memphis,Tennessee,4686,TN
88253916,9532,07/30/2021,8:19,4977,jcb,Oyondu,Grand Rapids,Michigan,3446,MI
34196310,3708,10/03/2021,23:57,33050,visa,Divape,Huntsville,Alabama,1958,AL
80118239,2842,11/30/2021,14:24,30751,diners-club-carte-blanche,Abatz,Saint Petersburg,Florida,3043,FL
15475559,9259,08/08/2021,17:04,91052,jcb,Aivee,Las Vegas,Nevada,1468,NV
57995989,9947,01/24/2022,9:29,66,laser,Meeveo,Akron,Ohio,4466,OH
86253110,1855,12/26/2021,22:39,32920,bankcard,Twitterlist,Hollywood,Florida,7104,FL
86723582,2069,06/01/2021,3:34,14942,diners-club-enroute,Jayo,Akron,Ohio,3751,OH
76644226,5857,07/19/2021,10:57,85577,jcb,Tambee,Little Rock,Arkansas,1929,AR
97244046,3647,05/01/2021,6:10,34871,jcb,Kare,Monroe,Louisiana,2495,LA
27108712,5692,04/16/2021,17:08,88696,china-unionpay,Gigabox,Lubbock,Texas,1453,TX
60586461,7879,02/20/2022,21:31,8855,jcb,Oyonder,Raleigh,North Carolina,2577,NC
30891143,2915,05/23/2021,2:48,26679,jcb,Brainsphere,Detroit,Michigan,4343,MI
80168618,8677,12/24/2021,14:48,90823,switch,Realmix,Chicago,Illinois,6292,IL
59159182,7788,08/23/2021,15:53,77119,jcb,Demimbu,Des Moines,Iowa,5743,IA
35185692,2369,09/15/2021,8:53,71285,visa-electron,Riffwire,Colorado Springs,Colorado,8757,CO
16478025,3091,09/24/2021,4:46,3412,jcb,Rhybox,East Saint Louis,Illinois,7068,IL
60327169,6695,04/02/2022,12:16,60535,jcb,Tambee,Los Angeles,California,1926,CA
31259948,3835,12/31/2021,20:30,33661,jcb,Youspan,Dallas,Texas,4209,TX
68377093,7835,04/06/2022,22:58,6733,mastercard,Tagopia,Virginia Beach,Virginia,1136,VA
94955523,2823,12/03/2021,16:06,99259,switch,Yozio,Lakeland,Florida,4410,FL
31535520,8711,08/13/2021,16:38,14451,maestro,Yozio,Cincinnati,Ohio,8162,OH
68229344,7486,11/04/2021,1:44,25990,jcb,Npath,Jacksonville,Florida,8271,FL
30540051,4126,05/23/2021,7:56,41425,jcb,Topiczoom,Clearwater,Florida,5557,FL
30043738,6505,09/28/2021,13:55,43622,jcb,InnoZ,Orange,California,2092,CA
66745341,3750,06/10/2021,5:00,41599,americanexpress,Yodo,Fort Smith,Arkansas,9424,AR
77950018,6123,11/18/2021,4:33,27724,maestro,Babbleopia,Denver,Colorado,7976,CO
65078038,1981,05/09/2021,5:36,48330,maestro,Edgeify,Palo Alto,California,7784,CA
98746044,2441,01/09/2022,1:34,36236,maestro,Jazzy,Louisville,Kentucky,5247,KY
56228472,6355,12/20/2021,20:23,48327,maestro,Topicblab,Philadelphia,Pennsylvania,1863,PA
86141231,1274,02/10/2022,17:05,77368,maestro,Quimm,Charlotte,North Carolina,9682,NC
73981179,7262,12/02/2021,16:12,14578,mastercard,Jaxspan,Peoria,Illinois,8938,IL
68985013,5185,02/25/2022,22:12,20667,visa,Skibox,Fort Collins,Colorado,1610,CO
42379578,7478,01/30/2022,19:03,515,instapayment,Jetpulse,Gastonia,North Carolina,6268,NC
58298189,1516,12/07/2021,12:20,89168,jcb,Gigashots,Milwaukee,Wisconsin,5208,WI
24728423,9355,06/24/2021,21:24,31113,jcb,Flashset,Saint Petersburg,Florida,8503,FL
43301177,8404,12/20/2021,16:14,81371,jcb,Oyoyo,New York City,New York,8817,NY
66055701,9563,09/18/2021,18:42,72907,mastercard,Skyvu,Lexington,Kentucky,2886,KY
53097619,3561,03/20/2022,6:52,63893,instapayment,Lajo,Anniston,Alabama,3031,AL
17961352,9928,07/14/2021,22:11,95113,maestro,Topiclounge,Carol Stream,Illinois,2475,IL
82193419,6110,10/25/2021,1:19,88681,mastercard,Plambee,Mesa,Arizona,5799,AZ
83868624,3948,10/02/2021,11:23,7369,diners-club-enroute,Tanoodle,Mc Keesport,Pennsylvania,5185,PA
95819968,8615,04/03/2022,1:32,53005,visa,Quatz,Cleveland,Ohio,4848,OH
79307765,7775,10/28/2021,20:13,43070,bankcard,Dynazzy,Longview,Texas,5510,TX
69853919,4973,03/17/2022,16:41,74868,jcb,Innojam,Dallas,Texas,8878,TX
19525798,4367,08/20/2021,8:37,10429,jcb,Abatz,Birmingham,Alabama,3814,AL
63484432,9081,09/06/2021,0:10,93938,china-unionpay,Skyba,Fairfax,Virginia,9089,VA
50978285,7301,09/16/2021,16:11,14412,jcb,Yotz,Fort Wayne,Indiana,5825,IN
22254645,3151,09/24/2021,10:44,90149,jcb,Dynazzy,Chicago,Illinois,4643,IL
99603753,2295,10/05/2021,9:37,93069,diners-club-enroute,Mita,New York City,New York,5652,NY
15523821,4052,02/11/2022,17:57,85259,jcb,Twitterbridge,Hattiesburg,Mississippi,9826,MS
49970465,2655,10/20/2021,6:58,44745,mastercard,Trudoo,Albuquerque,New Mexico,7399,NM
57256706,4543,08/25/2021,18:06,94248,jcb,Roomm,Pensacola,Florida,6526,FL
71385581,4541,01/02/2022,6:23,79228,visa-electron,Tagpad,Macon,Georgia,4506,GA
86174037,9659,05/11/2021,7:21,50493,jcb,Devpoint,Charlotte,North Carolina,3174,NC
36836140,6947,09/12/2021,16:58,44859,diners-club-international,Vinte,Austin,Texas,5040,TX
22465910,9054,10/04/2021,17:57,27404,switch,Skipfire,Boca Raton,Florida,8672,FL
73634092,7994,11/12/2021,3:50,68412,jcb,Jaxbean,Jacksonville,Florida,5389,FL
22969377,8499,04/30/2021,20:14,39108,switch,Eabox,Detroit,Michigan,2661,MI
50994759,5508,02/01/2022,23:20,74337,americanexpress,Npath,Richmond,Virginia,3038,VA
14544505,4709,01/18/2022,12:16,71666,maestro,Bubblebox,Atlanta,Georgia,1800,GA
15857601,9283,06/17/2021,5:06,4393,jcb,Yambee,San Jose,California,8267,CA
26559228,5366,10/11/2021,1:38,61536,jcb,Roomm,Pittsburgh,Pennsylvania,3951,PA
29475379,9112,03/15/2022,3:24,94000,jcb,Skyndu,Tacoma,Washington,3905,WA
43192413,3572,09/25/2021,13:21,54879,americanexpress,Yodoo,Hialeah,Florida,2501,FL
20957093,6551,12/15/2021,5:55,76073,maestro,Aimbu,Irvine,California,1936,CA
89968827,8861,07/17/2021,18:10,91854,diners-club-carte-blanche,Skippad,Louisville,Kentucky,6165,KY
99098699,8859,09/26/2021,23:49,6320,jcb,Fliptune,Fort Worth,Texas,5673,TX
42544630,2589,11/02/2021,23:07,8356,diners-club-carte-blanche,Riffwire,Boston,Massachusetts,2398,MA
26216940,9312,11/05/2021,14:47,57899,visa,Wikido,Huntsville,Alabama,3136,AL
49165986,3941,08/06/2021,15:24,49337,americanexpress,Oozz,Bronx,New York,9174,NY
20461809,7652,01/03/2022,17:53,33046,jcb,Edgewire,Phoenix,Arizona,5503,AZ
38686254,8875,12/04/2021,7:22,79071,jcb,Minyx,Mobile,Alabama,8551,AL
77308224,7104,12/19/2021,22:15,24350,mastercard,Voomm,Indianapolis,Indiana,6661,IN
13810398,1862,12/27/2021,5:47,67172,jcb,Podcat,Kansas City,Missouri,1863,MO
60064099,6813,06/04/2021,17:39,4780,visa-electron,Brainlounge,Huntington,West Virginia,7317,WV
22704493,9065,08/04/2021,4:50,978,maestro,Quatz,Lincoln,Nebraska,5077,NE
45397876,1403,09/08/2021,2:14,6764,maestro,Feedspan,Pensacola,Florida,3242,FL
90952814,2423,07/17/2021,4:59,44337,maestro,Mudo,Austin,Texas,7032,TX
15711683,6860,05/11/2021,5:50,55458,jcb,Devpulse,Ogden,Utah,1854,UT
25376729,3230,09/28/2021,12:04,40274,instapayment,Mudo,Tucson,Arizona,1122,AZ
11624256,7260,04/29/2021,10:23,110,china-unionpay,Aivee,Wilkes Barre,Pennsylvania,1930,PA
97798910,7085,08/20/2021,1:50,1789,bankcard,Meemm,Philadelphia,Pennsylvania,7200,PA
61510957,2972,03/30/2022,15:19,37488,diners-club-carte-blanche,Yodo,Tallahassee,Florida,1238,FL
94035848,8360,10/04/2021,13:47,95456,instapayment,Shufflebeat,Hartford,Connecticut,4338,CT
64884347,3260,10/05/2021,5:23,34597,jcb,Buzzdog,Fort Myers,Florida,6481,FL
96697430,9651,12/26/2021,5:26,82492,switch,Twimbo,New Orleans,Louisiana,3502,LA
74074033,6741,04/23/2021,3:49,64235,visa,Yacero,Springfield,Illinois,6458,IL
86692268,2767,10/13/2021,18:25,23700,visa-electron,Rhynoodle,Nashville,Tennessee,7097,TN
73188564,6871,12/04/2021,5:07,52149,visa-electron,Feedspan,Phoenix,Arizona,3934,AZ
54859796,6592,02/15/2022,0:52,41297,jcb,Jaxnation,Ogden,Utah,2743,UT
96047975,8690,07/04/2021,23:33,19037,visa-electron,Omba,San Antonio,Texas,5268,TX
64126323,2723,06/16/2021,22:49,93068,visa,Quatz,Tucson,Arizona,6303,AZ
45255891,6370,12/22/2021,18:50,70620,jcb,Vipe,Memphis,Tennessee,2148,TN
11893351,4516,07/15/2021,22:50,96769,jcb,Thoughtworks,Indianapolis,Indiana,5873,IN
83283713,9428,06/28/2021,4:19,3564,china-unionpay,Rhyloo,Los Angeles,California,9980,CA
64688656,6196,09/11/2021,15:18,93307,jcb,Skinte,Milwaukee,Wisconsin,6931,WI
90031797,7688,08/24/2021,19:38,52910,jcb,Buzzster,San Jose,California,1449,CA
82233006,2143,09/10/2021,3:44,25939,mastercard,Jaxbean,Dallas,Texas,8022,TX
52934331,5304,08/09/2021,22:56,99686,visa,Shufflester,Charlotte,North Carolina,1735,NC
26402444,7178,11/09/2021,8:01,9697,jcb,Kwinu,Los Angeles,California,2902,CA
94202402,1784,06/30/2021,20:56,99909,jcb,Yakijo,Oklahoma City,Oklahoma,2283,OK
34837217,9917,01/18/2022,9:03,59115,jcb,Centizu,Los Angeles,California,6511,CA
86737939,5257,05/31/2021,16:39,29721,jcb,Edgeify,Lansing,Michigan,1245,MI
55594208,2218,05/07/2021,9:30,9417,switch,Photobug,Milwaukee,Wisconsin,3016,WI
98064542,8756,09/06/2021,14:14,42344,jcb,Buzzshare,Waco,Texas,9436,TX
49862882,9622,04/28/2021,7:59,69148,jcb,Tazzy,Saint Louis,Missouri,8445,MO
60905919,5988,06/24/2021,15:35,30142,visa-electron,Livefish,Metairie,Louisiana,9933,LA
92313931,4081,10/08/2021,1:00,93008,switch,Photospace,Clearwater,Florida,8229,FL
15645842,4999,11/11/2021,16:22,48776,maestro,Shuffletag,Young America,Minnesota,3978,MN
64259008,5250,01/16/2022,14:25,2454,switch,Mynte,Nashville,Tennessee,9569,TN
95146715,4169,07/04/2021,6:19,91650,visa-electron,Kazio,Colorado Springs,Colorado,3281,CO
38132669,5775,03/24/2022,18:24,75433,americanexpress,Skinder,Saint Louis,Missouri,3285,MO
99130192,4311,08/03/2021,20:00,43200,maestro,Fivespan,Kansas City,Missouri,4156,MO
46396648,7592,12/12/2021,8:24,20258,jcb,Flashset,Allentown,Pennsylvania,3685,PA
85727985,6120,11/03/2021,18:09,12687,maestro,Wikizz,Vancouver,Washington,3997,WA
34831061,2495,06/17/2021,3:42,9036,jcb,Gabtune,Carlsbad,California,5305,CA
32443031,9529,03/15/2022,9:23,31448,mastercard,Blogspan,Washington,District of Columbia,8514,DC
87701796,2081,11/18/2021,10:55,33437,diners-club-carte-blanche,Yata,El Paso,Texas,8145,TX
75678855,6418,01/29/2022,4:22,94952,bankcard,Jaxworks,Fairfax,Virginia,7118,VA
23223657,3260,10/19/2021,7:26,64118,visa-electron,Vipe,Myrtle Beach,South Carolina,2173,SC
49303725,6407,12/10/2021,9:36,82866,jcb,Blogspan,Chattanooga,Tennessee,1419,TN
48824002,2377,09/20/2021,12:11,39950,visa-electron,Yakitri,New York City,New York,6197,NY
93401632,8032,08/05/2021,16:03,14901,maestro,Meejo,Jackson,Tennessee,7042,TN
37193113,9066,09/23/2021,16:48,89154,bankcard,Skippad,Sarasota,Florida,1119,FL
24623757,1534,01/17/2022,19:12,2801,visa-electron,Quamba,Youngstown,Ohio,3036,OH
91888297,1157,05/29/2021,20:18,38625,jcb,Jetpulse,New Castle,Pennsylvania,1542,PA
