customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
53324628,8569,11/28/2021,5:28,79004,jcb,Twiyo,Loretto,Minnesota,3171,MN
37658514,6713,09/13/2021,14:02,23383,jcb,Chatterpoint,Orlando,Florida,8710,FL
38613678,6555,10/03/2021,5:27,69831,maestro,Voonix,Alexandria,Virginia,7398,VA
13074120,8791,12/31/2021,7:13,68672,diners-club-enroute,Kaymbo,El Paso,Texas,8800,TX
44826303,9784,06/04/2021,6:41,61798,instapayment,Realpoint,Denver,Colorado,2842,CO
18314877,8260,07/29/2021,7:30,95055,china-unionpay,Mymm,Toledo,Ohio,2349,OH
43063564,1801,04/24/2021,5:03,82813,jcb,Quatz,Anchorage,Alaska,6258,AK
17967683,8444,05/13/2021,9:52,67678,jcb,Riffpath,Oxnard,California,3712,CA
62790726,5841,12/14/2021,10:42,75063,instapayment,Gigaclub,Davenport,Iowa,1253,IA
28380874,5961,03/26/2022,7:17,35062,jcb,Livefish,San Luis Obispo,California,5540,CA
86353826,5949,02/07/2022,1:11,59130,jcb,Podcat,Oklahoma City,Oklahoma,6310,OK
25420912,5601,07/09/2021,16:28,45456,jcb,Voolith,Albuquerque,New Mexico,9395,NM
44353518,1739,11/06/2021,17:14,1442,americanexpress,Edgeblab,Newark,Delaware,3335,DE
38332380,1287,11/23/2021,2:43,80498,jcb,Fivebridge,Louisville,Kentucky,7024,KY
29027241,7414,09/24/2021,19:22,4661,diners-club-us-ca,Flipbug,Hartford,Connecticut,4525,CT
23741434,9370,10/20/2021,10:49,55698,jcb,Fatz,New York City,New York,9693,NY
45761421,1534,12/16/2021,23:06,22839,americanexpress,Zoomdog,Los Angeles,California,1809,CA
47630121,6720,02/10/2022,18:14,80576,instapayment,Gigashots,Silver Spring,Maryland,2964,MD
73960594,8098,06/17/2021,14:07,71117,diners-club-carte-blanche,Realfire,Louisville,Kentucky,9877,KY
14556594,3509,02/25/2022,9:14,99303,maestro,Quatz,Spokane,Washington,5160,WA
11532413,8080,07/08/2021,1:46,37154,instapayment,Youspan,Tulsa,Oklahoma,7435,OK
45127210,6071,03/23/2022,18:28,53969,switch,Thoughtsphere,Washington,District of Columbia,4545,DC
62552917,7523,05/30/2021,3:09,81872,jcb,Youspan,Troy,Michigan,9048,MI
71146931,2619,04/30/2021,13:30,19777,jcb,Cogidoo,Tucson,Arizona,1854,AZ
83597366,7710,01/09/2022,19:34,72031,jcb,Tekfly,Omaha,Nebraska,7992,NE
68880668,8191,11/04/2021,8:00,7698,jcb,Dynabox,Salt Lake City,Utah,5743,UT
17638017,6823,01/14/2022,4:40,35829,jcb,Thoughtblab,Norcross,Georgia,2972,GA
95677828,2801,09/14/2021,19:52,57282,china-unionpay,Photobean,Canton,Ohio,4974,OH
12236802,9215,04/02/2022,17:21,81849,jcb,Myworks,Lexington,Kentucky,9035,KY
42841481,6023,06/07/2021,10:34,64509,instapayment,Voolith,Anniston,Alabama,8179,AL
73564512,2349,10/01/2021,12:29,39840,jcb,Muxo,Jamaica,New York,1511,NY
23123056,1623,07/07/2021,5:06,77674,jcb,Skipstorm,Loretto,Minnesota,7556,MN
55402791,9507,07/15/2021,4:31,5102,jcb,Vinte,Chattanooga,Tennessee,9891,TN
85829814,7623,02/22/2022,8:25,4761,jcb,Buzzdog,San Bernardino,California,1637,CA
93255086,5129,06/17/2021,6:59,44784,mastercard,Zoomzone,North Hollywood,California,9625,CA
11271106,4437,01/04/2022,11:31,94595,visa,Katz,Montgomery,Alabama,1930,AL
81303050,2293,04/17/2021,21:45,7159,jcb,Feedspan,Apache Junction,Arizona,2096,AZ
41494832,7710,09/09/2021,18:08,8531,americanexpress,Bubblebox,Cleveland,Ohio,3769,OH
56038641,4835,02/14/2022,13:37,56576,mastercard,Zoonder,Fort Wayne,Indiana,8363,IN
41038903,2848,12/04/2021,17:54,31034,jcb,Nlounge,Chicago,Illinois,9870,IL
15629661,6487,04/01/2022,8:43,16496,jcb,JumpXS,Sacramento,California,9561,CA
52048250,7415,08/26/2021,10:28,39031,visa-electron,Devpulse,Spartanburg,South Carolina,8731,SC
95931180,4724,09/08/2021,21:18,60113,jcb,Rhynoodle,Trenton,New Jersey,2050,NJ
69131083,7752,10/20/2021,19:02,98465,visa-electron,Fatz,Toledo,Ohio,2272,OH
42119636,2553,03/06/2022,19:43,36754,jcb,Cogibox,Boston,Massachusetts,7950,MA
76907051,1860,12/01/2021,21:47,35207,instapayment,Meejo,Sioux Falls,South Dakota,5763,SD
32099042,3406,09/24/2021,1:43,11356,jcb,Kwilith,Washington,District of Columbia,7408,DC
72887169,9618,08/12/2021,10:57,17794,visa,Topicware,Santa Ana,California,9996,CA
11132766,2202,09/19/2021,9:05,72665,diners-club-enroute,Zoonoodle,Bethlehem,Pennsylvania,3418,PA
52352579,8064,06/19/2021,10:11,63386,bankcard,Jetwire,Jacksonville,Florida,9529,FL
24449242,1183,12/13/2021,4:37,27609,jcb,Livepath,Santa Ana,California,5611,CA
54869783,5288,09/19/2021,23:52,16214,jcb,Dabjam,White Plains,New York,3826,NY
58859142,3711,04/09/2021,11:50,35700,switch,Voonyx,Kansas City,Missouri,8292,MO
29170637,9230,05/28/2021,21:12,12827,laser,Demizz,Petaluma,California,4471,CA
37313773,5847,01/25/2022,23:45,29640,jcb,Browsedrive,Columbia,Missouri,8505,MO
90355010,3499,05/28/2021,5:34,14803,visa-electron,Kanoodle,Detroit,Michigan,1730,MI
52208652,7020,03/24/2022,18:30,42349,americanexpress,Jabbercube,Miami,Florida,5147,FL
27836707,5852,10/24/2021,4:47,79015,americanexpress,Kwilith,Tuscaloosa,Alabama,7725,AL
43345852,6405,04/19/2021,15:27,63141,mastercard,Feedbug,Omaha,Nebraska,9232,NE
95612124,1215,12/22/2021,3:23,23396,laser,Brainbox,Jefferson City,Missouri,5736,MO
89946181,9917,12/11/2021,4:56,35218,visa,Twitterlist,Arlington,Virginia,1562,VA
37532382,3967,07/22/2021,0:25,46636,diners-club-carte-blanche,Tazz,Shreveport,Louisiana,1624,LA
19734597,5560,07/13/2021,9:06,10909,americanexpress,Cogidoo,Dayton,Ohio,5706,OH
15646936,5644,03/16/2022,6:13,82429,mastercard,Topicstorm,Brooklyn,New York,9605,NY
12191912,6679,11/20/2021,10:39,99762,switch,Wikibox,Milwaukee,Wisconsin,6302,WI
95732812,8600,10/31/2021,20:28,94852,visa,Zoonder,El Paso,Texas,4635,TX
85127558,3154,01/29/2022,14:28,95722,china-unionpay,Dazzlesphere,Dallas,Texas,3967,TX
35929850,6786,08/27/2021,15:23,30113,jcb,Linkbridge,Fort Pierce,Florida,8969,FL
20190114,7044,06/10/2021,16:10,26462,visa,Trudoo,Indianapolis,Indiana,6922,IN
67150914,2729,02/20/2022,5:43,6343,china-unionpay,Shufflebeat,Chicago,Illinois,3754,IL
71097097,4585,02/10/2022,21:17,92296,diners-club-carte-blanche,Layo,Cleveland,Ohio,8322,OH
76389338,8374,11/04/2021,4:43,46641,americanexpress,Kamba,Long Beach,California,1919,CA
74679162,6510,05/23/2021,15:43,14243,jcb,Devpoint,Dayton,Ohio,9955,OH
91851439,9600,01/04/2022,13:32,25490,china-unionpay,Cogidoo,Charlotte,North Carolina,3696,NC
91695431,4303,09/25/2021,8:22,83251,jcb,Voonyx,Lubbock,Texas,7367,TX
61567914,6747,08/28/2021,17:24,641,jcb,Rhynyx,Reading,Pennsylvania,4582,PA
80714870,9917,03/30/2022,12:55,37363,laser,Cogidoo,San Bernardino,California,3704,CA
22171525,9091,05/15/2021,1:29,37367,jcb,Kimia,San Antonio,Texas,6666,TX
86355318,8624,03/17/2022,12:05,76067,jcb,Photobug,Wilmington,Delaware,4935,DE
90067009,1868,05/16/2021,4:55,80584,jcb,Twitterbeat,Midland,Michigan,9812,MI
50514855,2045,09/04/2021,11:02,18583,americanexpress,Centizu,San Diego,California,9041,CA
67178005,8967,11/14/2021,3:04,8764,jcb,Realpoint,Los Angeles,California,6951,CA
27134478,6026,05/16/2021,8:42,92994,visa-electron,Skippad,Phoenix,Arizona,4579,AZ
82223502,7584,03/21/2022,18:15,51594,jcb,Skyndu,Houston,Texas,9823,TX
94849026,4941,09/23/2021,15:59,19713,mastercard,Fadeo,Cincinnati,Ohio,7234,OH
98802979,9225,11/05/2021,18:56,10123,jcb,Fatz,Port Washington,New York,6579,NY
47121789,3496,04/29/2021,0:26,21564,jcb,Ntags,Kansas City,Missouri,7916,MO
94566925,3319,03/12/2022,20:34,46838,diners-club-carte-blanche,Zoomdog,Memphis,Tennessee,8243,TN
22407530,7360,08/01/2021,12:04,34699,bankcard,Vipe,Tampa,Florida,5944,FL
55881123,9135,07/08/2021,11:20,55835,diners-club-enroute,Jaxworks,Palmdale,California,9528,CA
97506207,1766,11/10/2021,6:17,47880,jcb,Dynabox,Louisville,Kentucky,2392,KY
47148118,9821,03/18/2022,13:49,60691,switch,Yakidoo,Huntington,West Virginia,4887,WV
56147458,7530,11/21/2021,4:06,33950,instapayment,Skajo,Simi Valley,California,8258,CA
57777458,6471,02/11/2022,14:51,79002,maestro,Browsedrive,Hartford,Connecticut,9243,CT
57494253,8768,05/19/2021,22:43,49118,diners-club-us-ca,Brainlounge,Tulsa,Oklahoma,7169,OK
13506823,1405,10/28/2021,5:15,87124,diners-club-carte-blanche,Zoombox,Melbourne,Florida,4821,FL
14287614,6166,02/04/2022,14:52,95821,instapayment,Photobean,Billings,Montana,8763,MT
34355729,3572,12/04/2021,7:57,49833,maestro,Cogibox,Houston,Texas,1217,TX
79927321,3347,02/10/2022,7:18,87779,jcb,Bubbletube,Pittsburgh,Pennsylvania,9911,PA
95590166,7835,10/30/2021,5:38,27907,mastercard,Thoughtworks,Phoenix,Arizona,1820,AZ
29832512,3239,11/13/2021,20:27,63571,switch,Oyope,Columbus,Ohio,5093,OH
84549048,9983,03/24/2022,12:32,89008,diners-club-enroute,Babbleopia,Philadelphia,Pennsylvania,2357,PA
40320300,1444,06/01/2021,7:20,46754,visa-electron,Quire,Springfield,Illinois,1243,IL
74093033,8981,09/01/2021,16:58,29344,laser,Kayveo,Honolulu,Hawaii,7124,HI
59340529,4837,11/22/2021,4:56,50284,china-unionpay,Wikizz,Tucson,Arizona,2642,AZ
40285912,9232,07/13/2021,4:29,36439,bankcard,Aivee,Mobile,Alabama,7375,AL
18455584,3131,10/12/2021,13:05,88662,china-unionpay,Photofeed,Canton,Ohio,2746,OH
34921038,9578,11/16/2021,6:52,36385,switch,Oba,Anchorage,Alaska,4437,AK
96677006,2609,04/28/2021,22:44,95198,visa-electron,Cogidoo,New York City,New York,5151,NY
60304911,1691,11/29/2021,8:04,31676,americanexpress,Photofeed,Huntsville,Alabama,5541,AL
76092735,2369,11/03/2021,5:55,11137,jcb,Kimia,Richmond,Virginia,6209,VA
61520915,8309,09/27/2021,12:42,98549,jcb,Twitterbridge,Hampton,Virginia,4031,VA
90312268,3348,02/18/2022,14:01,85470,americanexpress,Wordpedia,Lawrenceville,Georgia,5455,GA
50527823,1875,08/26/2021,1:17,96333,jcb,Twimbo,Memphis,Tennessee,3260,TN
42639243,4622,01/04/2022,18:52,41065,jcb,Brightdog,Arlington,Virginia,2483,VA
29541131,2870,01/24/2022,19:25,82843,diners-club-carte-blanche,Fliptune,Jamaica,New York,2311,NY
48104771,4748,07/29/2021,21:00,86149,jcb,Divape,Pittsburgh,Pennsylvania,7594,PA
67433180,1865,12/29/2021,1:37,25722,jcb,Aibox,Columbus,Georgia,4671,GA
30147747,9439,03/21/2022,0:03,93957,americanexpress,Blogspan,Topeka,Kansas,7572,KS
30475716,6023,12/06/2021,18:04,48146,instapayment,Wordware,Lawrenceville,Georgia,7102,GA
86521871,3834,03/04/2022,20:04,95994,jcb,Bubblemix,Trenton,New Jersey,3884,NJ
49890059,8973,01/30/2022,21:09,60492,jcb,Linkbuzz,Lynchburg,Virginia,5592,VA
49416033,8589,12/16/2021,9:47,97605,solo,Fanoodle,Dallas,Texas,7399,TX
27677989,9627,02/23/2022,22:13,67359,mastercard,Geba,Durham,North Carolina,6151,NC
31903887,7047,01/11/2022,20:30,99243,jcb,Feedfire,Troy,Michigan,8530,MI
12242016,8304,02/08/2022,4:41,85457,jcb,Voolith,Buffalo,New York,3434,NY
54307841,6119,04/06/2022,22:16,16652,mastercard,Quatz,Fort Lauderdale,Florida,4578,FL
39300957,5163,01/25/2022,21:55,71648,americanexpress,Topdrive,Staten Island,New York,1577,NY
35351332,6450,02/23/2022,8:33,15200,jcb,Feednation,Washington,District of Columbia,3005,DC
43153865,6093,09/18/2021,22:45,38084,jcb,Skippad,Charlotte,North Carolina,6633,NC
61132547,2061,01/07/2022,0:20,44929,jcb,Brainverse,Philadelphia,Pennsylvania,1665,PA
41468833,4419,09/23/2021,14:01,52076,mastercard,Jatri,Anderson,Indiana,4050,IN
42807233,9901,10/08/2021,1:15,25003,jcb,Photobug,Jacksonville,Florida,3932,FL
22267316,9777,02/04/2022,11:39,51350,jcb,Trudeo,Tampa,Florida,4592,FL
18681667,4438,01/23/2022,13:19,32779,maestro,Topdrive,Austin,Texas,1436,TX
61933965,1776,11/28/2021,20:52,34511,jcb,Zoombox,San Bernardino,California,8762,CA
19775456,8369,11/02/2021,7:05,56605,diners-club-enroute,Yakitri,Madison,Wisconsin,5971,WI
13278162,7599,07/18/2021,10:05,87409,jcb,Roombo,Washington,District of Columbia,8435,DC
91144450,3662,06/19/2021,12:00,28704,jcb,Twiyo,Gary,Indiana,5634,IN
27319128,6535,03/04/2022,18:26,28209,china-unionpay,Skivee,New York City,New York,5764,NY
44507430,8238,04/21/2021,17:10,55160,diners-club-enroute,Gigashots,Schaumburg,Illinois,5079,IL
24155132,8951,03/15/2022,4:25,20380,americanexpress,Yambee,Gary,Indiana,7849,IN
67510628,9211,10/25/2021,8:04,31053,bankcard,Livetube,Minneapolis,Minnesota,9925,MN
12410315,9100,04/01/2022,23:32,59556,visa,Katz,Seattle,Washington,1994,WA
22501918,5582,02/20/2022,19:53,6928,jcb,Voonte,New York City,New York,9769,NY
57904757,9323,02/22/2022,6:04,71223,mastercard,Cogidoo,Corona,California,8496,CA
89678292,2428,12/02/2021,3:04,516,jcb,Jayo,Seattle,Washington,5441,WA
24417918,3900,12/09/2021,18:50,16283,bankcard,Rooxo,Montgomery,Alabama,6023,AL
98449205,2105,07/16/2021,4:38,29193,jcb,LiveZ,Fort Wayne,Indiana,3482,IN
55452483,9866,09/16/2021,12:03,66112,visa-electron,Kazio,Largo,Florida,7002,FL
50410038,5858,12/17/2021,18:24,9723,americanexpress,Ailane,Reading,Pennsylvania,9151,PA
18057449,3785,10/26/2021,13:16,21470,jcb,Meejo,Salinas,California,7335,CA
39875803,2859,06/20/2021,18:28,69147,china-unionpay,Minyx,Monroe,Louisiana,1630,LA
37616170,5643,12/10/2021,7:32,69563,jcb,Thoughtbridge,San Francisco,California,3562,CA
84525783,7828,02/16/2022,15:44,59912,switch,Wikizz,Hampton,Virginia,1285,VA
74116864,8852,10/23/2021,19:53,57527,jcb,Centidel,Oklahoma City,Oklahoma,3534,OK
73920923,2427,10/15/2021,13:01,90400,switch,Yata,Denver,Colorado,6487,CO
19342602,5515,11/20/2021,16:40,97997,americanexpress,Realmix,Corpus Christi,Texas,6086,TX
39393654,3889,11/24/2021,2:17,69378,mastercard,Buzzster,Tampa,Florida,3655,FL
96556310,5582,03/28/2022,16:42,34100,jcb,Demivee,Saint Petersburg,Florida,4050,FL
51505324,9249,10/01/2021,2:44,70993,jcb,Rhyzio,Colorado Springs,Colorado,2757,CO
80012511,1451,10/11/2021,23:25,51837,jcb,Eadel,Albany,New York,2750,NY
95823966,7030,09/04/2021,4:52,67518,jcb,Bluejam,Cincinnati,Ohio,5453,OH
22053672,5747,08/14/2021,1:13,51294,jcb,Pixonyx,Houston,Texas,6516,TX
19037638,2917,12/17/2021,0:03,28792,maestro,Skajo,Knoxville,Tennessee,9615,TN
21828404,7964,04/30/2021,4:26,23196,diners-club-carte-blanche,Mynte,Sacramento,California,2639,CA
98038304,6928,04/22/2021,2:55,72213,jcb,Fivebridge,Palm Bay,Florida,4865,FL
68241117,3636,07/02/2021,7:47,97470,jcb,Thoughtsphere,Toledo,Ohio,1926,OH
55110585,2490,11/08/2021,6:17,48762,laser,Omba,Norwalk,Connecticut,4308,CT
37687462,3307,04/26/2021,0:13,48146,diners-club-enroute,Kimia,Washington,District of Columbia,8371,DC
26896232,7645,01/11/2022,20:10,61912,diners-club-enroute,Teklist,Jackson,Mississippi,3426,MS
26191082,7248,10/07/2021,16:57,9492,switch,Yabox,Anderson,South Carolina,6333,SC
21026638,3582,06/04/2021,6:52,33258,jcb,Dablist,Houston,Texas,4204,TX
24413307,5960,08/11/2021,18:17,80780,laser,Tanoodle,Wilmington,North Carolina,4530,NC
94922276,5371,06/24/2021,23:13,49606,visa-electron,Meevee,El Paso,Texas,3076,TX
91957476,8058,10/17/2021,19:31,97972,diners-club-carte-blanche,Jaxbean,Chicago,Illinois,3291,IL
24092180,1432,09/01/2021,7:14,64338,jcb,Realblab,El Paso,Texas,2344,TX
72462766,5446,12/30/2021,1:05,16082,americanexpress,Katz,Atlanta,Georgia,1123,GA
80925585,3351,07/12/2021,9:24,95795,jcb,Layo,New Castle,Pennsylvania,1719,PA
61687196,4575,01/06/2022,7:14,18907,jcb,Photobug,Norfolk,Virginia,5029,VA
98304053,6018,05/27/2021,11:29,36299,diners-club-carte-blanche,Shufflester,Trenton,New Jersey,5075,NJ
67009808,8096,10/10/2021,18:11,71065,maestro,Devcast,Vienna,Virginia,7744,VA
23287998,8594,05/02/2021,3:47,9050,diners-club-carte-blanche,Realblab,Lubbock,Texas,4486,TX
13525423,7019,10/25/2021,21:41,54015,jcb,Yadel,Chicago,Illinois,9851,IL
24194428,3042,01/27/2022,0:06,57375,jcb,Blogspan,Sacramento,California,8437,CA
65766570,5173,04/21/2021,23:51,65701,mastercard,Jabbersphere,San Diego,California,3574,CA
78602662,8909,02/18/2022,23:24,92114,maestro,Yodoo,Wilmington,North Carolina,5718,NC
34671480,3047,07/07/2021,9:56,59953,mastercard,Meetz,Roanoke,Virginia,3094,VA
24371893,3854,02/06/2022,21:55,98827,visa,Kwinu,Phoenix,Arizona,3116,AZ
86880520,6904,02/04/2022,10:17,91384,switch,Fadeo,Omaha,Nebraska,5710,NE
25035680,1662,05/23/2021,8:20,91350,jcb,Babbleopia,Brockton,Massachusetts,7797,MA
77909494,7892,12/09/2021,9:50,5248,diners-club-international,Skivee,Monticello,Minnesota,6116,MN
11633797,7179,08/30/2021,2:18,40914,switch,Riffwire,Houston,Texas,3544,TX
70302061,7764,02/17/2022,3:30,523,jcb,Dabfeed,Berkeley,California,2366,CA
19715961,1330,08/09/2021,2:07,20712,diners-club-enroute,Minyx,Pasadena,California,6701,CA
78984477,5579,02/12/2022,7:38,27070,jcb,Yoveo,Raleigh,North Carolina,3983,NC
62598260,6945,06/12/2021,17:53,21061,jcb,Fivechat,El Paso,Texas,8258,TX
66535663,4626,04/09/2021,2:15,11557,jcb,Lajo,Moreno Valley,California,3829,CA
93557484,3534,05/09/2021,18:09,58542,switch,Podcat,San Francisco,California,1218,CA
31396422,1400,01/01/2022,10:58,87856,china-unionpay,Feednation,Portland,Oregon,8398,OR
44996850,5042,01/27/2022,9:39,87215,americanexpress,Jaxspan,Pittsburgh,Pennsylvania,9465,PA
14152046,7487,02/26/2022,3:50,14067,jcb,Rhyzio,Cleveland,Ohio,5991,OH
33308741,3187,09/04/2021,16:32,26243,americanexpress,Thoughtbridge,Baton Rouge,Louisiana,5909,LA
55899544,7005,08/25/2021,0:05,70626,jcb,Fliptune,Baton Rouge,Louisiana,6450,LA
62575549,6358,01/28/2022,5:05,14810,jcb,Riffpath,Greensboro,North Carolina,3865,NC
20091234,3629,07/07/2021,7:06,5066,switch,Browsebug,Memphis,Tennessee,4115,TN
24614062,7321,10/18/2021,16:58,4200,americanexpress,Zooxo,New Brunswick,New Jersey,9735,NJ
66520422,7241,02/22/2022,7:13,95455,instapayment,Photobug,Vancouver,Washington,8034,WA
99139510,2689,12/25/2021,15:01,27901,jcb,Zava,Greensboro,North Carolina,9905,NC
70285359,5090,01/23/2022,7:17,36275,jcb,Quimba,El Paso,Texas,3297,TX
92925424,8014,11/17/2021,9:20,47425,jcb,JumpXS,Lubbock,Texas,1467,TX
48052282,4575,09/06/2021,1:21,25319,jcb,Twitterlist,Visalia,California,9884,CA
17331555,8194,01/20/2022,6:10,34150,jcb,Feedbug,Corpus Christi,Texas,2440,TX
28888237,9682,04/12/2021,21:53,17216,jcb,Quatz,Greensboro,North Carolina,2322,NC
77166056,4230,10/23/2021,15:48,2694,jcb,Muxo,Honolulu,Hawaii,4687,HI
87528239,5603,01/04/2022,21:52,9933,mastercard,Vinder,Spokane,Washington,5279,WA
96830473,7465,10/07/2021,16:30,60249,jcb,Dabtype,Norman,Oklahoma,7984,OK
25522333,6925,02/06/2022,16:13,11134,maestro,Agivu,Springfield,Illinois,1273,IL
40706943,8328,06/29/2021,8:10,81411,americanexpress,Yombu,Hartford,Connecticut,5252,CT
49930047,5664,06/24/2021,9:02,55131,jcb,InnoZ,Trenton,New Jersey,6401,NJ
89751733,1840,12/28/2021,19:11,12773,diners-club-enroute,Eidel,Birmingham,Alabama,4077,AL
