customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
72012654,6326,11/15/2021,20:10,19033,jcb,Jazzy,Salt Lake City,Utah,5978,UT
48979657,4465,06/02/2021,5:19,73506,laser,Janyx,Sacramento,California,7238,CA
82618489,5211,05/17/2021,2:05,21829,jcb,Yakidoo,Phoenix,Arizona,9818,AZ
33496763,1893,09/21/2021,21:16,34131,switch,Zoovu,Independence,Missouri,2556,MO
44381424,6982,01/04/2022,20:58,41680,solo,Skyba,Philadelphia,Pennsylvania,8264,PA
91046932,9559,12/09/2021,0:47,69676,mastercard,Twitterbridge,Salt Lake City,Utah,9044,UT
51569361,7242,03/16/2022,8:54,92841,visa,Tanoodle,Lubbock,Texas,3683,TX
98354388,5328,09/27/2021,19:35,89826,jcb,Abatz,Chicago,Illinois,6005,IL
33598175,7877,08/03/2021,14:33,62735,diners-club-enroute,Realpoint,Charlotte,North Carolina,5062,NC
77427439,2617,04/23/2021,6:08,19521,jcb,Meezzy,Kansas City,Missouri,5289,MO
52922814,5310,02/12/2022,17:19,21503,jcb,Eazzy,Monroe,Louisiana,1954,LA
15803134,2450,08/04/2021,11:22,40442,jcb,Shufflebeat,Dulles,Virginia,6510,VA
13611871,9120,09/25/2021,2:44,35815,diners-club-carte-blanche,Wordware,Memphis,Tennessee,5407,TN
99492964,1840,07/01/2021,3:17,45692,laser,Realbridge,New York City,New York,8453,NY
38208109,2059,07/17/2021,3:28,34563,mastercard,Chatterbridge,Washington,District of Columbia,2892,DC
12515948,5851,12/22/2021,15:58,32558,jcb,Dabshots,Palo Alto,California,9258,CA
55718605,6327,11/30/2021,10:15,98643,jcb,Lazzy,Corpus Christi,Texas,8051,TX
86842523,6543,11/30/2021,23:47,80458,maestro,Blogpad,Tacoma,Washington,6730,WA
50179743,5508,12/26/2021,0:47,31482,jcb,Topicblab,Charlotte,North Carolina,2366,NC
14631612,5614,06/03/2021,10:21,60170,jcb,Oyondu,Chattanooga,Tennessee,8341,TN
15911827,1676,11/06/2021,0:06,19084,jcb,Eazzy,Tampa,Florida,7270,FL
19028305,7252,06/10/2021,7:14,26115,mastercard,Meedoo,Columbia,South Carolina,1538,SC
93355716,2939,02/10/2022,13:13,70551,jcb,Realbuzz,Los Angeles,California,5885,CA
73575017,4763,09/10/2021,18:06,78031,jcb,Gigazoom,Seattle,Washington,9479,WA
88960554,3110,04/26/2021,6:50,71692,visa-electron,Youfeed,Meridian,Mississippi,2511,MS
63351562,7748,07/26/2021,3:22,2070,diners-club-enroute,Jabberbean,Dallas,Texas,3066,TX
49187487,8059,10/16/2021,8:44,93064,maestro,Zooveo,Tulsa,Oklahoma,6262,OK
91507635,2061,12/09/2021,18:19,90694,china-unionpay,Yamia,Buffalo,New York,5665,NY
38346547,5558,06/07/2021,1:59,40425,mastercard,Voomm,Columbia,South Carolina,6914,SC
52172482,2825,02/21/2022,10:16,59096,visa-electron,Fliptune,Baltimore,Maryland,2393,MD
28425653,9332,11/04/2021,7:53,77555,visa-electron,Edgeblab,Dayton,Ohio,8878,OH
72554788,4011,11/05/2021,11:45,34592,jcb,Mynte,Buffalo,New York,4962,NY
92031681,2010,01/02/2022,17:46,42620,jcb,Yozio,Toledo,Ohio,4042,OH
69575372,2673,12/19/2021,1:01,9237,bankcard,Realbuzz,Lakewood,Washington,5987,WA
48138622,3060,11/26/2021,23:45,63387,jcb,Skimia,Charlotte,North Carolina,2893,NC
13002271,9425,06/08/2021,12:50,42252,china-unionpay,Aimbu,Beaumont,Texas,8879,TX
74864029,4465,07/08/2021,0:45,56308,jcb,Mynte,Des Moines,Iowa,3393,IA
43911244,4542,12/02/2021,11:22,51398,jcb,Mymm,Charleston,West Virginia,4268,WV
31502537,2978,10/13/2021,18:43,84178,visa-electron,Topiclounge,Los Angeles,California,5048,CA
33538034,9086,08/24/2021,7:07,811,mastercard,Shuffletag,Richmond,Virginia,6724,VA
45972843,8958,01/25/2022,2:05,29064,jcb,Meevee,Killeen,Texas,2005,TX
69756931,3007,07/25/2021,3:19,25131,americanexpress,InnoZ,Columbia,South Carolina,7246,SC
56915428,3104,03/28/2022,6:39,81295,jcb,Shuffletag,Memphis,Tennessee,7229,TN
54784720,4554,10/23/2021,0:33,42082,china-unionpay,Chatterpoint,Huntsville,Texas,9088,TX
24245565,4765,12/21/2021,22:14,58812,maestro,Trupe,Albuquerque,New Mexico,4365,NM
90714314,2540,03/19/2022,20:14,22804,diners-club-enroute,Meedoo,Mc Keesport,Pennsylvania,6975,PA
36269577,8174,05/11/2021,10:04,4597,visa,Yata,Midland,Texas,1534,TX
61109470,1346,11/20/2021,8:48,51284,bankcard,Livetube,Birmingham,Alabama,9707,AL
53805306,5298,10/30/2021,20:23,20737,jcb,Oozz,Philadelphia,Pennsylvania,7297,PA
25913201,3194,11/10/2021,22:06,12606,switch,Devcast,Seattle,Washington,1584,WA
69129008,1637,06/14/2021,12:38,76641,jcb,Yabox,Sioux Falls,South Dakota,5126,SD
91019177,5523,11/05/2021,18:35,51718,jcb,Minyx,Stockton,California,9953,CA
37756367,5322,03/13/2022,19:27,33217,switch,Fiveclub,Washington,District of Columbia,1472,DC
98151761,5997,05/18/2021,4:47,67848,solo,Skinte,Brockton,Massachusetts,7885,MA
11730612,7570,04/11/2021,21:42,32821,jcb,Camido,New York City,New York,3300,NY
66057514,6972,07/18/2021,11:52,33691,diners-club-carte-blanche,Jetwire,Young America,Minnesota,6246,MN
54874767,9184,08/20/2021,13:14,65930,diners-club-carte-blanche,Rhynoodle,Santa Monica,California,6581,CA
43733186,7576,07/29/2021,14:45,34541,jcb,Twitterlist,Topeka,Kansas,7142,KS
26709701,6059,06/09/2021,14:29,55882,laser,Feedmix,Pasadena,California,1898,CA
78760624,8451,09/25/2021,14:10,50609,jcb,Vidoo,San Diego,California,8144,CA
46970097,9881,03/02/2022,5:50,53484,switch,Yotz,Sacramento,California,2420,CA
26763645,5814,11/12/2021,11:22,54401,bankcard,Skynoodle,Ocala,Florida,7530,FL
57398314,1795,11/09/2021,4:31,8266,americanexpress,Zoovu,Miami,Florida,5990,FL
23790975,7141,07/10/2021,17:45,82745,bankcard,Voomm,Corona,California,8058,CA
54701716,9170,02/26/2022,3:04,87011,diners-club-carte-blanche,Thoughtsphere,Tacoma,Washington,7813,WA
25606207,7279,10/27/2021,23:27,89322,jcb,Photobug,Fayetteville,North Carolina,1987,NC
45231109,6914,07/27/2021,15:10,94925,maestro,Zoomlounge,Durham,North Carolina,7156,NC
81354445,5605,06/01/2021,21:56,41305,china-unionpay,Pixope,Denver,Colorado,9555,CO
11572018,4360,01/23/2022,2:28,57163,maestro,Rhyloo,Knoxville,Tennessee,8763,TN
96810688,7546,07/20/2021,5:12,7109,visa-electron,Eamia,Boise,Idaho,4442,ID
44837974,8621,08/17/2021,18:19,5651,solo,Tazzy,Los Angeles,California,7030,CA
72092885,7167,04/10/2021,12:23,36644,maestro,Photojam,New Orleans,Louisiana,2023,LA
76181263,7869,06/25/2021,18:04,59100,jcb,Bluejam,Roanoke,Virginia,9171,VA
70708897,6481,03/08/2022,16:10,47155,instapayment,Skilith,Pittsburgh,Pennsylvania,5324,PA
22225938,1582,03/08/2022,5:04,79704,visa-electron,Aimbu,Chicago,Illinois,6055,IL
80653699,4983,06/04/2021,12:29,24299,jcb,Oodoo,Knoxville,Tennessee,8256,TN
29282048,1795,06/02/2021,3:38,59812,jcb,Leenti,Dayton,Ohio,8370,OH
61776987,1394,03/26/2022,16:27,615,jcb,Meevee,Young America,Minnesota,2804,MN
83293431,8483,03/28/2022,22:37,67422,mastercard,Innotype,Cincinnati,Ohio,2317,OH
40451325,7861,11/29/2021,17:49,7157,jcb,Skyba,Silver Spring,Maryland,8231,MD
61982362,3346,01/15/2022,16:30,12862,jcb,Trudoo,New Hyde Park,New York,6023,NY
40393868,1715,12/25/2021,1:59,45461,mastercard,Skyndu,Des Moines,Iowa,8215,IA
61219136,2681,12/05/2021,1:09,46385,visa-electron,Meezzy,North Las Vegas,Nevada,6528,NV
27213920,2280,06/03/2021,5:17,38266,jcb,Demivee,Richmond,Virginia,3049,VA
55359596,2022,04/14/2021,23:03,10667,switch,Mymm,Detroit,Michigan,3089,MI
49845019,1437,04/15/2021,8:42,65938,bankcard,Myworks,New Orleans,Louisiana,8729,LA
83475940,7089,02/09/2022,23:36,39345,instapayment,Dynazzy,Cleveland,Ohio,7833,OH
16500462,8025,10/19/2021,5:55,96334,jcb,Dablist,Philadelphia,Pennsylvania,7858,PA
40828444,9392,02/18/2022,2:11,69663,laser,Dabfeed,Gadsden,Alabama,3327,AL
65909192,9592,10/28/2021,17:59,20685,switch,Riffpedia,Jackson,Mississippi,3169,MS
62827070,7307,01/19/2022,16:15,23020,jcb,Ntag,Fort Worth,Texas,1884,TX
35577595,7393,09/02/2021,14:49,80666,laser,Tanoodle,Fairbanks,Alaska,8055,AK
56071618,1700,05/13/2021,16:29,28957,jcb,Twitternation,Albany,New York,8474,NY
37063601,9718,08/16/2021,5:58,87680,jcb,Feedfish,Dallas,Texas,9521,TX
59911066,4470,11/24/2021,21:36,52745,maestro,Skinix,Rochester,New York,7105,NY
29815937,8233,10/12/2021,4:52,94537,jcb,Zoombox,Washington,District of Columbia,9217,DC
62297965,4995,02/10/2022,19:30,48181,diners-club-enroute,Mynte,Cedar Rapids,Iowa,4353,IA
97577701,9656,04/15/2021,4:09,45533,jcb,Dablist,Reading,Pennsylvania,5689,PA
95268662,7985,12/13/2021,9:41,43848,americanexpress,Yodoo,Hartford,Connecticut,7045,CT
83329295,4330,04/18/2021,6:29,82055,jcb,Reallinks,Philadelphia,Pennsylvania,5710,PA
64888567,8544,03/23/2022,5:34,21814,visa-electron,Skyble,Irving,Texas,3702,TX
45068697,7591,09/24/2021,23:30,62554,americanexpress,Trilith,Seattle,Washington,9488,WA
81667834,2300,02/20/2022,3:07,35524,bankcard,Mymm,Fort Worth,Texas,4318,TX
90227336,1826,04/01/2022,16:42,79384,jcb,Ooba,Santa Barbara,California,8972,CA
18534902,8576,09/08/2021,3:38,44757,bankcard,Blogpad,Mesquite,Texas,1836,TX
31681428,7481,09/17/2021,21:26,9483,mastercard,Trunyx,Bethlehem,Pennsylvania,4912,PA
43722121,5085,08/27/2021,13:03,80030,jcb,Wordware,Saint Louis,Missouri,3161,MO
62450452,4000,05/18/2021,0:11,52378,china-unionpay,Twitterbeat,Springfield,Illinois,6140,IL
79829295,2612,02/15/2022,16:54,22114,jcb,Jabberbean,Kansas City,Missouri,3460,MO
60606534,3459,04/15/2021,14:12,31779,diners-club-carte-blanche,Youopia,Battle Creek,Michigan,4945,MI
42043041,1374,06/26/2021,22:27,30726,jcb,Jaloo,Salt Lake City,Utah,2590,UT
97604369,9484,11/07/2021,17:06,83135,jcb,Fanoodle,Cincinnati,Ohio,3990,OH
60453345,6370,02/03/2022,22:13,68011,jcb,Tagpad,Flint,Michigan,3897,MI
88052011,4086,04/07/2021,11:48,66138,switch,Skyba,Orlando,Florida,5729,FL
50257903,3363,06/06/2021,11:55,95727,bankcard,Shuffletag,Seattle,Washington,9448,WA
16790425,1153,10/02/2021,18:20,36911,china-unionpay,Bluezoom,Melbourne,Florida,3916,FL
15365030,9240,08/29/2021,7:56,46820,jcb,Quatz,Sacramento,California,6740,CA
19504500,5645,09/25/2021,2:09,2744,jcb,Trudoo,Charlotte,North Carolina,3746,NC
26962758,3597,08/06/2021,1:46,87436,americanexpress,Viva,Washington,District of Columbia,5933,DC
81006769,3000,09/03/2021,14:06,13603,diners-club-international,Flipopia,Louisville,Kentucky,7176,KY
62756893,4330,08/21/2021,9:08,74803,bankcard,Zava,Paterson,New Jersey,6986,NJ
34713562,6241,05/16/2021,16:47,87551,maestro,Edgeclub,Fort Lauderdale,Florida,4816,FL
15164900,4304,12/05/2021,23:00,92866,mastercard,Jabbertype,San Jose,California,7389,CA
13933615,6050,10/28/2021,0:44,47198,jcb,Kazio,Hartford,Connecticut,7908,CT
61925121,3533,05/31/2021,14:25,64905,jcb,Feednation,Fullerton,California,6706,CA
89270981,4044,11/01/2021,18:30,54636,jcb,Quire,Mansfield,Ohio,8640,OH
91369749,3042,02/24/2022,1:08,13398,jcb,BlogXS,Lubbock,Texas,3684,TX
19526703,2411,06/11/2021,2:36,53997,jcb,Brainlounge,Memphis,Tennessee,4413,TN
95807085,3522,07/08/2021,19:28,20016,mastercard,Lajo,Jamaica,New York,5894,NY
26435397,3433,09/14/2021,10:39,62178,bankcard,Skippad,Bethesda,Maryland,3555,MD
37335373,6584,11/16/2021,14:36,1679,diners-club-carte-blanche,Realpoint,Albany,New York,8340,NY
15207399,1490,12/28/2021,6:39,64163,jcb,Ooba,New York City,New York,2663,NY
84443098,6469,02/06/2022,3:41,48780,maestro,Minyx,Newport Beach,California,6247,CA
96369403,8188,11/05/2021,10:16,5339,diners-club-carte-blanche,JumpXS,Cleveland,Ohio,8067,OH
39355872,7349,06/17/2021,18:43,5017,maestro,Eazzy,Irvine,California,8895,CA
47853328,5987,12/10/2021,11:14,16912,visa-electron,Tavu,Tucson,Arizona,8912,AZ
84431124,3018,04/13/2021,19:41,79404,mastercard,Rhynyx,Houston,Texas,6016,TX
64174674,7860,06/30/2021,19:15,2280,visa-electron,Einti,Minneapolis,Minnesota,8208,MN
22334209,4988,12/31/2021,18:44,51765,jcb,Jaxnation,Houston,Texas,4736,TX
68472324,7418,09/29/2021,22:59,28745,mastercard,Voonyx,Sacramento,California,6792,CA
48859251,8476,12/12/2021,1:12,39082,jcb,Skinte,Saint Petersburg,Florida,2908,FL
12398242,7038,03/12/2022,13:13,21617,china-unionpay,Edgeblab,San Mateo,California,4449,CA
67584030,1777,08/06/2021,17:14,34276,jcb,Yakijo,Wichita,Kansas,3062,KS
83285528,7778,01/24/2022,11:02,31264,jcb,Ainyx,Birmingham,Alabama,3365,AL
48886354,9670,10/26/2021,15:52,45769,jcb,Wikido,Minneapolis,Minnesota,2390,MN
16085623,6104,11/09/2021,21:10,95983,diners-club-enroute,Oba,Whittier,California,8068,CA
65252153,8162,07/13/2021,2:48,24523,maestro,Ozu,Cincinnati,Ohio,6337,OH
18877399,5389,06/20/2021,11:46,65504,jcb,Kwinu,Kingsport,Tennessee,3123,TN
62523513,1712,11/30/2021,12:38,28168,jcb,Jabbertype,El Paso,Texas,1805,TX
15360422,2496,12/13/2021,2:41,18430,jcb,Lazz,Sacramento,California,2120,CA
50758692,7786,03/29/2022,5:55,93490,laser,Ozu,Phoenix,Arizona,2631,AZ
58027181,5021,10/12/2021,19:58,53079,visa,Fivebridge,Lexington,Kentucky,1249,KY
14908113,8383,04/25/2021,8:40,87879,china-unionpay,Linklinks,Washington,District of Columbia,8048,DC
49654673,3903,02/02/2022,11:22,44123,maestro,Yamia,Rochester,New York,7691,NY
91437430,2203,11/02/2021,5:13,30071,jcb,Eamia,Winston Salem,North Carolina,9104,NC
83548199,7063,01/31/2022,3:46,87805,switch,Dynabox,Los Angeles,California,2883,CA
69943310,5581,04/22/2021,1:16,90669,laser,Realpoint,Wichita Falls,Texas,7803,TX
90046012,5547,10/17/2021,10:52,79531,switch,Abatz,Portsmouth,New Hampshire,3133,NH
88375281,9903,03/05/2022,17:26,29191,jcb,Meetz,Beaumont,Texas,6553,TX
30375887,1162,03/27/2022,2:35,60473,maestro,Meetz,New York City,New York,8626,NY
94057663,1544,07/27/2021,22:09,443,mastercard,Jatri,Greensboro,North Carolina,4279,NC
80047357,1501,01/15/2022,7:45,60104,mastercard,Bluejam,Saint Cloud,Minnesota,8345,MN
60442391,7781,12/06/2021,8:27,14793,laser,Meemm,Cincinnati,Ohio,7617,OH
45526660,4681,02/28/2022,7:51,81955,china-unionpay,Jabbersphere,Atlanta,Georgia,6125,GA
15078097,1365,04/21/2021,3:32,95579,diners-club-us-ca,Gabcube,Hialeah,Florida,7638,FL
77268765,4964,09/19/2021,20:19,92161,instapayment,Centizu,Charleston,West Virginia,6015,WV
97469561,8349,01/05/2022,2:23,55462,china-unionpay,Yambee,Tucson,Arizona,9879,AZ
68752034,1974,10/17/2021,1:35,65046,solo,Feednation,Las Vegas,Nevada,7981,NV
72906536,9903,10/25/2021,5:31,12951,switch,Yoveo,Virginia Beach,Virginia,4945,VA
54722800,9968,03/15/2022,1:07,81963,jcb,Voolith,Dayton,Ohio,8825,OH
73174976,2233,06/04/2021,16:22,5092,jcb,Jamia,Miami,Florida,7212,FL
75151541,4083,12/13/2021,4:24,11548,mastercard,Twitternation,Miami,Florida,4338,FL
24149030,9271,12/11/2021,3:20,14207,jcb,Photobug,Delray Beach,Florida,2545,FL
87387994,6030,09/21/2021,3:26,7816,jcb,Shufflebeat,Jamaica,New York,7055,NY
34464057,4782,05/10/2021,10:18,35542,diners-club-enroute,Photojam,Montgomery,Alabama,3099,AL
91701120,3639,04/15/2021,10:58,73309,visa,Yodoo,Tucson,Arizona,1593,AZ
34056434,8131,06/04/2021,19:28,82214,mastercard,Blognation,Minneapolis,Minnesota,1635,MN
53217017,4190,12/25/2021,2:16,30564,jcb,Dynabox,Bradenton,Florida,8115,FL
86177634,1918,08/22/2021,13:38,21972,visa,Topiclounge,Waterbury,Connecticut,2638,CT
92101679,6742,04/28/2021,12:53,80675,jcb,Agivu,San Francisco,California,6843,CA
73605735,8499,04/12/2021,4:11,48853,jcb,Muxo,Washington,District of Columbia,7798,DC
53747761,4055,11/01/2021,5:13,64543,laser,Dynabox,Colorado Springs,Colorado,1125,CO
49267775,4317,09/10/2021,22:58,55555,americanexpress,InnoZ,Charlotte,North Carolina,1201,NC
94440614,4218,07/31/2021,23:42,30418,jcb,Kimia,Philadelphia,Pennsylvania,6258,PA
23773896,9382,05/21/2021,1:46,90739,jcb,Oodoo,Boston,Massachusetts,7843,MA
43667309,4435,11/08/2021,9:18,66619,mastercard,Wikido,Dayton,Ohio,1659,OH
23288121,1482,02/16/2022,11:04,95090,solo,Ozu,Knoxville,Tennessee,3512,TN
67028265,5458,03/17/2022,6:36,79794,maestro,Eabox,Portsmouth,Virginia,4095,VA
77981871,4758,08/17/2021,19:04,50760,jcb,Photojam,Topeka,Kansas,1776,KS
92161284,8316,07/11/2021,3:56,68677,jcb,Centidel,Evanston,Illinois,7898,IL
24185651,6555,12/01/2021,8:53,12652,china-unionpay,Dabjam,Dallas,Texas,8948,TX
70193209,4310,04/28/2021,17:31,29871,solo,Twimm,San Antonio,Texas,2336,TX
20051770,8672,07/23/2021,5:12,41750,bankcard,Demizz,San Rafael,California,9740,CA
69017504,6350,03/17/2022,14:32,49255,switch,Devify,South Bend,Indiana,2314,IN
17791361,6619,03/11/2022,9:09,37366,jcb,Flashspan,Saint Louis,Missouri,1374,MO
75027154,4324,02/11/2022,16:21,28534,diners-club-carte-blanche,Edgetag,San Francisco,California,4594,CA
80803528,7594,10/28/2021,13:45,2635,maestro,Twinte,Boston,Massachusetts,6571,MA
92783689,2546,01/24/2022,6:45,18005,jcb,Podcat,Naples,Florida,3048,FL
87546165,9233,06/28/2021,17:31,90873,diners-club-enroute,Quatz,New Orleans,Louisiana,9117,LA
85710050,9801,10/17/2021,15:42,25355,americanexpress,Trupe,Chicago,Illinois,4151,IL
44225940,9161,11/09/2021,15:50,99973,diners-club-carte-blanche,Miboo,Baltimore,Maryland,8188,MD
84950920,6244,02/11/2022,1:17,78144,jcb,Trunyx,Washington,District of Columbia,3418,DC
54171628,1274,05/03/2021,7:55,72719,switch,Devcast,Philadelphia,Pennsylvania,4435,PA
54915723,7191,02/03/2022,14:16,85699,maestro,Lazz,Littleton,Colorado,8468,CO
90339575,9403,04/03/2022,12:30,40801,mastercard,Mudo,Young America,Minnesota,7032,MN
80071346,9061,06/03/2021,21:18,42108,instapayment,Realmix,Lafayette,Indiana,4672,IN
41205081,1672,12/19/2021,9:19,52998,jcb,Zoomzone,Atlanta,Georgia,7821,GA
85910800,2569,05/29/2021,0:56,52452,bankcard,Topicware,Dallas,Texas,1183,TX
17864845,9403,04/10/2021,1:39,78638,diners-club-enroute,Browseblab,Washington,District of Columbia,7528,DC
15318083,2014,10/23/2021,3:05,34951,jcb,Cogidoo,Baton Rouge,Louisiana,3092,LA
64489147,1757,02/22/2022,3:04,78342,instapayment,Meezzy,Columbus,Ohio,3446,OH
41976187,2237,03/07/2022,22:19,99944,maestro,Zooxo,New York City,New York,9698,NY
56802886,1239,01/18/2022,18:24,62733,jcb,Youtags,Louisville,Kentucky,2014,KY
44789669,8360,09/28/2021,19:56,45685,maestro,Trilith,Winston Salem,North Carolina,3392,NC
66583807,5782,10/09/2021,17:44,3173,maestro,Dablist,Marietta,Georgia,2371,GA
83055418,7594,05/22/2021,5:58,50492,diners-club-carte-blanche,Skaboo,Memphis,Tennessee,5590,TN
23070773,3700,06/18/2021,5:09,32382,jcb,Tambee,Brooklyn,New York,3821,NY
37182567,9958,04/14/2021,20:06,20896,maestro,Roombo,Austin,Texas,5413,TX
29198261,5624,02/19/2022,4:52,62687,visa-electron,Rhybox,Charlotte,North Carolina,8590,NC
92163753,8665,02/14/2022,21:25,89410,americanexpress,Fadeo,Houston,Texas,1727,TX
92123561,5113,10/07/2021,17:07,53464,americanexpress,Cogibox,Newark,New Jersey,7140,NJ
45054615,9142,02/07/2022,12:26,49905,visa-electron,Abata,Henderson,Nevada,8217,NV
64524311,6722,08/18/2021,11:59,21019,jcb,Mymm,Cumming,Georgia,5954,GA
91683597,6905,03/26/2022,3:47,71399,laser,Vitz,Falls Church,Virginia,3616,VA
70394699,2588,12/06/2021,18:48,74744,jcb,Yozio,Atlanta,Georgia,4476,GA
60329228,1920,10/31/2021,3:27,68434,jcb,Edgeblab,Topeka,Kansas,4809,KS
77419620,6557,05/29/2021,14:04,12642,maestro,Jayo,Seattle,Washington,8303,WA
89125809,3975,07/11/2021,18:56,71824,mastercard,Cogilith,New Orleans,Louisiana,2156,LA
41198606,1266,09/16/2021,6:09,3016,americanexpress,Voomm,Dallas,Texas,1800,TX
38736188,1380,09/07/2021,4:01,91647,americanexpress,Meeveo,Marietta,Georgia,5076,GA
51396688,8372,03/26/2022,10:34,31986,laser,Rhycero,Anniston,Alabama,6697,AL
79532125,9087,10/25/2021,13:56,86166,jcb,Skiptube,Racine,Wisconsin,5719,WI
37717362,7749,05/04/2021,5:27,20452,jcb,Realfire,Springfield,Massachusetts,5742,MA
92645223,2039,05/13/2021,0:40,27514,jcb,Pixoboo,Omaha,Nebraska,6963,NE
74314556,1498,09/17/2021,2:17,22673,bankcard,Aimbu,Lynchburg,Virginia,7594,VA
77732388,4933,03/28/2022,5:27,25323,jcb,Mynte,Fairbanks,Alaska,3257,AK
68621140,7538,12/05/2021,0:30,52665,jcb,Layo,Abilene,Texas,3435,TX
