customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
74628712,5584,05/25/2021,8:24,99636,jcb,Yakitri,Augusta,Georgia,8438,GA
60724686,6292,02/11/2022,10:25,69871,mastercard,Kayveo,Gastonia,North Carolina,8477,NC
98345047,3020,03/18/2022,6:02,50938,jcb,Zoozzy,Salt Lake City,Utah,8963,UT
25901204,9375,06/20/2021,19:08,19202,jcb,Zoovu,Worcester,Massachusetts,8393,MA
66678101,4912,05/18/2021,2:03,89781,jcb,Oyoloo,Jackson,Mississippi,2595,MS
26482425,1124,07/05/2021,2:40,64226,jcb,Yakidoo,Peoria,Illinois,8747,IL
72447618,8968,01/21/2022,4:26,69996,diners-club-carte-blanche,Aibox,Washington,District of Columbia,8175,DC
75750942,5725,12/12/2021,8:32,64460,laser,Babblestorm,Long Beach,California,1184,CA
62474279,7880,05/18/2021,16:38,31164,china-unionpay,Skyndu,Minneapolis,Minnesota,1920,MN
42854749,5608,01/17/2022,1:13,5224,jcb,Buzzdog,Bethesda,Maryland,1386,MD
91958054,8749,12/28/2021,20:12,89957,jcb,Layo,Sarasota,Florida,6886,FL
66537017,6051,03/15/2022,4:51,92194,jcb,Talane,Amarillo,Texas,1842,TX
57072778,9762,04/06/2022,23:49,57749,jcb,Babblestorm,Houston,Texas,7643,TX
46304608,3662,07/22/2021,23:43,96139,mastercard,Skalith,Saint Petersburg,Florida,9197,FL
59749871,3261,04/19/2021,20:05,62373,jcb,Camimbo,Washington,District of Columbia,8272,DC
23204804,2674,06/06/2021,12:36,67123,jcb,Oodoo,Canton,Ohio,2664,OH
67377258,5758,01/03/2022,17:29,80656,jcb,Livetube,Memphis,Tennessee,7677,TN
40485353,6953,01/13/2022,5:15,25419,visa-electron,Linkbuzz,White Plains,New York,6641,NY
77611522,9342,01/23/2022,1:44,66558,jcb,Flashdog,Las Vegas,Nevada,7912,NV
64346978,4199,01/22/2022,11:58,26566,visa,Jayo,Roanoke,Virginia,5259,VA
22829862,7910,11/30/2021,15:02,19898,jcb,Eidel,Omaha,Nebraska,7329,NE
77413735,4143,11/30/2021,10:37,34943,mastercard,Quaxo,Atlanta,Georgia,6006,GA
37254119,6803,07/29/2021,18:17,66263,jcb,Oloo,Phoenix,Arizona,9425,AZ
16761998,9836,11/02/2021,17:52,8702,switch,Skibox,Houston,Texas,4382,TX
49272928,3884,11/22/2021,10:59,26231,diners-club-us-ca,Realcube,Fort Worth,Texas,7939,TX
46113955,1191,08/08/2021,10:32,58473,instapayment,Linklinks,Spring,Texas,7071,TX
25708155,8293,06/08/2021,23:34,97477,jcb,Blogspan,Long Beach,California,8933,CA
96949231,4056,12/14/2021,23:14,56991,jcb,Jaxspan,Mobile,Alabama,5102,AL
44362789,3304,03/09/2022,14:06,73896,visa-electron,Fivechat,Fresno,California,8793,CA
28571637,8209,07/23/2021,22:48,50957,jcb,Quire,Albuquerque,New Mexico,1221,NM
64893217,5190,05/08/2021,21:40,46825,solo,Aivee,Omaha,Nebraska,1253,NE
14507235,7240,08/01/2021,14:34,9579,china-unionpay,Zoomlounge,Columbia,South Carolina,9277,SC
48820990,8776,04/23/2021,19:36,22618,jcb,Skajo,Tuscaloosa,Alabama,7898,AL
90220521,2167,11/21/2021,10:35,24997,solo,Tagpad,Loretto,Minnesota,4683,MN
27133778,4692,06/01/2021,20:23,71540,maestro,Avamba,High Point,North Carolina,9390,NC
63682694,9574,01/03/2022,3:49,5307,jcb,Viva,Helena,Montana,8467,MT
57152167,2352,04/13/2021,20:34,49099,china-unionpay,Tazzy,Eugene,Oregon,2747,OR
27721213,3379,02/17/2022,18:52,12209,jcb,Shufflebeat,Boston,Massachusetts,1326,MA
95589770,3197,04/30/2021,1:06,15630,switch,Oyoba,Gaithersburg,Maryland,1952,MD
28451283,1408,05/21/2021,23:26,16474,jcb,Brainsphere,Atlanta,Georgia,9409,GA
13889529,6343,02/03/2022,19:08,21660,jcb,Quire,Minneapolis,Minnesota,7435,MN
64274711,9109,07/22/2021,17:47,99918,visa-electron,Tagcat,Pensacola,Florida,4304,FL
64432925,8766,01/30/2022,19:11,71288,china-unionpay,Thoughtstorm,Honolulu,Hawaii,9443,HI
23303226,8740,03/23/2022,20:41,4601,diners-club-enroute,Tambee,Brooklyn,New York,8304,NY
21345902,3084,11/09/2021,3:45,81609,jcb,Skidoo,Lansing,Michigan,6139,MI
15792519,5694,02/11/2022,9:30,57264,bankcard,Thoughtstorm,Saint Joseph,Missouri,5340,MO
50206248,9753,05/08/2021,18:51,71976,diners-club-enroute,Oozz,Modesto,California,4903,CA
59820890,4936,09/19/2021,1:20,82512,mastercard,Yotz,Las Vegas,Nevada,9837,NV
38642660,5543,09/21/2021,11:33,69092,jcb,Realcube,Baton Rouge,Louisiana,9542,LA
45295986,4825,08/28/2021,12:06,31528,mastercard,Youtags,Springfield,Ohio,2942,OH
55339526,8711,08/19/2021,12:57,63217,jcb,Quinu,New York City,New York,7062,NY
85633235,6638,08/22/2021,2:12,45467,jcb,Fanoodle,Juneau,Alaska,2915,AK
72237534,5827,02/10/2022,6:03,59943,mastercard,Avamm,Stockton,California,9377,CA
53155686,6317,08/29/2021,18:41,78405,mastercard,Zoomlounge,Portsmouth,New Hampshire,1808,NH
56363106,1766,08/20/2021,19:47,9281,mastercard,Fivespan,Miami,Florida,2428,FL
80213404,5096,04/29/2021,9:22,51399,jcb,Oba,New Orleans,Louisiana,7826,LA
28946165,6423,06/11/2021,18:16,67834,jcb,Oyope,Saint Joseph,Missouri,4744,MO
69165623,9125,08/20/2021,15:42,27141,jcb,Jaxworks,Houston,Texas,7701,TX
46568444,9327,10/11/2021,23:51,42206,visa-electron,Trilia,Pompano Beach,Florida,2676,FL
82750531,8687,05/26/2021,17:03,22950,diners-club-enroute,Viva,Lynn,Massachusetts,8081,MA
51117032,9315,07/12/2021,3:55,3019,jcb,Kamba,El Paso,Texas,6236,TX
47532812,5847,09/14/2021,9:33,62178,jcb,Linklinks,El Paso,Texas,2204,TX
94569015,2975,04/10/2021,17:28,26586,jcb,Devify,Corona,California,1856,CA
37517984,9506,06/16/2021,7:07,43014,solo,Realcube,Miami,Florida,4212,FL
88110030,1241,02/06/2022,19:17,80631,jcb,Topicblab,Farmington,Michigan,3613,MI
11590228,5222,05/26/2021,18:11,16123,visa,Babbleopia,Wichita,Kansas,4932,KS
76669818,4964,02/25/2022,20:41,52715,diners-club-carte-blanche,Skidoo,Charleston,West Virginia,2469,WV
20579725,6679,05/10/2021,1:26,49120,jcb,Devify,Honolulu,Hawaii,3175,HI
51648455,1692,01/18/2022,13:42,3394,instapayment,Katz,Boston,Massachusetts,2200,MA
18794905,9860,06/14/2021,4:34,78599,americanexpress,Twitterbeat,Albuquerque,New Mexico,6704,NM
79495247,6780,05/22/2021,12:28,80677,bankcard,Realcube,Evansville,Indiana,3387,IN
59140645,5224,01/27/2022,17:27,36504,visa-electron,Blogtag,Birmingham,Alabama,6778,AL
18456023,7214,02/13/2022,15:54,60821,mastercard,Eayo,Charlotte,North Carolina,7912,NC
69000656,6772,05/29/2021,1:52,667,jcb,Zazio,Boston,Massachusetts,1945,MA
36380977,3634,06/17/2021,17:55,11357,maestro,Devpulse,Saint Louis,Missouri,5862,MO
46010644,9774,05/18/2021,10:11,12098,diners-club-us-ca,Kanoodle,Pinellas Park,Florida,2002,FL
35810332,1646,05/27/2021,19:15,16463,mastercard,Skiba,Chicago,Illinois,6946,IL
44914143,2615,11/12/2021,22:42,82519,mastercard,Voolia,Oakland,California,2192,CA
60540305,4442,12/15/2021,0:45,80785,jcb,Quire,Boise,Idaho,6861,ID
72452005,2258,11/03/2021,18:02,32584,switch,Ozu,San Francisco,California,6290,CA
73044174,2921,08/26/2021,14:29,67904,jcb,Fiveclub,Aurora,Illinois,9718,IL
66334896,5197,04/28/2021,8:31,58755,switch,Chatterpoint,Brooklyn,New York,5483,NY
65901654,1938,06/02/2021,8:44,93506,china-unionpay,Wordify,Lexington,Kentucky,8225,KY
71678064,3582,08/19/2021,21:46,57664,americanexpress,Twimbo,Terre Haute,Indiana,4069,IN
44394553,8431,12/27/2021,8:34,32866,jcb,Riffpath,Montgomery,Alabama,8220,AL
47143312,6780,05/01/2021,5:12,42964,jcb,Gabspot,Saint Paul,Minnesota,5993,MN
68701903,2440,04/07/2021,15:54,25487,instapayment,Digitube,Charlotte,North Carolina,7146,NC
17554357,7824,09/06/2021,6:40,83593,jcb,Skajo,Washington,District of Columbia,3514,DC
61684173,6572,07/23/2021,15:36,61862,bankcard,Layo,Miami,Florida,5036,FL
37868133,2514,04/25/2021,2:02,74074,jcb,Gabcube,Kalamazoo,Michigan,3958,MI
87215149,4927,05/08/2021,5:17,39269,laser,Topiczoom,Winston Salem,North Carolina,6400,NC
67730866,9925,02/10/2022,12:26,37914,jcb,Wordtune,Alexandria,Virginia,8454,VA
33725533,7901,02/22/2022,11:30,74465,jcb,Trilia,Arlington,Texas,8700,TX
97949308,5912,11/27/2021,1:49,79547,china-unionpay,Oloo,Crawfordsville,Indiana,3712,IN
44087809,9192,04/10/2021,4:47,87766,jcb,Skiptube,Richmond,Virginia,8679,VA
86683844,5184,05/29/2021,14:10,60063,bankcard,Reallinks,Englewood,Colorado,8810,CO
53828712,7635,07/04/2021,10:51,62031,jcb,Eazzy,College Station,Texas,5718,TX
32940806,7143,10/24/2021,3:54,39379,jcb,Ainyx,Nashville,Tennessee,4802,TN
37346278,9108,10/01/2021,18:39,62060,jcb,Voonyx,Miami,Florida,7211,FL
83393132,3700,09/05/2021,2:52,50938,americanexpress,Eazzy,Saint Paul,Minnesota,8585,MN
14295700,8850,01/26/2022,11:35,19711,switch,Ailane,Lima,Ohio,5607,OH
54456053,5124,05/09/2021,7:05,63569,jcb,Realbridge,Newark,New Jersey,8901,NJ
17208980,1169,10/03/2021,2:26,50510,jcb,Katz,Charleston,South Carolina,4796,SC
20589709,1469,08/01/2021,17:15,62707,jcb,Zoombox,Fort Worth,Texas,8286,TX
12003443,8030,04/21/2021,2:13,25598,jcb,Skidoo,Washington,District of Columbia,9157,DC
76608052,3189,04/26/2021,5:18,86132,jcb,Jabberstorm,Buffalo,New York,3586,NY
17368803,8278,12/05/2021,9:54,3037,laser,Realcube,Buffalo,New York,4986,NY
69183092,2080,03/08/2022,8:16,64594,solo,Mudo,Orange,California,5879,CA
58063253,7987,06/30/2021,7:08,52955,laser,Photojam,Warren,Ohio,4131,OH
79717987,4442,03/20/2022,23:55,99419,china-unionpay,Wikizz,Tuscaloosa,Alabama,2047,AL
98135219,1388,09/12/2021,23:53,62025,jcb,Babbleblab,Portsmouth,New Hampshire,4988,NH
13064407,1588,05/07/2021,6:00,66471,diners-club-enroute,Yacero,Newark,Delaware,9933,DE
61751798,7539,04/05/2022,9:44,63271,jcb,Edgeify,Denver,Colorado,4597,CO
58097685,7535,12/06/2021,1:54,21083,jcb,Mydo,Burbank,California,1481,CA
38508797,6985,11/05/2021,20:13,73954,diners-club-carte-blanche,Realbuzz,Seattle,Washington,2216,WA
18127180,2200,03/22/2022,11:33,36678,visa,Skyvu,Burbank,California,2191,CA
26251900,2763,04/14/2021,2:33,84010,laser,Roodel,Denver,Colorado,7937,CO
53288707,2498,12/25/2021,1:28,37669,maestro,Linktype,New York City,New York,6664,NY
56743192,8616,04/03/2022,8:37,22375,bankcard,Demizz,Washington,District of Columbia,4382,DC
71160272,5262,12/13/2021,14:56,22340,jcb,Devshare,Amarillo,Texas,3020,TX
53704498,1764,07/04/2021,3:20,36191,mastercard,Roombo,Beaumont,Texas,4689,TX
95433425,3469,04/23/2021,13:54,58750,laser,Demimbu,Schenectady,New York,1181,NY
12948116,4985,10/29/2021,7:30,51658,bankcard,Roomm,Oklahoma City,Oklahoma,2967,OK
41963316,8149,06/29/2021,9:26,76269,mastercard,Babbleopia,South Bend,Indiana,2641,IN
45452295,7419,04/23/2021,19:30,68328,jcb,Zoomcast,Anchorage,Alaska,4608,AK
67394049,9653,06/01/2021,4:05,21083,china-unionpay,Oodoo,Boise,Idaho,3680,ID
18376184,4665,12/13/2021,13:45,36693,jcb,Kanoodle,Louisville,Kentucky,1911,KY
12901598,9047,10/06/2021,15:29,24875,bankcard,Abatz,Virginia Beach,Virginia,2154,VA
45683660,9406,04/27/2021,20:01,72703,jcb,Jazzy,Indianapolis,Indiana,5725,IN
24698155,1943,09/21/2021,6:17,17381,americanexpress,Roombo,Portland,Oregon,2266,OR
16418199,8111,09/15/2021,6:35,15936,jcb,Aimbo,Indianapolis,Indiana,7816,IN
59836292,7425,06/15/2021,18:58,15348,visa,Devbug,San Diego,California,7397,CA
13531590,6849,01/07/2022,22:03,8226,maestro,Avamm,Atlanta,Georgia,7499,GA
13935663,9991,06/24/2021,6:46,42474,jcb,Lazz,Pensacola,Florida,4871,FL
59886328,5879,06/14/2021,12:40,29404,bankcard,Jabbertype,Buffalo,New York,7599,NY
54035475,8609,09/24/2021,8:31,54217,diners-club-enroute,Skiptube,Littleton,Colorado,2827,CO
15578727,8796,09/15/2021,19:23,55872,jcb,Tagopia,Huntington,West Virginia,7427,WV
43018057,1553,09/01/2021,7:13,31785,jcb,Oyoyo,Cedar Rapids,Iowa,5415,IA
75707428,2100,07/01/2021,4:54,5396,jcb,Quaxo,Frankfort,Kentucky,8092,KY
90387985,2639,04/25/2021,4:01,27991,switch,Devbug,Boise,Idaho,5482,ID
58061514,7003,06/21/2021,10:05,94707,jcb,Jatri,Washington,District of Columbia,4294,DC
64033676,2340,09/16/2021,4:47,4035,jcb,Jayo,Springfield,Massachusetts,4843,MA
85541434,7989,05/14/2021,0:27,79853,solo,Mynte,Fort Lauderdale,Florida,3864,FL
91809592,3324,10/07/2021,7:52,46011,jcb,Gigabox,Toledo,Ohio,7960,OH
12552016,9126,02/21/2022,15:36,33691,diners-club-international,Realblab,Iowa City,Iowa,8097,IA
91732901,7657,09/30/2021,16:59,96665,americanexpress,Browsedrive,Springfield,Massachusetts,1870,MA
27854260,5558,06/16/2021,9:57,25541,jcb,Vimbo,Indianapolis,Indiana,9159,IN
36329136,9709,05/16/2021,4:41,48306,visa-electron,Yombu,Vero Beach,Florida,9672,FL
96248977,6702,06/25/2021,7:26,26544,diners-club-carte-blanche,Avavee,El Paso,Texas,9256,TX
35858166,2956,04/23/2021,22:05,83671,visa-electron,Edgeify,Greeley,Colorado,8695,CO
31533763,8698,04/25/2021,11:13,57329,jcb,Riffpedia,Lexington,Kentucky,3412,KY
50396182,6482,04/29/2021,21:41,34589,diners-club-enroute,Realbridge,Trenton,New Jersey,2876,NJ
87645464,5670,05/31/2021,23:34,76144,jcb,Zoomdog,Reno,Nevada,8810,NV
43587005,4768,08/15/2021,20:09,99081,jcb,Ozu,Portland,Oregon,9038,OR
59902684,4962,06/18/2021,8:21,24222,diners-club-us-ca,Meedoo,Jamaica,New York,6405,NY
54685455,8778,01/15/2022,3:15,53046,china-unionpay,Divanoodle,Santa Monica,California,3019,CA
27046053,7034,08/31/2021,20:57,50462,maestro,Yoveo,Marietta,Georgia,5335,GA
11371068,1350,12/09/2021,1:32,34034,jcb,Aimbu,Hot Springs National Park,Arkansas,7721,AR
11892829,8112,07/21/2021,22:07,50349,jcb,Centidel,Madison,Wisconsin,3893,WI
70556521,1758,11/16/2021,14:21,74554,jcb,Meevee,New York City,New York,8569,NY
98693925,9017,10/10/2021,7:50,95668,americanexpress,Teklist,Evanston,Illinois,9634,IL
37355693,3254,04/19/2021,11:08,12537,jcb,Skyvu,Dallas,Texas,4379,TX
92588397,3099,12/10/2021,19:52,10485,jcb,Twitterwire,Louisville,Kentucky,2431,KY
90645179,1151,03/02/2022,9:23,41086,jcb,Dabjam,Akron,Ohio,3127,OH
17419000,2967,03/28/2022,16:53,86028,visa,Rhynoodle,Saint Paul,Minnesota,3467,MN
60653860,2553,10/07/2021,13:48,77615,maestro,Dynazzy,Columbia,South Carolina,3272,SC
81440422,6145,09/24/2021,4:40,4562,diners-club-enroute,Voonder,Montgomery,Alabama,5258,AL
29252729,3309,08/09/2021,12:49,68629,visa-electron,Skyndu,Daytona Beach,Florida,6525,FL
31882505,3740,01/08/2022,14:43,37565,jcb,Zooveo,Albany,New York,4743,NY
19004236,8118,06/07/2021,8:52,30972,jcb,Tambee,Baltimore,Maryland,8713,MD
81235334,9590,04/04/2022,23:36,77383,jcb,Digitube,Los Angeles,California,3804,CA
61891908,8461,08/04/2021,16:53,72324,maestro,Avavee,Canton,Ohio,5723,OH
27888652,3628,01/26/2022,7:54,73200,diners-club-enroute,Wordtune,Gary,Indiana,5907,IN
69774601,9435,06/20/2021,10:08,35825,diners-club-enroute,Kazu,Boise,Idaho,1425,ID
68846943,2159,08/10/2021,14:02,76778,china-unionpay,Blogpad,Tulsa,Oklahoma,9990,OK
76857317,8634,06/06/2021,15:42,28115,switch,Geba,Charlotte,North Carolina,5745,NC
76985562,4037,12/08/2021,16:51,11729,jcb,Skipfire,Toledo,Ohio,8632,OH
48080154,1366,08/10/2021,1:04,45514,switch,Trupe,Salt Lake City,Utah,5753,UT
43005038,2832,12/18/2021,5:50,46843,maestro,Dynabox,Birmingham,Alabama,3903,AL
94112489,7490,01/14/2022,20:52,15153,jcb,Bluezoom,Boulder,Colorado,1720,CO
82301564,7826,11/17/2021,15:10,85137,maestro,Twitterwire,Austin,Texas,5840,TX
58346007,1198,06/19/2021,23:13,90957,laser,Topiczoom,Topeka,Kansas,6777,KS
75238421,9238,12/27/2021,22:43,34458,maestro,Devpulse,Denver,Colorado,9906,CO
64159771,3890,03/26/2022,17:49,80798,maestro,Zoonoodle,San Diego,California,9361,CA
27561431,4020,11/27/2021,14:46,63331,jcb,Midel,Sacramento,California,3612,CA
32694380,3253,05/05/2021,10:02,69292,switch,Realmix,Fresno,California,8495,CA
86762701,2828,03/10/2022,21:57,16251,bankcard,Brainlounge,Hyattsville,Maryland,9462,MD
94714977,8887,05/21/2021,12:17,49814,americanexpress,Blogpad,Tampa,Florida,8353,FL
15354198,4573,08/22/2021,1:17,56520,mastercard,Agimba,New York City,New York,3020,NY
65288306,2380,12/14/2021,12:23,39561,jcb,Blogspan,Honolulu,Hawaii,3974,HI
67629715,3323,08/10/2021,1:15,41750,bankcard,Oyoba,Boston,Massachusetts,6930,MA
66746240,6326,04/26/2021,4:19,95581,solo,Vinder,Joliet,Illinois,1120,IL
94882245,6788,03/17/2022,13:01,61966,jcb,Zooveo,Amarillo,Texas,1514,TX
23000043,9703,05/29/2021,22:13,17096,jcb,Divanoodle,New York City,New York,6006,NY
77461897,1910,10/27/2021,14:43,2583,jcb,Ozu,Decatur,Illinois,6065,IL
96157753,7689,02/21/2022,1:45,39086,instapayment,Centidel,Baltimore,Maryland,3265,MD
80381232,7673,08/26/2021,20:43,53112,jcb,Tagcat,Atlanta,Georgia,7442,GA
96131902,8371,05/29/2021,21:55,32169,diners-club-enroute,Thoughtmix,Norfolk,Virginia,7851,VA
39804862,1313,05/17/2021,22:23,1277,jcb,Skyba,Inglewood,California,3919,CA
38000166,5545,03/08/2022,20:55,71000,jcb,Browsebug,Homestead,Florida,2114,FL
55205482,7185,09/21/2021,21:35,69764,solo,Leexo,Pasadena,California,7276,CA
81953002,6888,09/26/2021,23:11,48439,switch,Vimbo,Charlotte,North Carolina,3065,NC
24650026,9021,07/08/2021,15:35,5355,switch,Rhybox,Columbia,Missouri,7493,MO
47697074,3826,09/11/2021,15:46,71589,jcb,Devcast,San Diego,California,5669,CA
68758089,6221,07/13/2021,21:22,17621,jcb,Camido,San Francisco,California,6143,CA
86046565,7520,12/30/2021,23:14,8214,bankcard,Wordware,Winston Salem,North Carolina,5921,NC
41412232,8647,12/31/2021,13:51,58306,visa-electron,Blogtag,Little Rock,Arkansas,7661,AR
54927539,4340,03/16/2022,9:02,43217,china-unionpay,Fiveclub,Aurora,Colorado,3118,CO
72525523,6135,09/30/2021,2:37,92618,switch,Innojam,Portland,Oregon,5115,OR
69698937,5347,01/05/2022,3:21,69324,mastercard,Babblestorm,Washington,District of Columbia,6584,DC
22999383,3163,01/04/2022,15:06,86258,china-unionpay,Zoombeat,Lancaster,California,2470,CA
11175279,8071,11/22/2021,11:06,91869,jcb,Skiptube,Milwaukee,Wisconsin,1770,WI
74962302,6587,09/07/2021,11:40,21419,americanexpress,Jetwire,New Haven,Connecticut,6174,CT
53979140,3150,02/14/2022,0:32,24674,visa,Babblestorm,Columbus,Georgia,6082,GA
82069138,8805,09/30/2021,22:15,94096,diners-club-enroute,Tanoodle,Troy,Michigan,2205,MI
15484890,7066,06/11/2021,2:06,15965,americanexpress,Edgepulse,Atlanta,Georgia,1724,GA
30153324,7761,03/28/2022,13:39,79919,diners-club-enroute,Mymm,Boise,Idaho,7892,ID
63281767,8814,06/23/2021,18:17,88123,jcb,Realfire,San Francisco,California,8381,CA
80132328,3238,08/05/2021,9:53,44105,jcb,Voomm,Cheyenne,Wyoming,6855,WY
25667870,6018,05/09/2021,7:02,65293,china-unionpay,Dablist,Montgomery,Alabama,2411,AL
12222413,8648,02/12/2022,15:26,48992,jcb,Talane,New York City,New York,5855,NY
96563367,1934,04/04/2022,19:44,53753,mastercard,Edgewire,Fort Wayne,Indiana,4477,IN
20491759,1860,12/25/2021,21:29,23783,diners-club-enroute,Eamia,Gainesville,Florida,8345,FL
53282079,3480,05/11/2021,2:48,2243,americanexpress,Voonte,Tacoma,Washington,4074,WA
71695213,6702,10/27/2021,20:37,1699,jcb,Camimbo,Dallas,Texas,6160,TX
70084787,9522,06/18/2021,12:41,16429,mastercard,Jazzy,Saint Louis,Missouri,7543,MO
59086157,3446,10/29/2021,20:34,9966,maestro,Aimbo,Southfield,Michigan,7854,MI
38632358,3218,09/30/2021,16:16,23490,bankcard,Browsebug,San Antonio,Texas,5292,TX
44250510,6329,12/08/2021,23:52,32185,americanexpress,Zooxo,Alexandria,Virginia,9432,VA
45954089,3965,05/09/2021,2:05,9275,jcb,Yabox,Portland,Oregon,1128,OR
58937496,8311,08/16/2021,12:10,87291,jcb,Skajo,Bellevue,Washington,1660,WA
22371519,3557,04/20/2021,15:48,22753,maestro,Zooveo,Portland,Oregon,8743,OR
67347060,3409,11/23/2021,8:46,56932,jcb,Edgetag,Houston,Texas,4022,TX
53258675,6092,08/09/2021,21:05,41135,jcb,Eire,Texarkana,Texas,3992,TX
76794149,3554,12/13/2021,14:54,37251,jcb,Skippad,Grand Rapids,Michigan,3921,MI
33562781,9955,08/19/2021,16:55,28858,visa-electron,Riffpedia,Yakima,Washington,6557,WA
37698097,8730,02/16/2022,4:14,27072,jcb,Yadel,Peoria,Illinois,6959,IL
62204099,4960,09/29/2021,13:31,79676,mastercard,Meevee,Kissimmee,Florida,4842,FL
41442199,1908,06/12/2021,20:46,57922,jcb,Quatz,Stockton,California,9653,CA
11721488,7831,06/26/2021,21:24,99923,bankcard,Tagfeed,Sioux City,Iowa,3160,IA
80699053,2012,05/02/2021,11:15,77483,visa,Gigazoom,Terre Haute,Indiana,5310,IN
14568375,9737,08/16/2021,4:12,75824,jcb,Topiczoom,Buffalo,New York,8034,NY
36756650,3492,09/21/2021,4:50,97026,jcb,Twitterbridge,New Orleans,Louisiana,9163,LA
87760826,6013,09/02/2021,11:16,34384,jcb,Trunyx,Saint Petersburg,Florida,5660,FL
71172359,7055,09/05/2021,19:56,40604,maestro,Shuffletag,Tallahassee,Florida,3666,FL
50289135,9403,11/26/2021,5:53,59017,visa,Abatz,Salt Lake City,Utah,2457,UT
64822199,8456,11/06/2021,23:37,83201,maestro,Yata,Springfield,Massachusetts,4298,MA
13980255,7426,08/13/2021,10:13,14421,jcb,Dablist,Chesapeake,Virginia,3921,VA
58434271,8945,02/11/2022,6:07,99276,maestro,Twitterwire,San Jose,California,2871,CA
77910227,4964,05/06/2021,10:04,29316,jcb,Ozu,Dayton,Ohio,3259,OH
51364497,9557,03/22/2022,16:03,29733,jcb,Wordware,White Plains,New York,2877,NY
47340209,1284,08/15/2021,22:32,62043,jcb,Gabtype,Wilmington,Delaware,5225,DE
58531793,7103,06/30/2021,23:52,10264,visa-electron,Feedfish,Durham,North Carolina,4282,NC
