customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
11406897,5903,08/02/2021,3:20,2144,diners-club-enroute,Ainyx,Montgomery,Alabama,2765,AL
66938278,9775,03/27/2022,4:07,61384,bankcard,Eazzy,Washington,District of Columbia,5132,DC
67580348,7183,03/26/2022,1:04,43718,jcb,Topicstorm,Canton,Ohio,5721,OH
79756788,5834,01/31/2022,4:56,75295,switch,Zoombox,Naples,Florida,5530,FL
87046727,6911,05/08/2021,12:36,65925,maestro,Dynabox,Philadelphia,Pennsylvania,7837,PA
83265679,1331,08/05/2021,18:14,21788,instapayment,Skinder,Washington,District of Columbia,7127,DC
72804485,2599,08/28/2021,22:08,46362,diners-club-enroute,Meemm,Santa Barbara,California,1626,CA
98567443,2294,01/23/2022,8:14,75395,laser,Twitternation,Birmingham,Alabama,8831,AL
46688355,3501,09/05/2021,9:03,40162,americanexpress,Muxo,Washington,District of Columbia,3783,DC
92360783,1507,07/03/2021,13:51,53731,jcb,Oba,Detroit,Michigan,5702,MI
64659547,5262,02/06/2022,19:57,6138,mastercard,Mydeo,Austin,Texas,1540,TX
91177739,3189,12/22/2021,13:32,78619,laser,Twitterwire,Columbia,South Carolina,9185,SC
16674200,5211,09/29/2021,10:12,11684,visa-electron,Dabvine,Jamaica,New York,4855,NY
42067861,8817,06/04/2021,3:35,56280,mastercard,Twitterworks,Newton,Massachusetts,8827,MA
72586853,9037,12/23/2021,8:22,27643,bankcard,Buzzdog,Virginia Beach,Virginia,6085,VA
65292371,6132,03/20/2022,4:29,18973,instapayment,Wordtune,Colorado Springs,Colorado,8461,CO
91284706,5322,04/12/2021,16:05,16607,jcb,Rhybox,Tampa,Florida,5801,FL
79003955,8238,07/01/2021,18:35,24605,jcb,Divanoodle,Gulfport,Mississippi,2081,MS
86347125,8134,03/05/2022,20:52,86127,jcb,Agivu,Washington,District of Columbia,2182,DC
39076378,6577,02/07/2022,7:17,78622,jcb,Voolia,Pensacola,Florida,5004,FL
39630363,3073,07/31/2021,7:58,86571,americanexpress,Centidel,Boise,Idaho,7031,ID
80139331,4998,05/20/2021,0:45,59335,visa,Jazzy,Berkeley,California,8297,CA
92837651,3551,10/08/2021,21:44,52056,instapayment,Shuffletag,Columbus,Ohio,6862,OH
16941690,1515,10/24/2021,3:49,90742,americanexpress,Topiczoom,Huntington,West Virginia,2004,WV
32431089,2864,06/22/2021,4:19,76743,jcb,Kimia,New York City,New York,6202,NY
48450404,1758,06/12/2021,7:11,99231,mastercard,Viva,Louisville,Kentucky,4027,KY
48869950,8502,11/03/2021,23:48,92902,mastercard,Yombu,San Bernardino,California,8235,CA
97989729,2374,09/08/2021,2:09,67326,visa,Mybuzz,Jefferson City,Missouri,4367,MO
68964488,9463,10/10/2021,11:21,41817,visa-electron,Browsedrive,Washington,District of Columbia,5787,DC
78997119,1355,03/03/2022,13:58,34565,jcb,Quimba,Appleton,Wisconsin,8983,WI
34320644,8345,07/05/2021,14:25,13571,jcb,Yozio,Los Angeles,California,2928,CA
98277560,6268,06/18/2021,7:00,21790,visa-electron,Jamia,Silver Spring,Maryland,5969,MD
26776083,7428,10/07/2021,6:44,72393,jcb,Ntag,Tulsa,Oklahoma,5887,OK
91541547,9097,07/24/2021,14:13,88714,jcb,Edgepulse,Hyattsville,Maryland,3782,MD
98878173,9294,03/08/2022,1:10,83163,diners-club-enroute,Chatterbridge,Johnstown,Pennsylvania,3394,PA
99616063,5973,03/03/2022,17:07,75522,jcb,Skipstorm,Memphis,Tennessee,2302,TN
80605903,3102,01/21/2022,21:30,93359,bankcard,Feedmix,Dallas,Texas,4857,TX
78147398,4268,12/15/2021,12:28,73731,jcb,Voonte,Boise,Idaho,9808,ID
49361821,8290,12/09/2021,11:05,68454,jcb,Zoomlounge,Olympia,Washington,5340,WA
83060757,7351,06/14/2021,17:05,85971,jcb,Flashset,Chicago,Illinois,5388,IL
73496516,7012,06/28/2021,14:26,44026,jcb,Gabtype,New York City,New York,4082,NY
95547668,5946,02/13/2022,4:44,7705,americanexpress,Zoomlounge,New York City,New York,4177,NY
24886962,7979,06/16/2021,9:41,86270,visa,Edgeify,Nashville,Tennessee,8754,TN
80607218,3147,12/09/2021,19:28,83002,jcb,Buzzdog,Winter Haven,Florida,9696,FL
14910256,4703,06/04/2021,7:35,51791,jcb,Tagcat,Kansas City,Missouri,8744,MO
89106330,5728,05/04/2021,4:08,85588,jcb,Twinder,Columbus,Ohio,4724,OH
43861445,2576,06/05/2021,7:06,69659,mastercard,Skaboo,Bakersfield,California,3724,CA
74063313,7675,02/03/2022,19:41,46423,jcb,Devpulse,Tampa,Florida,9083,FL
84266310,3322,12/13/2021,15:42,88421,visa-electron,Agimba,Chicago,Illinois,8076,IL
73390090,8667,12/03/2021,18:50,65664,laser,Kwinu,Pasadena,California,4166,CA
33827276,9003,04/20/2021,23:58,75509,china-unionpay,Aibox,Fort Worth,Texas,8576,TX
87570726,7199,12/25/2021,18:16,53303,jcb,Muxo,Pensacola,Florida,5985,FL
29058128,5873,08/10/2021,21:41,47495,switch,Shuffletag,Stamford,Connecticut,2753,CT
20924778,3317,04/28/2021,12:28,21814,solo,Gabcube,Topeka,Kansas,4359,KS
34767505,4902,07/31/2021,17:32,48317,jcb,Oyondu,Young America,Minnesota,3422,MN
75792169,6948,05/12/2021,4:08,18251,jcb,Fivebridge,Houston,Texas,1969,TX
66318813,8655,08/01/2021,14:55,31390,mastercard,Abata,Memphis,Tennessee,6537,TN
83697483,3289,08/20/2021,13:12,52982,diners-club-enroute,Browsezoom,Oklahoma City,Oklahoma,5205,OK
94803808,4411,05/15/2021,16:11,63402,china-unionpay,LiveZ,Toledo,Ohio,7937,OH
64527096,2106,08/01/2021,21:02,621,switch,Blognation,Springfield,Missouri,1795,MO
21685319,7341,08/12/2021,5:46,80738,china-unionpay,Jaxbean,Spokane,Washington,5632,WA
53145317,8712,04/09/2021,2:10,7511,maestro,Eidel,Washington,District of Columbia,4687,DC
13556969,4182,05/28/2021,8:13,12077,china-unionpay,Zooxo,Baton Rouge,Louisiana,8533,LA
16822662,5771,05/02/2021,3:18,62339,visa-electron,Brainlounge,Midland,Texas,4717,TX
42105747,9083,09/26/2021,6:55,38473,jcb,Vidoo,Seattle,Washington,5617,WA
96360385,5224,03/25/2022,8:06,25484,jcb,Fanoodle,Brooklyn,New York,3234,NY
60624776,8706,11/10/2021,6:10,61331,jcb,Thoughtworks,Atlanta,Georgia,2000,GA
97176285,1516,07/09/2021,6:21,92575,laser,Avaveo,Charleston,West Virginia,3133,WV
83563757,1880,05/18/2021,16:58,68808,mastercard,Realpoint,Huntington,West Virginia,7894,WV
83470831,6613,03/24/2022,18:59,56130,visa-electron,Wikido,Santa Barbara,California,7572,CA
35447263,3198,08/25/2021,22:28,37904,laser,Dazzlesphere,Flint,Michigan,3360,MI
22758798,6999,11/14/2021,18:43,12130,mastercard,Wordtune,Stamford,Connecticut,2599,CT
93584965,5077,05/31/2021,23:55,32297,china-unionpay,Topiczoom,Austin,Texas,1133,TX
55776309,5141,03/03/2022,15:33,72755,jcb,Chatterbridge,Washington,District of Columbia,2291,DC
88927487,8947,05/31/2021,6:28,38979,jcb,Jetpulse,Great Neck,New York,9432,NY
67199293,5110,06/04/2021,4:37,86511,jcb,Trupe,Wichita,Kansas,5532,KS
65934317,3348,10/25/2021,11:02,43851,jcb,Oozz,El Paso,Texas,2613,TX
51683876,8917,07/10/2021,2:01,62578,switch,Wikido,Sioux Falls,South Dakota,9806,SD
81395849,9726,06/28/2021,22:13,53938,mastercard,Bubbletube,Punta Gorda,Florida,3746,FL
47340914,4632,08/01/2021,12:53,65108,bankcard,Pixoboo,Houston,Texas,3244,TX
91093719,2708,11/15/2021,22:49,61246,jcb,Thoughtbeat,Houston,Texas,2510,TX
36303279,5962,08/01/2021,12:11,93195,maestro,Quamba,Baton Rouge,Louisiana,2967,LA
86831460,1706,11/08/2021,10:41,82083,jcb,Jayo,Jackson,Mississippi,6540,MS
83122226,3060,09/05/2021,5:39,41391,jcb,Livetube,Baltimore,Maryland,4681,MD
18478335,6209,09/20/2021,7:37,99689,diners-club-enroute,Kimia,Littleton,Colorado,8080,CO
56192378,9516,02/02/2022,19:56,75788,visa,Thoughtsphere,Cumming,Georgia,5056,GA
71012614,2619,04/17/2021,21:10,22910,jcb,Ooba,Trenton,New Jersey,8295,NJ
35451148,4728,04/30/2021,5:08,68840,bankcard,Chatterpoint,Buffalo,New York,3559,NY
47146011,4661,09/16/2021,12:10,17808,jcb,Rhyloo,Pueblo,Colorado,1269,CO
30946444,7823,05/24/2021,9:25,2444,bankcard,Yamia,Young America,Minnesota,5724,MN
26658246,3006,12/01/2021,10:55,66499,jcb,Yoveo,Fort Worth,Texas,4460,TX
15018114,8849,06/25/2021,12:28,6359,visa-electron,Yotz,Denver,Colorado,5243,CO
46078745,5534,05/25/2021,16:36,78247,jcb,Demimbu,Vero Beach,Florida,3902,FL
74834495,6017,10/25/2021,4:08,23558,china-unionpay,Edgewire,Albuquerque,New Mexico,1852,NM
34025470,3812,05/19/2021,12:33,25535,visa,Skajo,Montgomery,Alabama,8521,AL
36971792,4685,07/03/2021,4:23,82032,diners-club-carte-blanche,Feedfire,Jeffersonville,Indiana,4869,IN
25736342,1820,03/14/2022,4:56,90714,mastercard,Tagchat,New York City,New York,6761,NY
44860530,4336,05/02/2021,0:58,18876,mastercard,Topicstorm,New Orleans,Louisiana,8104,LA
70328614,4690,09/11/2021,0:56,27400,jcb,Izio,Las Vegas,Nevada,6352,NV
41233724,4666,08/19/2021,16:12,93197,laser,Oodoo,Los Angeles,California,3336,CA
32277528,3923,06/13/2021,23:43,93990,visa,Linkbuzz,Washington,District of Columbia,8110,DC
43201489,7093,05/02/2021,4:11,40621,diners-club-enroute,Chatterbridge,Detroit,Michigan,2148,MI
70329219,2582,05/04/2021,1:26,52292,jcb,Rhycero,Aurora,Colorado,9423,CO
17526048,2964,07/15/2021,15:59,85709,jcb,Photobug,Denver,Colorado,6533,CO
32962276,8090,06/12/2021,14:41,65135,jcb,Mybuzz,Dallas,Texas,9558,TX
80417873,8566,12/13/2021,15:29,11428,mastercard,Thoughtstorm,Idaho Falls,Idaho,9969,ID
64054463,2111,09/10/2021,5:14,14466,diners-club-carte-blanche,Thoughtsphere,Oklahoma City,Oklahoma,9488,OK
15636691,1897,11/17/2021,7:19,18985,jcb,Shufflester,Dallas,Texas,3743,TX
88539372,8075,11/19/2021,5:31,25031,maestro,Feedfire,San Antonio,Texas,9821,TX
12455960,1701,10/29/2021,11:32,39393,bankcard,Trudoo,Pasadena,California,3567,CA
68764576,8102,05/09/2021,13:17,58530,maestro,Realmix,Washington,District of Columbia,3906,DC
32660593,9089,08/03/2021,22:10,62026,diners-club-enroute,Wordify,Raleigh,North Carolina,8726,NC
20010378,2467,05/17/2021,22:48,89625,jcb,Myworks,Houston,Texas,4367,TX
49519219,4692,06/19/2021,3:05,95195,solo,Oyonder,Seattle,Washington,8705,WA
47602721,8053,07/19/2021,17:13,46495,americanexpress,Browsezoom,Fairfield,Connecticut,4016,CT
23915305,7106,03/07/2022,0:56,25854,jcb,Voonyx,Hartford,Connecticut,7355,CT
81059423,8268,12/24/2021,12:17,50178,visa-electron,Meezzy,Oakland,California,6255,CA
68195938,4099,04/23/2021,18:30,40437,diners-club-carte-blanche,Dabtype,Boston,Massachusetts,5666,MA
47503544,7545,05/05/2021,8:38,33659,jcb,Mybuzz,Los Angeles,California,3238,CA
61044111,9045,01/05/2022,15:45,68562,jcb,Jaxbean,Philadelphia,Pennsylvania,4857,PA
76595708,6229,03/11/2022,1:15,99806,maestro,Blogtag,Irving,Texas,6545,TX
82070265,6257,07/21/2021,23:34,42763,americanexpress,Skyndu,Lincoln,Nebraska,5632,NE
96416748,7999,04/10/2021,14:36,39358,diners-club-enroute,Agimba,Virginia Beach,Virginia,2279,VA
88983355,6500,12/14/2021,22:34,37624,jcb,Youspan,Montgomery,Alabama,8834,AL
90180128,9158,06/20/2021,10:25,49986,jcb,Demimbu,Lansing,Michigan,9536,MI
97409930,8546,03/14/2022,17:58,55931,mastercard,Mybuzz,Greenville,South Carolina,7544,SC
64092823,7560,10/10/2021,12:29,61055,jcb,Bluejam,Corpus Christi,Texas,6724,TX
90874489,1475,02/23/2022,21:17,80062,visa,Skipstorm,Dallas,Texas,3805,TX
56861778,4127,03/19/2022,12:42,94730,jcb,Ntag,Pinellas Park,Florida,1759,FL
74373697,9665,02/17/2022,3:11,91099,instapayment,Jaxspan,Louisville,Kentucky,4366,KY
53820267,3073,12/07/2021,16:39,33935,instapayment,Meemm,Washington,District of Columbia,3398,DC
30896983,9087,04/22/2021,8:29,41006,diners-club-enroute,Camido,Boston,Massachusetts,8861,MA
98913466,7842,05/22/2021,10:57,66603,china-unionpay,Demivee,Cleveland,Ohio,8044,OH
52247313,1215,05/24/2021,10:59,19513,switch,Kanoodle,Chicago,Illinois,1139,IL
78658465,1797,07/28/2021,0:13,76365,visa-electron,Browsebug,Washington,District of Columbia,7182,DC
71892019,8262,07/31/2021,19:29,92064,americanexpress,Layo,Albuquerque,New Mexico,4674,NM
49445072,8127,11/20/2021,11:04,7541,jcb,Feedspan,Columbus,Georgia,5297,GA
81002112,1469,11/29/2021,8:11,25974,mastercard,Buzzster,Chicago,Illinois,5632,IL
69501440,1378,11/06/2021,6:46,79164,mastercard,Mydeo,Boise,Idaho,4887,ID
29631231,9186,09/28/2021,7:02,7593,diners-club-carte-blanche,Pixonyx,Richmond,Virginia,9830,VA
73097593,2433,10/20/2021,7:51,89801,jcb,Centimia,Glendale,Arizona,7465,AZ
90664420,1122,08/27/2021,14:18,4896,laser,Flipopia,Lansing,Michigan,5918,MI
84313734,3646,11/01/2021,14:19,26777,jcb,Tazz,Modesto,California,9016,CA
31308469,5099,02/02/2022,3:12,86804,mastercard,Topiczoom,Philadelphia,Pennsylvania,2984,PA
21797521,2206,01/04/2022,10:25,73947,jcb,Jabbercube,Richmond,Virginia,9775,VA
79634538,7219,06/07/2021,7:14,19258,mastercard,Demizz,Nashville,Tennessee,7783,TN
24791990,7638,04/28/2021,17:23,67666,jcb,Quamba,Birmingham,Alabama,7638,AL
55698052,7937,02/09/2022,23:37,56162,mastercard,Jaxnation,Baltimore,Maryland,2048,MD
87324127,2698,09/14/2021,1:17,9188,diners-club-carte-blanche,Dynabox,Lincoln,Nebraska,1371,NE
39530800,3623,03/26/2022,7:24,18558,jcb,Kare,San Jose,California,7888,CA
20143948,3091,11/06/2021,2:14,94145,mastercard,Wikivu,Houston,Texas,8559,TX
25823374,4775,10/17/2021,5:03,50012,switch,Feedfire,Chico,California,1509,CA
80428275,2769,04/25/2021,17:27,58651,mastercard,Agivu,Orlando,Florida,5871,FL
93284227,4645,08/31/2021,17:46,5005,jcb,Yotz,Raleigh,North Carolina,1545,NC
92391685,5336,05/12/2021,18:08,46654,jcb,Ooba,Missoula,Montana,8863,MT
44319718,7972,10/24/2021,5:53,1567,maestro,Rhybox,Charlotte,North Carolina,2556,NC
15864037,8901,05/24/2021,4:42,7075,jcb,Zoonder,Dallas,Texas,3816,TX
63921137,3493,06/13/2021,17:37,32144,switch,Kazio,Pittsburgh,Pennsylvania,4815,PA
81602004,2851,07/03/2021,5:08,4803,maestro,Voomm,Fresno,California,6936,CA
58207130,3051,01/02/2022,20:59,13351,visa,Topicstorm,Washington,District of Columbia,1313,DC
25621313,2410,01/22/2022,10:06,10535,diners-club-carte-blanche,Dynabox,Cincinnati,Ohio,4082,OH
82598881,6964,09/12/2021,15:38,15862,jcb,Quinu,Abilene,Texas,2558,TX
15562934,4781,01/22/2022,14:00,38428,maestro,Quimm,New York City,New York,7749,NY
59811175,3977,02/08/2022,17:27,34521,switch,Yamia,San Diego,California,1371,CA
73680762,7877,05/08/2021,1:39,50665,visa,Latz,San Diego,California,5690,CA
68030530,5935,06/01/2021,19:48,18841,visa-electron,Gigaclub,Boise,Idaho,7522,ID
79547397,2547,05/27/2021,5:39,66431,laser,Izio,Springfield,Illinois,7757,IL
80261498,2401,03/12/2022,12:49,56029,mastercard,Gigashots,Augusta,Georgia,8470,GA
79142618,6562,12/21/2021,2:10,14745,jcb,Dablist,Redwood City,California,6892,CA
48728821,6350,03/06/2022,16:45,95829,maestro,Zazio,Indianapolis,Indiana,8033,IN
58408574,2631,07/09/2021,5:50,12748,jcb,Skinder,Indianapolis,Indiana,1613,IN
68889916,2235,11/21/2021,3:21,95496,jcb,Dynabox,Augusta,Georgia,1486,GA
58705321,1164,03/11/2022,3:43,19946,bankcard,Skivee,Jacksonville,Florida,2399,FL
47554382,9427,02/21/2022,4:01,37533,china-unionpay,Zava,Amarillo,Texas,6565,TX
59644472,2632,10/13/2021,19:48,40086,diners-club-carte-blanche,Talane,Cincinnati,Ohio,2145,OH
74766258,7847,07/17/2021,15:08,37823,americanexpress,Livepath,Atlanta,Georgia,9413,GA
85000570,1327,10/25/2021,22:06,86213,jcb,Agimba,Raleigh,North Carolina,8364,NC
29287904,3741,12/27/2021,12:15,94908,maestro,Yacero,Portland,Oregon,5661,OR
48729649,2939,07/06/2021,1:04,27344,jcb,Topicstorm,Richmond,Virginia,6590,VA
35468447,3958,07/15/2021,9:38,49722,maestro,Twimbo,Gatesville,Texas,8833,TX
49018926,2681,06/09/2021,18:15,24764,jcb,Youtags,Columbus,Georgia,6434,GA
22561695,3678,03/05/2022,14:15,33231,jcb,Tazzy,Decatur,Illinois,6401,IL
31131371,9223,10/10/2021,6:44,15497,jcb,Babbleblab,Montgomery,Alabama,4158,AL
99827567,7028,02/19/2022,2:19,35207,jcb,Abatz,Fort Wayne,Indiana,1470,IN
80568071,2554,07/18/2021,14:50,85739,mastercard,Fliptune,San Diego,California,6413,CA
92339803,5836,02/02/2022,21:17,87561,visa,Jayo,Tallahassee,Florida,7376,FL
36492216,1161,11/21/2021,17:32,5229,diners-club-enroute,Dynabox,Chattanooga,Tennessee,2312,TN
56520108,6522,09/17/2021,7:56,47118,laser,Mycat,Dallas,Texas,4867,TX
95342401,7976,01/19/2022,17:06,65898,jcb,Gigabox,Bridgeport,Connecticut,7500,CT
92120633,5024,08/14/2021,0:55,41789,jcb,Skinder,Fargo,North Dakota,5740,ND
80506455,1858,08/25/2021,16:47,12905,americanexpress,Yakidoo,London,Kentucky,5331,KY
50173119,6477,04/17/2021,19:40,96179,mastercard,Rhyzio,Columbia,South Carolina,7426,SC
72352598,5896,06/09/2021,16:57,46790,maestro,Rhynoodle,Scottsdale,Arizona,6810,AZ
58744876,7226,04/07/2021,9:40,71050,diners-club-enroute,Fiveclub,Charlottesville,Virginia,7714,VA
87820920,1178,12/07/2021,23:33,88611,jcb,Brainsphere,Miami,Florida,2703,FL
79013249,3755,12/20/2021,8:25,72320,diners-club-us-ca,Oyope,Washington,District of Columbia,4783,DC
89765633,3145,01/07/2022,20:26,81707,jcb,Wordware,Des Moines,Iowa,8622,IA
64289945,8321,09/30/2021,18:38,41318,instapayment,Tazz,Dallas,Texas,5304,TX
95479628,3016,04/08/2021,2:06,92880,jcb,Jetpulse,Rochester,New York,4582,NY
47684138,8554,08/20/2021,16:29,35511,mastercard,Wikizz,Carol Stream,Illinois,4410,IL
46434656,5248,11/25/2021,23:15,5323,solo,Lazz,Corpus Christi,Texas,7700,TX
99836636,5067,06/19/2021,11:22,20058,jcb,Bluejam,El Paso,Texas,6762,TX
93937504,2533,09/08/2021,21:46,52657,jcb,Lazzy,Toledo,Ohio,5069,OH
94363724,2292,04/17/2021,13:25,45605,americanexpress,Skynoodle,Washington,District of Columbia,4276,DC
13788742,7832,12/07/2021,3:10,14922,laser,Tavu,Paterson,New Jersey,7049,NJ
91828799,5206,02/28/2022,12:28,42072,visa-electron,Trilia,West Palm Beach,Florida,5508,FL
80350605,9232,03/31/2022,19:21,60107,china-unionpay,Janyx,Grand Rapids,Michigan,7083,MI
16606625,9479,02/13/2022,4:17,15146,bankcard,Gigazoom,Jacksonville,Florida,4048,FL
24702739,8608,12/15/2021,0:22,49381,jcb,Ntag,Naples,Florida,4315,FL
58993994,3629,06/14/2021,0:06,71889,jcb,Trudeo,Madison,Wisconsin,6377,WI
17456605,6940,07/04/2021,10:35,37193,jcb,Gevee,Katy,Texas,6639,TX
99552301,6944,07/21/2021,10:05,24984,jcb,Plajo,Joliet,Illinois,3649,IL
38094599,2171,02/02/2022,22:17,20598,switch,Roombo,Dallas,Texas,1467,TX
80403573,1816,01/12/2022,13:16,37917,americanexpress,Mycat,Tulsa,Oklahoma,1298,OK
94811479,7734,01/25/2022,0:18,78753,jcb,Kamba,Birmingham,Alabama,9947,AL
87490674,5454,10/19/2021,22:27,25836,jcb,Dabjam,Fort Pierce,Florida,4834,FL
78968012,9775,09/29/2021,17:37,99916,switch,Meezzy,Reading,Pennsylvania,9977,PA
64171417,7794,04/06/2022,14:33,34678,visa-electron,Topicshots,Orlando,Florida,5092,FL
65081092,2246,11/10/2021,11:25,25463,instapayment,Gabtype,Waco,Texas,2381,TX
34108605,2424,10/18/2021,21:54,54727,laser,Photojam,El Paso,Texas,6271,TX
20241628,6450,06/24/2021,16:01,7226,maestro,Dablist,Evansville,Indiana,6317,IN
12245524,6425,04/17/2021,20:05,21723,visa-electron,Quinu,Appleton,Wisconsin,6359,WI
