customerNumber (CIF),cardLast4Digits,transactionDate,transactionTime,transactionAmount,transactionType,merchantName,merchantCity,merchantState,merchantZip,stateCode
97778133,4285,08/08/2021,17:05,92211,jcb,Fivechat,New York City,New York,5332,NY
28055297,1684,01/13/2022,7:28,86106,jcb,Babbleset,Portsmouth,New Hampshire,1466,NH
14668665,6822,01/31/2022,6:29,95934,diners-club-enroute,Fivechat,San Diego,California,9521,CA
32545510,9901,09/23/2021,4:20,55203,switch,Eamia,Columbia,South Carolina,9726,SC
93435741,9365,01/19/2022,12:59,58240,switch,Jaxnation,Arlington,Texas,4028,TX
33133118,4060,10/07/2021,0:35,87126,jcb,Gigashots,Miami,Florida,5484,FL
46674213,8595,03/27/2022,19:19,29919,jcb,Vitz,Detroit,Michigan,5136,MI
71733387,2335,04/07/2021,2:39,98732,visa-electron,Centimia,Erie,Pennsylvania,6305,PA
38813016,4374,05/17/2021,18:06,20977,jcb,Thoughtmix,Decatur,Georgia,8758,GA
58039026,6120,11/12/2021,3:28,26470,mastercard,Topiczoom,Kansas City,Missouri,8545,MO
99051683,5820,11/22/2021,2:04,2207,maestro,Zoomcast,Salt Lake City,Utah,5303,UT
57613093,8458,12/31/2021,7:43,21771,china-unionpay,Edgeify,Tucson,Arizona,6426,AZ
30822249,2981,06/10/2021,15:00,47798,switch,Thoughtstorm,Shawnee Mission,Kansas,7574,KS
62150681,7516,06/13/2021,9:22,48651,jcb,Quatz,Florence,South Carolina,2675,SC
73527173,4635,08/30/2021,23:57,50364,visa-electron,Wikizz,New York City,New York,1988,NY
70569822,6018,08/24/2021,8:32,85347,laser,Meevee,Atlanta,Georgia,1576,GA
35416004,6079,04/24/2021,19:20,53089,diners-club-carte-blanche,Skivee,Metairie,Louisiana,4154,LA
26350923,2082,08/21/2021,13:21,51105,jcb,Twinder,Arlington,Texas,8286,TX
24927651,1935,06/09/2021,5:59,97592,mastercard,Gigabox,Montgomery,Alabama,8029,AL
92884175,2401,02/24/2022,3:15,32885,americanexpress,Quinu,Naples,Florida,2928,FL
61293664,9182,10/27/2021,13:19,19432,diners-club-enroute,Twitternation,Phoenix,Arizona,8768,AZ
90667211,7187,11/19/2021,7:45,29332,maestro,Twitterlist,Houston,Texas,8236,TX
13817801,2862,02/25/2022,2:15,85821,diners-club-us-ca,Janyx,Fort Worth,Texas,4937,TX
38159175,5533,06/15/2021,4:38,71547,diners-club-enroute,Kayveo,Woburn,Massachusetts,9691,MA
59517342,9184,05/30/2021,22:52,43664,americanexpress,Meetz,Salinas,California,6181,CA
52989637,9954,04/10/2021,20:44,29069,visa-electron,Kanoodle,Arlington,Texas,5982,TX
15692116,7490,12/06/2021,22:05,29205,jcb,Trilith,Chula Vista,California,4403,CA
52078736,2987,03/17/2022,20:14,14076,jcb,Meeveo,Oklahoma City,Oklahoma,8846,OK
82755127,8018,09/21/2021,23:56,43439,jcb,Realcube,Savannah,Georgia,7816,GA
55354030,7335,01/09/2022,2:01,81746,jcb,Oyope,El Paso,Texas,8261,TX
16558279,2491,01/03/2022,2:16,89932,switch,Jaxnation,Columbia,South Carolina,3613,SC
56026787,1141,02/22/2022,2:14,93823,maestro,Brightdog,Bloomington,Indiana,6077,IN
63373726,7765,08/06/2021,13:19,7166,jcb,Linktype,Gastonia,North Carolina,7953,NC
67024477,7948,09/16/2021,7:59,92924,mastercard,Dynava,Oklahoma City,Oklahoma,4159,OK
86448293,8322,01/18/2022,8:12,58635,diners-club-carte-blanche,Wordware,San Rafael,California,9452,CA
69508615,5271,09/11/2021,10:47,25880,mastercard,Fivebridge,Washington,District of Columbia,2843,DC
71568799,2455,04/13/2021,0:16,29960,jcb,Topdrive,New Haven,Connecticut,9552,CT
52699392,1942,06/20/2021,20:38,88009,mastercard,Aibox,New York City,New York,7604,NY
71712395,1671,12/02/2021,6:14,77182,switch,Trunyx,Tallahassee,Florida,6365,FL
91436665,6451,12/03/2021,20:03,17623,diners-club-enroute,Meevee,Augusta,Georgia,4325,GA
65177537,3857,08/09/2021,20:23,21233,jcb,Blogtags,Garden Grove,California,7858,CA
93121349,2184,10/05/2021,8:00,97928,jcb,Jaxworks,Fort Lauderdale,Florida,8235,FL
73366666,2436,03/21/2022,14:38,26898,jcb,Chatterbridge,Lexington,Kentucky,7891,KY
66054293,3317,11/19/2021,11:21,25633,diners-club-carte-blanche,Cogibox,West Hartford,Connecticut,5607,CT
23819551,4372,04/24/2021,16:44,52428,jcb,Meevee,Waco,Texas,2592,TX
84238389,6225,07/02/2021,6:48,92876,jcb,Meevee,Gary,Indiana,3093,IN
38497965,2980,01/01/2022,12:08,85350,visa-electron,Jatri,Newark,New Jersey,5902,NJ
29774701,6921,12/27/2021,14:02,77245,maestro,Buzzster,Minneapolis,Minnesota,6429,MN
72387156,4415,01/06/2022,17:55,10205,china-unionpay,Ailane,Johnstown,Pennsylvania,6395,PA
67050010,4046,03/23/2022,17:34,68359,china-unionpay,Skyba,Wilmington,North Carolina,3317,NC
14056375,7155,09/23/2021,20:40,35901,jcb,Geba,Houston,Texas,5606,TX
21237178,4149,03/28/2022,15:47,39315,bankcard,Fivebridge,Charleston,West Virginia,1514,WV
87630799,7229,11/23/2021,8:44,30986,jcb,Browsebug,Winter Haven,Florida,1636,FL
31533268,6857,02/16/2022,3:51,21977,mastercard,Aimbo,Colorado Springs,Colorado,6617,CO
68004056,9756,07/06/2021,3:47,12915,jcb,Thoughtsphere,Raleigh,North Carolina,9289,NC
49927140,7643,11/27/2021,8:42,73856,jcb,Trilia,San Francisco,California,5848,CA
86715335,6887,03/04/2022,3:10,7766,bankcard,Ntag,Atlanta,Georgia,2460,GA
41798645,1866,12/29/2021,10:49,17802,switch,Photolist,Ridgely,Maryland,6776,MD
76476648,5321,10/09/2021,14:06,54914,maestro,Plajo,Washington,District of Columbia,2301,DC
65701810,1684,10/22/2021,23:35,35854,jcb,Zoonoodle,Albany,New York,3500,NY
57623192,2563,05/23/2021,19:04,56206,jcb,Youtags,Shawnee Mission,Kansas,1975,KS
95683824,9929,10/17/2021,9:33,1426,jcb,Skaboo,Tacoma,Washington,6690,WA
32163204,2656,04/28/2021,1:07,99833,jcb,Gabtype,Minneapolis,Minnesota,4338,MN
70462133,3916,10/11/2021,6:46,29709,mastercard,Voolia,Lincoln,Nebraska,2539,NE
83083760,7994,05/06/2021,12:24,67519,maestro,Buzzdog,Miami Beach,Florida,7304,FL
63072150,6769,12/15/2021,14:02,56357,visa-electron,Fliptune,Orlando,Florida,9284,FL
60796541,5303,03/18/2022,23:02,54719,jcb,Meevee,Grand Rapids,Michigan,2852,MI
94464933,1405,02/14/2022,2:16,7509,jcb,Twitternation,Stockton,California,2028,CA
50670684,1156,03/26/2022,17:17,43830,mastercard,Avamm,Ashburn,Virginia,3585,VA
64439740,7790,02/01/2022,13:13,88061,solo,Wordify,Maple Plain,Minnesota,2299,MN
44821093,1228,03/19/2022,0:57,9360,diners-club-international,Zoonoodle,Dallas,Texas,9270,TX
28903324,4063,08/10/2021,4:53,3334,jcb,Browsezoom,Macon,Georgia,4021,GA
35743432,8113,10/23/2021,17:07,59603,maestro,Jaxworks,Fort Myers,Florida,6464,FL
28765089,1211,02/10/2022,6:58,90655,jcb,Twitterlist,Lynn,Massachusetts,2367,MA
38672018,3209,11/26/2021,10:19,52379,jcb,Gigaclub,Hartford,Connecticut,2303,CT
15686583,1155,01/22/2022,10:38,61794,jcb,Vidoo,Greensboro,North Carolina,1128,NC
96417403,2640,06/05/2021,22:31,46533,bankcard,Rhyloo,Denver,Colorado,6403,CO
46919525,2941,11/21/2021,22:24,48385,switch,Babbleopia,Phoenix,Arizona,3885,AZ
45668879,2774,11/23/2021,16:20,27228,jcb,Voonix,Atlanta,Georgia,9988,GA
45729738,7196,07/06/2021,8:45,43742,americanexpress,Trudoo,Philadelphia,Pennsylvania,7218,PA
73442709,7608,12/29/2021,23:54,35288,jcb,Skimia,Winston Salem,North Carolina,2870,NC
16465549,6952,04/14/2021,20:44,19208,jcb,Muxo,Tucson,Arizona,7635,AZ
31980024,7958,02/06/2022,14:10,981,visa-electron,Oyoba,Washington,District of Columbia,4035,DC
27804039,4382,12/26/2021,21:21,27818,jcb,Kaymbo,Washington,District of Columbia,9939,DC
55946222,6762,02/12/2022,14:37,23253,switch,Zooxo,Memphis,Tennessee,6500,TN
65471599,5339,11/17/2021,15:05,74076,jcb,Wordpedia,Chicago,Illinois,9008,IL
54093454,8866,10/17/2021,14:52,81321,jcb,Brightbean,Washington,District of Columbia,4447,DC
75217895,8762,09/09/2021,7:22,3120,jcb,Agimba,Melbourne,Florida,3607,FL
26666880,9537,04/02/2022,16:51,88451,americanexpress,Ailane,Topeka,Kansas,4725,KS
65941955,3832,07/02/2021,13:04,72390,diners-club-enroute,Abata,Reston,Virginia,9778,VA
21910355,7044,11/18/2021,3:52,5789,mastercard,Divanoodle,Philadelphia,Pennsylvania,9649,PA
66959056,6874,06/02/2021,8:24,28108,americanexpress,Topiclounge,Brea,California,3523,CA
45682154,2940,12/31/2021,12:20,59705,jcb,Topicware,Brooklyn,New York,7916,NY
32926367,9696,10/12/2021,10:23,59,jcb,Oodoo,Austin,Texas,5843,TX
88325506,3177,08/08/2021,3:39,91534,jcb,Browsecat,Fresno,California,5803,CA
89199165,2622,12/29/2021,1:01,17395,jcb,Skajo,Charlotte,North Carolina,2976,NC
61926390,7289,11/03/2021,6:41,17089,instapayment,Pixonyx,Las Vegas,Nevada,2185,NV
62868149,3979,07/25/2021,2:44,82441,jcb,Talane,Lancaster,California,4127,CA
34988722,5497,07/10/2021,16:26,69780,americanexpress,Roodel,Richmond,Virginia,1356,VA
38408638,9728,10/02/2021,13:38,2750,maestro,Voonyx,White Plains,New York,2026,NY
24789140,3621,06/10/2021,13:17,3584,diners-club-carte-blanche,Shufflester,Young America,Minnesota,1924,MN
47062204,5795,09/09/2021,12:02,92237,jcb,Gigazoom,Crawfordsville,Indiana,8139,IN
38792633,8322,06/24/2021,19:10,44239,jcb,Trilia,Vancouver,Washington,8008,WA
23453938,8408,08/12/2021,17:28,59339,china-unionpay,Vitz,Dayton,Ohio,6704,OH
47947476,3438,01/18/2022,1:45,79938,jcb,Youtags,Birmingham,Alabama,5883,AL
76892149,8862,10/14/2021,14:36,23881,china-unionpay,Tavu,Tyler,Texas,6148,TX
13565803,4944,10/29/2021,14:52,86446,china-unionpay,Rhyloo,Beaumont,Texas,9361,TX
16799156,8018,05/06/2021,15:48,78336,bankcard,Browsetype,New Bedford,Massachusetts,6433,MA
12583226,2905,05/12/2021,7:49,5179,jcb,Yodo,Huntington,West Virginia,6139,WV
74906392,6188,08/04/2021,1:23,80393,americanexpress,Camido,Saint Petersburg,Florida,4729,FL
90352504,6858,02/10/2022,8:48,56856,maestro,Podcat,Philadelphia,Pennsylvania,9751,PA
49407679,4204,01/06/2022,11:14,64038,bankcard,Oyope,Atlanta,Georgia,5437,GA
49800034,4231,07/22/2021,10:39,53923,jcb,Zoonder,North Hollywood,California,7322,CA
18437467,7769,07/16/2021,22:46,44972,bankcard,Janyx,Los Angeles,California,1200,CA
76046442,6537,03/22/2022,8:48,97842,switch,Twinder,Wilmington,Delaware,8234,DE
48522031,5141,06/26/2021,4:01,20675,maestro,Yodel,Des Moines,Iowa,2585,IA
45979723,6202,04/07/2021,20:02,31971,diners-club-us-ca,Cogidoo,Elizabeth,New Jersey,2630,NJ
11160880,4929,11/20/2021,19:50,10897,jcb,Vinte,Aurora,Colorado,9483,CO
91493038,4987,02/01/2022,8:31,85529,switch,Katz,Irvine,California,3636,CA
50729518,4527,05/04/2021,1:25,30035,solo,Yoveo,Lubbock,Texas,2466,TX
95875264,5469,02/11/2022,12:16,84897,mastercard,Vimbo,Youngstown,Ohio,8798,OH
70541057,8764,04/16/2021,11:06,92954,diners-club-carte-blanche,Jaxworks,Akron,Ohio,3739,OH
49690922,8584,11/11/2021,5:51,84592,jcb,Tagtune,Hicksville,New York,3748,NY
74394004,7850,12/20/2021,20:55,547,jcb,Jetwire,San Antonio,Texas,6263,TX
65476242,3164,12/11/2021,23:28,39562,bankcard,Podcat,Lincoln,Nebraska,5838,NE
99083561,9949,02/04/2022,8:51,65852,diners-club-enroute,Yotz,El Paso,Texas,5886,TX
31318572,3164,07/11/2021,0:19,54178,switch,Reallinks,Muncie,Indiana,2217,IN
61609496,9761,08/22/2021,10:10,19741,mastercard,Kwideo,San Antonio,Texas,7742,TX
33596215,1564,11/07/2021,11:43,31105,jcb,Zoovu,Albany,New York,7263,NY
85731673,6461,03/09/2022,0:45,13654,jcb,Wordtune,Reno,Nevada,5572,NV
95895259,1988,03/04/2022,9:36,85515,visa-electron,Skyndu,Houston,Texas,2398,TX
33127019,2090,09/10/2021,13:51,87707,jcb,Photojam,Brooklyn,New York,3154,NY
36015710,4064,06/25/2021,2:39,38346,diners-club-international,Zoovu,Cumming,Georgia,2888,GA
33449273,7670,08/27/2021,9:54,76884,bankcard,Meevee,Phoenix,Arizona,9043,AZ
31576992,4378,12/24/2021,15:46,73019,jcb,Twinte,Boca Raton,Florida,8838,FL
56049833,1493,09/23/2021,22:23,23242,diners-club-carte-blanche,Fivechat,Wichita,Kansas,7925,KS
19477464,9009,02/14/2022,6:10,79676,china-unionpay,Flashset,Milwaukee,Wisconsin,8677,WI
46976935,4360,08/23/2021,17:42,44981,switch,Dynazzy,Lima,Ohio,8234,OH
17197656,5869,09/29/2021,17:07,28071,bankcard,Brainbox,Des Moines,Iowa,8865,IA
24959489,2887,10/06/2021,18:35,4406,jcb,LiveZ,Pasadena,California,3649,CA
63918138,2958,01/03/2022,5:51,55129,switch,Twitterbeat,Dallas,Texas,8595,TX
62811098,6894,01/23/2022,16:05,65088,china-unionpay,Roodel,Tucson,Arizona,3859,AZ
50298412,5788,10/08/2021,22:59,39084,jcb,Twitterwire,Hartford,Connecticut,8210,CT
23410795,6593,09/29/2021,19:59,84819,jcb,Brightdog,Lafayette,Louisiana,3537,LA
26860053,1639,01/28/2022,10:12,31576,jcb,Meemm,San Bernardino,California,3825,CA
40818509,3729,11/04/2021,16:11,44849,jcb,Skyndu,Kansas City,Missouri,4524,MO
14970785,9406,07/08/2021,4:09,86503,visa-electron,Skimia,New Haven,Connecticut,5771,CT
40886994,9664,05/31/2021,7:43,1717,mastercard,Flashset,Denver,Colorado,5106,CO
63369591,5852,06/27/2021,0:17,13315,jcb,Topicware,Charleston,West Virginia,6456,WV
16589034,8758,08/31/2021,23:15,4292,jcb,Yoveo,Arlington,Virginia,9522,VA
37395340,5563,10/15/2021,12:30,19454,americanexpress,Kwideo,Winston Salem,North Carolina,1248,NC
58657425,6302,04/06/2022,4:37,96408,jcb,Fadeo,Fort Lauderdale,Florida,5643,FL
51772400,4216,02/01/2022,2:23,3923,diners-club-carte-blanche,Zazio,Saint Louis,Missouri,9742,MO
81346387,6144,06/14/2021,18:02,99018,solo,Blognation,El Paso,Texas,8518,TX
61029072,1470,01/27/2022,0:39,48835,jcb,Eimbee,Wilmington,Delaware,2727,DE
97143619,4154,01/22/2022,5:38,29271,jcb,Eidel,Valley Forge,Pennsylvania,8701,PA
45891786,5209,02/05/2022,8:59,43274,jcb,Reallinks,Wichita Falls,Texas,2342,TX
64605874,5859,11/20/2021,19:55,10525,jcb,Zoombeat,Washington,District of Columbia,5954,DC
18107468,6404,07/23/2021,21:35,69529,china-unionpay,Vimbo,Bonita Springs,Florida,6482,FL
81941703,6769,07/07/2021,12:28,45673,diners-club-international,Zooveo,Saint Louis,Missouri,3766,MO
16434238,6858,02/17/2022,0:09,6806,mastercard,Shuffletag,Greenville,South Carolina,1367,SC
67507276,6248,09/30/2021,8:39,18013,diners-club-carte-blanche,Yakidoo,Tacoma,Washington,9014,WA
98421473,9146,05/22/2021,4:14,28484,jcb,Agivu,Spokane,Washington,6081,WA
90237605,9250,03/23/2022,2:56,7612,jcb,Skyble,South Bend,Indiana,8170,IN
27955869,6060,08/28/2021,2:49,86692,jcb,Pixope,Seattle,Washington,5837,WA
72586407,4461,12/27/2021,11:56,1805,jcb,Dynazzy,Corpus Christi,Texas,1806,TX
17868286,6555,04/17/2021,5:25,89578,switch,Dabvine,Denver,Colorado,9558,CO
15354146,1379,07/02/2021,21:07,52037,jcb,Meevee,Washington,District of Columbia,2240,DC
73934704,6235,06/01/2021,21:38,5231,instapayment,Photofeed,Decatur,Georgia,8688,GA
26589102,1282,02/28/2022,15:02,12323,jcb,Oozz,Buffalo,New York,1206,NY
36292434,9115,06/03/2021,14:44,2382,jcb,Flashpoint,Stamford,Connecticut,2511,CT
91769630,5791,06/20/2021,9:09,34100,mastercard,Demivee,Ocala,Florida,2784,FL
24023518,8546,10/14/2021,22:04,66402,jcb,Skimia,Decatur,Illinois,7695,IL
84919883,5267,07/28/2021,15:11,25960,bankcard,Jamia,Birmingham,Alabama,4520,AL
36991209,5615,01/24/2022,0:11,12670,jcb,Tanoodle,Saint Louis,Missouri,7372,MO
89049139,4485,12/24/2021,15:59,5398,bankcard,Wikibox,New York City,New York,5600,NY
77930720,5641,04/20/2021,11:54,10219,bankcard,Mynte,Hialeah,Florida,4279,FL
53625084,5417,10/02/2021,14:49,24223,jcb,Ntag,Brooklyn,New York,3667,NY
37591794,4145,11/09/2021,16:19,27383,jcb,Mudo,Youngstown,Ohio,3583,OH
26815947,2116,07/06/2021,16:38,51360,jcb,Dynava,Jamaica,New York,1981,NY
87990253,9897,11/08/2021,17:38,11473,jcb,Devpulse,Spokane,Washington,1734,WA
87751148,4945,05/24/2021,18:55,21916,mastercard,Centizu,Bloomington,Illinois,2874,IL
85566156,3569,09/07/2021,21:48,16412,laser,Topicshots,Jacksonville,Florida,3519,FL
96718999,4801,10/01/2021,20:13,66476,visa,Vinte,San Bernardino,California,4370,CA
27361576,4632,04/23/2021,8:05,40197,jcb,Ainyx,Providence,Rhode Island,1887,RI
34582875,3622,07/21/2021,11:51,10424,visa,Meemm,Detroit,Michigan,2578,MI
53243372,6380,03/28/2022,15:57,34635,jcb,Buzzbean,Oklahoma City,Oklahoma,7230,OK
45154410,7262,07/07/2021,5:44,13289,diners-club-enroute,Gigashots,Washington,District of Columbia,9296,DC
68918509,5170,07/16/2021,13:42,82752,switch,Voonyx,Houston,Texas,3151,TX
57045387,4841,07/12/2021,13:50,98532,jcb,Jayo,Huntsville,Alabama,9803,AL
46816631,2915,12/15/2021,15:40,69156,jcb,Tavu,Dallas,Texas,5518,TX
20292831,8914,01/22/2022,16:17,29082,bankcard,Vipe,Amarillo,Texas,9056,TX
59971391,7118,10/28/2021,5:40,52774,maestro,Wikizz,Richmond,Virginia,9328,VA
63558672,9158,04/05/2022,6:39,2828,jcb,Tagtune,Peoria,Illinois,2189,IL
85192601,4202,01/13/2022,9:12,66932,jcb,Mydo,Dallas,Texas,2675,TX
64875833,3885,11/27/2021,8:24,103,jcb,Skiptube,Abilene,Texas,9964,TX
44572157,6431,06/21/2021,6:02,73644,diners-club-carte-blanche,Yamia,New York City,New York,9671,NY
21144447,1326,06/06/2021,4:46,50659,jcb,Zoovu,Toledo,Ohio,1160,OH
55046219,9289,08/13/2021,14:52,64458,visa,Kaymbo,Grand Rapids,Michigan,4859,MI
65664630,2796,07/05/2021,12:29,26604,maestro,Jaloo,Richmond,Virginia,5340,VA
35775831,3363,01/13/2022,20:11,34923,mastercard,Eadel,Chicago,Illinois,3107,IL
76981495,1653,12/13/2021,1:21,4119,laser,Bluejam,Corpus Christi,Texas,6668,TX
35848822,2760,03/19/2022,0:23,92098,jcb,Ailane,Vancouver,Washington,7534,WA
71305589,1541,02/12/2022,7:01,68607,diners-club-enroute,Kare,Corpus Christi,Texas,6291,TX
54313216,4705,08/10/2021,11:04,33515,maestro,Quamba,Mobile,Alabama,3169,AL
51284866,7069,11/13/2021,3:16,5891,jcb,Jabbercube,Inglewood,California,4787,CA
66103715,5972,04/20/2021,22:21,96232,maestro,Innojam,Corpus Christi,Texas,7950,TX
16191927,7431,05/16/2021,6:17,65789,jcb,Skibox,Madison,Wisconsin,6097,WI
43852285,4166,10/24/2021,3:33,91911,diners-club-international,Wikizz,Albany,New York,6423,NY
22513360,1977,04/17/2021,18:06,20841,jcb,Brightbean,Nashville,Tennessee,5178,TN
50033159,6226,11/18/2021,19:52,83270,americanexpress,Dabvine,Dallas,Texas,9997,TX
46860511,2099,10/15/2021,23:25,87777,visa-electron,Dynabox,Macon,Georgia,4026,GA
71012838,6261,10/12/2021,9:43,32142,jcb,Zoombeat,Cleveland,Ohio,1728,OH
32126420,5641,08/15/2021,11:01,16461,jcb,Divape,Charleston,West Virginia,8666,WV
54039941,4003,07/22/2021,9:25,78958,china-unionpay,Blogspan,Rochester,Minnesota,8658,MN
85503053,4156,01/21/2022,2:51,6967,mastercard,Rhycero,Des Moines,Iowa,1477,IA
97829969,3158,12/28/2021,6:39,33207,jcb,Dabshots,San Diego,California,2912,CA
85554472,9823,03/01/2022,15:02,10720,jcb,Mynte,Roanoke,Virginia,3403,VA
70311353,2686,06/10/2021,11:00,52314,jcb,Buzzbean,Oklahoma City,Oklahoma,7420,OK
79806408,8771,08/19/2021,11:12,9486,china-unionpay,Meemm,Columbia,Missouri,2486,MO
44743310,7628,09/15/2021,17:17,1397,switch,Yozio,Frederick,Maryland,7468,MD
91881168,7022,11/30/2021,7:41,81687,jcb,Zoozzy,Waterbury,Connecticut,6501,CT
98752240,3370,09/11/2021,4:37,12576,jcb,Realfire,New Orleans,Louisiana,4176,LA
76614474,3314,03/01/2022,19:00,22470,maestro,Eadel,Canton,Ohio,1832,OH
84541411,6990,01/26/2022,10:02,4118,visa,Ozu,San Jose,California,9462,CA
15308566,3721,08/10/2021,5:17,51562,laser,Buzzshare,Lubbock,Texas,2733,TX
73634864,4050,12/17/2021,12:43,7698,diners-club-carte-blanche,Feedbug,Toledo,Ohio,4734,OH
14701003,6607,05/12/2021,11:50,5618,bankcard,Vipe,New Orleans,Louisiana,6154,LA
25698342,3811,12/16/2021,7:03,469,diners-club-carte-blanche,Tagtune,Nashville,Tennessee,7559,TN
91649094,2371,04/14/2021,10:16,9071,laser,Leenti,Spartanburg,South Carolina,5669,SC
54924986,2223,12/13/2021,19:36,38560,americanexpress,Skivee,Washington,District of Columbia,2416,DC
70473367,3977,06/18/2021,23:02,13726,mastercard,Digitube,San Antonio,Texas,3893,TX
62838267,5633,07/25/2021,0:32,59629,visa-electron,Meezzy,Phoenix,Arizona,3371,AZ
97042115,8051,03/15/2022,0:10,20295,jcb,Twimm,Oklahoma City,Oklahoma,2212,OK
83420530,5513,04/25/2021,6:39,24527,diners-club-carte-blanche,Gigazoom,Green Bay,Wisconsin,5423,WI
92160450,2784,01/10/2022,22:13,47849,visa-electron,Flashspan,Peoria,Illinois,8402,IL
84757762,5806,09/26/2021,13:56,64831,visa-electron,Kwimbee,Mountain View,California,6624,CA
31081507,6465,06/30/2021,12:01,76011,visa-electron,Skimia,Eugene,Oregon,9506,OR
63223349,1316,10/08/2021,3:28,62145,visa-electron,Tagfeed,San Jose,California,5861,CA
29227638,3641,10/31/2021,12:19,38076,mastercard,Vinte,Jersey City,New Jersey,1882,NJ
86072507,6429,07/06/2021,13:17,86759,jcb,Wikido,Bellevue,Washington,1929,WA
25783710,3342,11/25/2021,18:26,10769,mastercard,Skimia,San Rafael,California,2282,CA
